"Speaker","Text","Page"
"Bob","Was ist denn, Just?","1"
"Justus","Hm ... Hier Kollegen, lest selber - ihr würdet es mir nicht glauben, wenn ich es euch","1"
"Justus","vorlese. Ihr würdet glauben, ich spinne. Hier, Peter - lies!","1"
"Peter","Gib her. - Danke.","2"
"Bob","Lies doch, Peter!","2"
"Peter","Geduld, Bob! - Das ist ja ... (lacht kurz) unglaublich! Ich glaube, mein Kuckuck schielt.","2"
"Peter","Mensch, Just - wie kann eine 3000 Jahre alte Mumie ... flüstern?","2"
"REGIE","Zwischenmusik","2"
"Erzähler","Ein geheimnisvoller Fall ... Wie kann eine Mumie flüstern? So etwas erscheint","2"
"Erzähler","unmöglich. Die drei Fragezeichen waren von diesem Fall sofort begeistert. Sie suchten","2"
"Erzähler","Professor Yarborough auf, einen meiner Freunde, der sich in seiner Verzweiflung an","2"
"Erzähler","mich gewandt und mich um Hilfe gebeten hatte - eben weil er eine Mumie in seinem","2"
"Erzähler","Hause hatte, die plötzlich zu flüstern begonnen hatte. Die drei Detektive fuhren im Rolls-","2"
"Erzähler","Royce, den sie kostenlos benutzen durften, weil Justus bei einem Preisausschreiben","2"
"Erzähler","gewonnen hatte.","2"
"REGIE","Im Hintergrund gedämpfter Motorenlärm.","2"
"Justus","Bitte halten Sie hier an, Mister Morton - hier ist es.","2"
"Morton","Sehr wohl, die Herren.","2"
"Peter","Ein hübsches Haus. Von hier aus kann man fast ganz Hollywood übersehen.","2"
"REGIE","(Ende des Motorengeräuschs)","2"
"Justus","Kommt - wir sind angemeldet. Der Professor wartet auf uns. Vielleicht haben wir Glück,","2"
"Justus","und die Mumie spricht, wenn wir da sind.","2"
"Peter","Lieber nicht. Mit einer Mumie, die spricht, halte ich es nicht lange in einem Zimmer aus.","2"
"Peter","Wenn ihr mich fragt - ich kann gut verstehen, dass der Professor ganz durcheinander","2"
"Peter","ist.","2"
"Bob","Da, der ältere Herr auf der Terrasse mit dem Diener - das ist er wohl.","2"
"Justus","Ich glaube, der Diener heißt Wilkins.","2"
"Peter","Steigen wir aus!","2"
"Justus","Okay -  kommt. (Türenschlagen. Im Hintergrund nun Hundegebell und","2"
"REGIE","Vogelgezwitscher.)","2"
"Bob","Sie haben uns schon gesehen. Der Diener kommt.","2"
"Justus","Guten Tag, Sir. Wir sind die drei Detektive, die der Professor zu sich gebeten hat.","2"
"Wilkins","Detektive ...","2"
"Justus","So ist es, Sir. Hier - unsere Karte.","2"
"Wilkins","Danke. Wenn die Herren mir bitte folgen wollen ...","2"
"Justus","Danke. (Schritte auf Steinboden)","2"
"Wilkins","Sir, das sind die drei Detektive, die Mister Hitchcock Ihnen empfohlen hat. Ein wenig","3"
"Wilkins","jung, wenn ich mir diese Bemerkung erlauben darf.","3"
"Yarborough","Guten Tag, liebe Freunde. Setzt euch.","3"
"Wilkins","Die Karte der Herren, Sir.","3"
"Yarborough","Ja, natürlich ... Darf ich mal?","3"
"Wilkins","Bitte.","3"
"Yarborough","(brummt zustimmend) Die drei Detektive ... drei Fragezeichen. Wir übernehmen jeden","3"
"Yarborough","Fall ... Erster Detektiv: Justus Jonas, Zweiter Detektiv: Peter Shaw.","3"
"Peter","Das bin ich.","3"
"Yarborough","Recherchen und Archiv: Bob Andrews ... (brummt erneut) Was bedeuten denn die drei","3"
"Yarborough","Fragezeichen? Das sieht ja ... wie Zweifel an euren eigenen Fähigkeiten aus.","3"
"Justus","Das Fragezeichen, Sir, gilt neben seiner Bedeutung in der Interpunktion im allgemeinen","3"
"Justus","Sprachgebrauch auch als universelles Symbol für unbeantwortete Fragen, ungelöste","3"
"Justus","Rätsel, unerforschte Geheimnisse. Deshalb haben wir es als Firmenzeichen gewählt.","3"
"Justus","Den Erfolg können wir nicht garantieren, aber wir können versprechen, dass wir uns","3"
"Justus","Mühe geben werden.","3"
"Yarborough","(brummt wieder) Wenn du den letzten Satz nicht gesagt hättest, hätte ich euch","3"
"Yarborough","hinausbefördert. Erfolg kann man nicht im Voraus versprechen, aber oft wird ernsthaftes","3"
"Yarborough","Bemühen von Erfolg gekrönt.","3"
"Justus","So ist es, Sir.","3"
"Yarborough","Also, Alfred Hitchcock hat euch zu mir geschickt. Naja - versuchen wir es. Die Polizei","3"
"Yarborough","kann ich nicht verständigen, weil dann wohl auch die Presse Wind von der Geschichte","3"
"Yarborough","bekäme. Die könnte meinen Ruf als Wissenschaftler ruinieren, und das kann ich auf","3"
"Yarborough","keinen Fall riskieren.","3"
"Justus","Hm, das verstehen wir.","3"
"Yarborough","Kommt mit - ich will euch Ra-Orkon zeigen. (Schiebetürgeräusch) Dann wollen wir","3"
"Yarborough","anfangen. (Schritte)","3"
"Wilkins","(leise) Hört - bevor ihr euch mit dem Mumie befasst, müsst ihr noch etwas wissen.","3"
"Justus","Und ... das wäre, Mister Wilkins?","3"
"Wilkins","Auf der Mumie ruht ein Fluch. Der Fluch wurde über Ra-Orkons Grab gesprochen und","3"
"Wilkins","hat damit Macht über jeden, der seine Ruhe stört. Der Fluch hat schon vielen den Tod","3"
"Wilkins","gebracht ... gewaltsam! Unerwartet! Der Professor will das nicht wahrhaben, aber ... ich","3"
"Wilkins","weiß, wovon ich rede.","3"
"Yarborough","(knurrt) Na, wo bleibt ihr denn?","3"
"Justus","Wir kommen schon, Sir! (Schritte, dann Schlüsselgeräusch und Türenknarren)","3"
"Yarborough","Soo ... das ist Ra-Orkon. Und ich hoffe ... (seufzt) ja, ich hoffe, ihr könnt mir helfen. Ich","3"
"Yarborough","verstehe nicht, was er mir mitteilen will.","3"
"Peter","Au weh ... (seufzt auch) Diesmal hat Just uns aber in etwas reingeritten.","4"
"Yarborough","Wilkins, bitte öffnen Sie die Fenster - Sie wissen doch, dass ich es nicht ertrage, in","4"
"Yarborough","einem geschlossenen Raum zu sein.","4"
"Wilkins","Sehr wohl, Sir. (räuspert sich, geht dann zum Fenster und öffnet es)","4"
"Yarborough","Ja, ich war einmal drei Tage lang in einer Grabkammer verschüttet. Seitdem ... naja.","4"
"Justus","Sind Sie sich sicher ... hm ... dass Sie sich nicht getäuscht haben? Flüstert die Mumie","4"
"Justus","wirklich? Es war kein Windzug?","4"
"Yarborough","Nein, nein! Ich höre doch den Unterschied zwischen Allerweltsgeräuschen und","4"
"Yarborough","menschlicher Sprache. Die Mumie hat geflüstert - das ist sicher.","4"
"Justus","Dann müssen wir ausklammern, dass Sie sich geirrt haben. Wir müssen von der","4"
"Justus","Annahme ausgehen, dass sie tatsächlich gesprochene Worte gehört haben -","4"
"Justus","wahrscheinlich in altarabischer Sprache.","4"
"Wilkins","Vorsicht! Vorsicht, Sir - die Statue!","4"
"Justus","Zur Seite!","4"
"Bob","Achtung - passt auf! (lautes Rumpeln und Poltern)","4"
"Justus","Die Statue kippt!","4"
"Bob","Sie kippt! (keucht)","4"
"Peter","Das war knapp.","4"
"Justus","(stöhnt erleichtert auf) Ooh ...","4"
"Wilkins","Ich sah, wie die Statue wankte. Ich wusste, dass sie umfallen würde. Sie hätte Sie","4"
"Wilkins","treffen und töten können, Sir. Das ... das ... ist der Fluch des Ra-Orkon.","4"
"Yarborough","(lacht abschätzig) Unsinn, Wilkins! Der Fluch ist eine Erfindung der Presse, weiter","4"
"Yarborough","nichts. Die Inschrift im Grab hatte eine ganz andere Bedeutung, als Lord Carter glaubte.","4"
"Yarborough","Die Statue ist zufällig umgekippt.","4"
"Wilkins","Die Statue hat 3000 Jahre gestanden, ohne zu stürzen. Warum sollte sie ausgerechnet","4"
"Wilkins","jetzt umfallen? Sie hätten tot sein können - so wie Lord Carter ...","4"
"Yarborough","Ach was! Carter kam bei einem Autounfall ums Leben. Sie können gehen, Wilkins.","4"
"Wilkins","Sehr wohl, Sir.","4"
"Yarborough","Wir reden nicht mehr von diesem Fluch. (erneutes Poltern)","4"
"Peter","Die Maske ist heruntergefallen, als Sie das Wort ""Fluch"" aussprachen.","4"
"Wilkins","Glauben Sie's nun, Sir?","4"
"Yarborough","Der Wind! Er hat Anubis umgerissen und die Maske von der Wand geweht.","4"
"Justus","Hmm ... ganz schön schwer. Und der Sockel der Statue ist nicht beschädigt. Von einem","4"
"Justus","Windstoß habe ich nichts bemerkt.","4"
"Yarborough","Junger Mann, ich bin Wissenschaftler. Ich glaube nicht an Flüche oder böse Geister.","4"
"Yarborough","Wenn ihr mir helfen wollt, muss ich euch bitten, das zu bedenken.","4"
"Justus","Ich glaube auch nicht an solche Dinge, aber - innerhalb von wenigen Minuten ist","5"
"Justus","zweimal etwas ohne ersichtliche Ursache passiert.","5"
"Yarborough","Zufall! Aber lassen wir das. Wilkins - Sie räumen bitte später auf. Glücklicherweise ist","5"
"Yarborough","der Schaden gering. Justus - du sagtest, dass du mir glaubst. Hast du vielleicht eine","5"
"Yarborough","Theorie darüber, wie eine Mumie flüstern kann?","5"
"Justus","Ja, die habe ich.","5"
"Yarborough","Aha? Eine wissenschaftliche Theorie? Hmm, da bin ich aber gespannt.","5"
"Justus","Jemand könnte die Mumie mit Hilfe eines Walkie-Talkies sprechen lassen. Wir haben","5"
"Justus","uns auf ein entsprechendes Experiment vorbereitet. Peter - ist alles okay?","5"
"Peter","Alles klar, Chef - ich hab das Sprechgerät.","5"
"Justus","Gut. Ich lege das Gegengerät neben den Kopf der Mumie. Peter - geh bitte nach","5"
"Justus","draußen.","5"
"Peter","Ich bin schon dabei. Ich meld mich dann - bis gleich.","5"
"REGIE","Zwischenmusik","5"
"Justus","Ich schalt mal ein. - Peter? Hörst du mich?","5"
"Peter","(per Funkgerät) Ich bin jetzt draußen im Garten ... gehe an der Terrasse entlang.","5"
"Bob","Hören Sie, Professor? Die Mumie flüstert!","5"
"Yarborough","Meint ihr, dass es so gemacht wurde, um mich zu täuschen?","5"
"Peter","Ich bin jetzt an der Mauer vorbei. Ich gehe den Hang hinunter auf ein Gebüsch zu.","5"
"Justus","Weitergehen, Peter! - Sehen Sie, Professor? So einfach ist es, eine Mumie flüstern zu","5"
"Justus","lassen.","5"
"Peter","Was ist denn das? Da vorne im Gebüsch ist jemand versteckt ... ein Junge! Er weiß","5"
"Peter","nicht, dass ich ihn bemerkt habe. Ich geh mal hin.","5"
"Justus","Halt, warte! Wir helfen dir!","5"
"Peter","Nein, nicht! Sonst läuft er weg. Ich tue so, als ob ich hier herumspaziere, und dann","5"
"Peter","schnapp ich ihn mir. Sobald ihr mich rufen hört, kommt nach.","5"
"Justus","Also gut - einverstanden. Aber gib Acht!","5"
"Yarborough","Einen Jungen? Gehört der nicht zu euch?","5"
"Justus","Nein. Vielleicht bringt er uns schon die Lösung des Rätsels. Moment - Peter? Peter,","5"
"Justus","bitte melden!","5"
"Peter","Ich hab ihn! Ich hab ihn!","5"
"Hamid","En notschi ra nyo tschepsi en Rorkon!","5"
"Justus","Schnell, in den Garten! (rasche Schritte, dann Vogelgezwitscher)","5"
"Bob","Da drüben!","5"
"Justus","Schnell hin!","5"
"Bob","Da ist ein Mann im blauen Arbeitsanzug.","6"
"Justus","Ja!","6"
"Achmed","(entfernt) Steh auf!","6"
"Yarborough","Hm, das ist einer der Magasay-Brüder. Es sind sieben Filipinos, und ... ich konnte sie","6"
"Yarborough","noch nie auseinanderhalten. Alle sind Judo-Experten. Er wird den Einbrecher festhalten.","6"
"Justus","Ach, dann brauchen wir uns ja nicht mehr zu beeilen.","6"
"Achmed","Ich hab den Einbrecher! Ich halt ihn fest.","6"
"REGIE","(keucht und schnauft)","6"
"Yarborough","Gut so.","6"
"Achmed","Au! Er hat mich gebissen. Haltet iiihn!","6"
"Peter","Ha ... zu spät. Er ist weg.","6"
"Bob","Verflixt! Wie konnte das passieren?","6"
"Achmed","Tut mir leid - er hat mich gebissen, und ... äh ... da hab ich ihn losgelassen. Sehen Sie?","6"
"Achmed","Hier! (jammert laut)","6"
"Yarborough","Eine tiefe Wunde ... sie blutet sogar. Gehen Sie zum Arzt und lassen Sie sich behandeln","6"
"Yarborough","- sonst riskieren Sie eine Infektion.","6"
"Achmed","Zu dumm - entschuldigen Sie.","6"
"Peter","Ah, ich dachte, wir haben ihn.","6"
"Justus","Was hat er hier getrieben?","6"
"Peter","Er hat das Haus beobachtet.","6"
"Justus","Er hätte uns zweifellos eine Menge erzählen können.","6"
"Peter","Ja.","6"
"Yarborough","Also, ich weiß ... nicht, was ich davon halten soll - aber gleich, nachdem Peter diesen","6"
"Yarborough","Jungen gepackt hatte, rief dieser in arabischer Sprache: ""Ich rufe den Geist des edlen","6"
"Yarborough","Ra-Orkon an."" (rasch lauter werdendes Gepolter)","6"
"Peter","Passen Sie auf - Vorsicht!","6"
"Justus","Die Steinkugel rollt auf uns zu!","6"
"Bob","Zur Seite!","6"
"Yarborough","Nein, hiergeblieben - hierbleiben!","6"
"Justus","Sie rollt vorbei!","6"
"Peter","Mensch, die wiegt wenigstens eine Tonne! Die hätte uns alle zerquetscht.","6"
"Justus","Ja!","6"
"Bob","Volltreffer! Grade dort, wo sie gelandet ist, wollte ich mich verkriechen.","6"
"Justus","Ach!","6"
"Peter","Hm! Da kommt Wilkins.","6"
"Justus","Ja.","6"
"Wilkins","Professor, Professor! Sind Sie verletzt?","6"
"Yarborough","Nein, nein, Wilkins! Alles ist in Ordnung.","7"
"Wilkins","Es tut mir leid - ich kann nicht anders: Es ist der Fluch des Ra-Orkon. Ra-Orkon wird","7"
"Wilkins","Sie töten, er wird uns alle töten! Die Mumie muss weg.","7"
"Justus","Gibt es diesen Fluch wirklich, Herr Professor?","7"
"Yarborough","Aber nein - Unsinn! Du bist viel zu jung, um es miterlebt zu haben - aber als ich damals","7"
"Yarborough","das Grab im Tal der Könige entdeckte, brachten die Zeitungen ei-eine Menge","7"
"Yarborough","lächerlicher Berichte über eine gewisse Inschrift.","7"
"Wilkins","Und die lautete: ""Wehe allen, die Ra-Orkon, den Gerechten, der hier ruht, in seinem","7"
"Wilkins","Schlaf stören."" Und seither ist ein Teilnehmer der Expedition nach dem anderen ums","7"
"Wilkins","Leben gekommen, oder gefährlich verletzt worden - weil ...","7"
"Yarborough","Wilkins! Sie vergessen sich.","7"
"Wilkins","Es tut mir leid, Sir.","7"
"Yarborough","Die Inschrift lautete: ""Hier ruht Ra-Orkon, der Gerechte. Wehe ihm, wenn sein Schlaf","7"
"Yarborough","gestört wird."" Damit ist gemeint, dass Ra-Orkons Friede dann bedroht wäre.","7"
"Justus","Sind Sie sicher, dass diese Übersetzung richtig ist?","7"
"Yarborough","Absolut. Lord Carter und ich waren zwar unterschiedlicher Ansicht, aber ich weiß, dass","7"
"Yarborough","meine Übersetzung stimmt. Das Grab wies allerlei Sonderlichkeiten auf. Es lag abseits","7"
"Yarborough","von den andern Gräbern - und es wies auch nicht die Beigaben auf, die sonst in","7"
"Yarborough","Königsgräbern zu finden sind.","7"
"Wilkins","Nichts war darin als der Sarkophag mit der Mumie.","7"
"Yarborough","Und der Leichnam der Lieblingskatze von Ra-Orkon, den man ebenfalls einbalsamiert","7"
"Yarborough","hatte. Grabschänder hätten sich an diesem Grab kaum bereichern können. Das war das","7"
"Yarborough","Unbegreifliche - das Grab war unbeschädigt, und doch fehlten die Schätze.","7"
"Wilkins","Dabei steht fest, dass Ra-Orkon kein gewöhnlicher Mensch war.","7"
"Yarborough","Richtig, Wilkins. Wir wissen nicht genau, wer Ra-Orkon war. Die Silbe ""Orkon"" weist auf","7"
"Yarborough","einen libyschen Einfluss hin. Ich hoffe, dass ich in den nächsten Tagen das genaue Alter","7"
"Yarborough","der Mumie bestimmen kann - danach kann ich vielleicht auch die näheren Umstände","7"
"Yarborough","des geheimnisvollen Begräbnisses klären.","7"
"Justus","Ist Ihnen in letzter Zeit irgendetwas Besonderes aufgefallen, was die Mumie betrifft?","7"
"Yarborough","Eigentlich nicht ... das heißt ... äh ... vorige Woche kam ein libyscher Teppichhändler","7"
"Yarborough","namens Achmed ... Soundso. Er wollte mich überreden, ihm Ra-Orkon zu überlassen.","7"
"Yarborough","Er sagte, er reise für das Haus Hamid aus Libyen, und Ra-Orkon sei der Vorfahr seines","7"
"Yarborough","Dienstherrn. Dies habe ihm ein Magier offenbart - blanker Unsinn, ich habe den Kerl","7"
"Yarborough","weggeschickt.","7"
"Erzähler","Der Professor und die drei Detektive versuchten nun zu klären, wieso die Granitkugel","7"
"Erzähler","sich von ihrem Sockel gelöst und sie gefährdet hatte - doch vergeblich. Der rätselhafte","7"
"Erzähler","Vorfall ließ sich nicht klären. Danach nahmen die drei Detektive sich die Mumie vor -","8"
"Erzähler","doch auch hier fanden sie nichts, was die Rätsel löste. Nirgendwo war ein Gerät","8"
"Erzähler","versteckt, das aufgedeckt hätte, wieso die Mumie flüsterte.","8"
"Justus","Kein Draht, kein Empfänger - nichts! Ich bedaure, Herr Professor. Meine erste Theorie","8"
"Justus","hat sich als falsch erwiesen.","8"
"Yarborough","Hmm, das pflegen erste Theorien so an sich zu haben. Aber ich hoffe, du hast eine","8"
"Yarborough","zweite Theorie parat, die das Flüstern der Mumie erklärt.","8"
"Justus","Im Augenblick nicht. Sie sagten, die Mumie flüstert nur dann, wenn Sie mit ihr allein","8"
"Justus","sind.","8"
"Yarborough","Jaa, so ist es - und nur spät nachmittags oder abends.","8"
"Justus","Wohnt hier im Haus außer Ihnen noch jemand?","8"
"Yarborough","Nur Wilkins. Er ist seit zehn Jahren bei mir. Früher war er Schauspieler - glaube, beim","8"
"Yarborough","Varieté. Die Putzfrau kommt dreimal in der Woche. Aber sonst kommt niemand ins","8"
"Yarborough","Haus.","8"
"Justus","Und der Gärtner?","8"
"Yarborough","Hm, die Magasay-Brüder. Ich sagte ja schon, dass es sieben sind. (Uhrenschlagen im","8"
"Yarborough","Hintergrund) Sie arbeiten seit acht Jahren für mich. Einmal kommt dieser, einmal jener -","8"
"Yarborough","aber nur im Garten, im Haus ist nie einer von ihnen gewesen.","8"
"Justus","Hm, ich müsste die Mumie einmal selbst flüstern hören.","8"
"Yarborough","Ich fürchte, es ist nur für mich allein bestimmt. Wenn sonst jemand in der Nähe war, ist","8"
"Yarborough","sie stets stumm geblieben.","8"
"Bob","Ja, wenn das so ist - warum sollte sie denn ausgerechnet für dich flüstern, Just?","8"
"Peter","Also, ich finde dieses Gerede grässlich. Mir reicht's. Als ob die Mumie sehen ... na ...","8"
"Peter","naja, als ob sie wüsste, was um sie herum vorgeht.","8"
"Yarborough","Nun, das ... äh ... klingt zwar unwissenschaftlich, aber es scheint fast so, als wüsste sie","8"
"Yarborough","es doch.","8"
"Justus","Ich glaube, ich werde die Mumie flüstern hören. Das wird mir weitere Informationen für","8"
"Justus","meine Ermittlungen verschaffen. Heute abend kommen wir noch einmal her, Herr","8"
"Justus","Professor, um einen Versuch zu machen - wenn es Ihnen recht ist.","8"
"Yarborough","Ja, ja - kommt nur.","8"
"REGIE","Zwischenmusik","8"
"Erzähler","An diesem Tage hatte Justus Jonas eine besondere Überraschung für seine beiden","8"
"Erzähler","Freunde und Mitdetektive bereit. Diese warteten in der Zentrale auf dem Schrottplatz auf","8"
"Erzähler","ihn. Plötzlich öffnete sich die Luke im Boden des Wohnwagens, und ein bärtiger,","9"
"Erzähler","weißhaariger Mann kam herein.","9"
"REGIE","Im Hintergrund Papageiengekrächze.","9"
"Peter","Herr Professor Yarborough! Wie kommen Sie denn hierher? Und was ist mit Justus -","9"
"Peter","warum kommt er nicht?","9"
"Justus","(mit verstellter Stimme) Der Fluch des Ra-Orkon hat ihn getroffen. Ra-Orkon hat ihn in","9"
"Justus","mich verwandelt.","9"
"Peter","Was?","9"
"Bob","Wie?","9"
"Justus","Moment - ich nehm mal die Perücke und den Bart ab.","9"
"REGIE","(stöhnt auf)","9"
"Peter","Mensch, Just - du bist das? Na, ich hab dich tatsächlich für den Professor gehalten.","9"
"Bob","Just, einmalig! Aber - was soll die Maskerade?","9"
"Justus","Das war ein Test.","9"
"Peter","Hm?","9"
"Justus","Ich war bei Mister Grant - dem Maskenbildner, den ich von meiner Arbeit beim Film","9"
"Justus","kenne.","9"
"Peter","Ja.","9"
"Justus","Ich habe ihm den Professor genau beschrieben, und so hat er mich dann","9"
"Justus","zurechtgemacht.","9"
"Bob","Ja, aber wozu das alles?","9"
"Justus","Um die Mumie zu täuschen.","9"
"Peter","So ein Quatsch! Was meinst du damit?","9"
"Justus","Na, wenn die Mumie glaubt, ich sei Professor Yarborough, dann flüstert sie vielleicht","9"
"Justus","doch - denn offenbar ist sie dazu bei anderen Menschen nicht bereit.","9"
"Peter","Ach, nun mach mal einen Punkt!","9"
"Justus","Wieso?","9"
"Peter","So wie du redest, sollte man meinen, diese Mumie könnte nicht nur sprechen, sondern","9"
"Peter","auch hören und sehen. Ach Mann, es ist doch bloß eine Mumie - und sie ist seit 3000","9"
"Peter","Jahren tot! Völlig tot! Absolut tot! Toter geht's nicht!","9"
"Bob","Allerdings.","9"
"Peter","Also, wenn ich bei einem Fall mitwirken soll, wo sich jemand extra maskieren muss, um","9"
"Peter","eine mausetote Mumie zu täuschen, dann steige ich aus. Also, ich stimme dafür, dass","9"
"Peter","wir die Mumie Mumie sein lassen und die verschwundene Katze suchen.","9"
"Justus","Nun gut, Peter. Da wir zu dritt sind, seh ich nicht ein, weshalb wir nicht mehr als einen","10"
"Justus","Fall gleichzeitig bearbeiten sollten. Du gehst zu Mrs. Selby, der die Katze gehört, und","10"
"Justus","hörst dir an, was sie zu sagen hat.","10"
"REGIE","(brummt zustimmend)","10"
"Justus","Und Bob und ich gehen zur Mumie und tun das Gleiche. Recht so, Bob?","10"
"Bob","(zögernd) Mmh ... ja, gut.","10"
"Peter","Und von mir aus auch.","10"
"Justus","Also dann, Kollegen - wir brechen auf! Ausnahmsweise mal in verschiedene","10"
"Justus","Richtungen.","10"
"REGIE","Zwischenmusik","10"
"Erzähler","Während Peter Mrs. Selby aufsuchte, betrat Justus allein den Raum, in dem die Mumie","10"
"Erzähler","in ihrem Sarkophag lag. Er knipste das Licht an, weil es schon dunkelte, und öffnete das","10"
"Erzähler","Fenster.","10"
"Justus","(mit verstellter Stimme) Ra-Orkon! Ich hoffe, du enttäuschst mich nicht. Ra-Okron!","10"
"Justus","Sprich! Mach dich verständlich!","10"
"Freeman","(dumpf und stockend) Ra-Orkon ... wau ... ja ißef en tronute ... kotte franne ... meck na","10"
"Freeman","ento e iret ... botte reff ... junse dä u ... njekine ßä hotpe e hotte Prä- Orkon hochoff ...","10"
"Freeman","etem Ra-Orkon ho .. woa ihßeff en chonute spen zetem.","10"
"Erzähler","Diese Mumie kann einem schon unheimlich erscheinen. Sie hat nicht nur ihre","10"
"Erzähler","Gesichtszüge, sondern auch ihren antiken Wortschatz über 3000 Jahre konserviert -","10"
"Erzähler","und nun soll sie auch noch die Identität gewisser Personen erkennen können? Vielleicht","10"
"Erzähler","ahnte Peter eine reale Bedrohung, und wollte sich daher lieber mit domestizierten","10"
"Erzähler","Vierbeinern befassen. Justus hatte ein Tonbandgerät bei sich. Damit nahm er jedes","10"
"Erzähler","geflüsterte Wort auf, bis sich sein künstlicher Bart an einem Splitter am Sarkophag","10"
"Erzähler","verfing.","10"
"Justus","Au! Ah - verflixt! (Schiebetürgeräusch und Schritte)","10"
"Bob","Justus! Was ist passiert?","10"
"Justus","Verdammt und zugenäht! Mein Bart hat sich verfangen und ist weggerutscht. Ich bin","10"
"Justus","gestürzt - ich bin ein Tolpatsch! Jetzt hab ich wahrscheinlich alles verdorben. Die Mumie","10"
"Justus","hat geflüstert ...","10"
"Bob","Also hast du sie überlistet!","10"
"Justus","Ich glaube ja - falls die Tonbandaufnahme gut genug geworden ist.","10"
"Yarborough","Jaa, ich ... würde sie gern hören. Kannst du sie mir mal vorspielen?","11"
"Justus","Gern. Warten Sie.","11"
"Freeman","(auf dem Tonband) Ra-Orkon ... wau ... ja ißef en tronute ... kotte franne ... meck na","11"
"Freeman","ento e iret ... botte reff ... junse dä u ... njekine ßä hotpe e hotte Prä-Orkon hochoff ...","11"
"Freeman","etem Ra-Orkon ho .. woa ihßeff en chonute spen zetem.","11"
"Justus","Bis dahin hab ich aufgenommen - dann kam nichts mehr. Verstehen Sie, was die","11"
"Justus","Mumie sagt, Herr Professor?","11"
"Yarborough","Nein ... leider nicht. Die Aufnahme ist recht undeutlich. Vielleicht kann uns mein","11"
"Yarborough","Nachbar, Professor Freeman, helfen - wir werden ihn fragen.","11"
"REGIE","Zwischenmusik","11"
"Erzähler","Professor Yarborough, Justus und Bob fuhren mit dem Rolls-Royce zu Professor","11"
"Erzähler","Freeman - obwohl dieser in unmittelbarer Nachbarschaft wohnte, so dass sie auch","11"
"Erzähler","hätten zu Fuß gehen können. Butler Wilkins blieb allein im Haus zurück. Einige Minuten","11"
"Erzähler","darauf kamen Peter und Patrick mit dem Lastwagen. Patrick hielt vor dem Haus von","11"
"Erzähler","Professor Yarborough.","11"
"REGIE","Zunächst Motorengeräusch, das aber schnell erstirbt. Dann Vogelgezwitscher im Hintergrund.","11"
"Patrick","Ach ... so! - Scheint so, als wären alle ausgeflogen, Peter.","11"
"Peter","Der Rolls-Royce ist nicht da. Hm, der - der Butler Wilkins ist bestimmt nicht","11"
"Peter","weggegangen. Ich seh mal nach.","11"
"Patrick","Ist gut - ich warte hier im Wagen.","11"
"Peter","Okay. (Türenschlagen) Hallo? Wilkins? Sind Sie hier im Garten? Mister Wilkins! Wo sind","11"
"Peter","Sie? Niemand da?","11"
"Wilkins","(entfernt) Hilfe! Ich - Anubis!","11"
"Peter","Mister Wilkins! Wo sind Sie denn? Was ist denn passiert? - Niemand zu sehen! - Hier","11"
"Peter","auch nicht. Eigenartig! Ich hab doch ganz deutlich gehört ... (Miauen) Eine Katze! (lacht","11"
"Peter","kurz) Nichts als eine Katze. Na, komm mal her! Miez, miez, miez! Jaa, so ist fein.","11"
