"Speaker","Text","Page"
"REGIE","eine Türglocke bimmelt, Stimmengewirr, ein Hund bellt","8"
"Joe Wilcox","[rufend] Zero! Hier! Bei Fuß! Na? Verfahren, wie?","8"
"Bob","Äh, nein, nein Sir, ich, ich hab mich nicht verfahren, ich, ich brauche","8"
"Bob","Ihre Hilfe, ganz dringend. Meine Freunde und ich haben gerade einen","8"
"Bob","älteren Herren aufgelesen, der hier wohnt, Paul Brooks. Kennen Sie","8"
"Bob","den?","8"
"Bob","Gut.","8"
"Bob","Ja, d, das ist jetzt nicht wichtig. Mr. Brooks ist in den Bergsee gefal-","8"
"Joe Wilcox","Was?","8"
"Joe Wilcox","muss dringend zu einem Arzt.","9"
"Bob","Gibt es hier in Ridgelake einen Arzt?","9"
"Joe Wilcox","[aufgeschreckt] Was? Wo ist Paul jetzt?","9"
"Bob","Der ist draußen im Auto.","9"
"Joe Wilcox","Daniel! Komm mit!","9"
"Daniel","OK","9"
"REGIE","[schnelle Schritte, eine Tür wird geöffnet, Türglocken bimmeln]","9"
"Bob","Äh, wissen Sie vielleicht, Sir, ob es hier einen Arzt gibt?","9"
"Bob","Wissen Sie, wo sie wohnt?","9"
"Daniel","Natürlich.","9"
"Bob","Dann holen Sie sie bitte schnell her.","9"
"REGIE","[Schritte]","9"
"REGIE","[Musik]","9"
"REGIE","Track 4 – Heiße Dusche","10"
"REGIE","[Musik]","10"
"Erzähler","Gemeinsam brachten die Männer den alten Mann in sein Haus, das","10"
"Erzähler","nur ein Stück weiter die Straße hinunter lag. Die drei Detektive folgten","10"
"Erzähler","ihnen. Joe und Daniel zogen Brooks aus, legten ihn in sein Bett und","10"
"Erzähler","deckten ihn bis unters Kinn mit einer dicken Daunendecke zu. Immer","10"
"Erzähler","wieder wurde er von Zitteranfällen geschüttelt. Dann endlich kam die","10"
"Erzähler","Ärztin. Ihr Name war Jenny Holloway. Nachdem Justus ihr alle Fakten","10"
"Erzähler","erklärt hatte, machte sie ein ernstes Gesicht.","10"
"REGIE","[Paul Brooks stammelt noch immer, eine Uhr tickt sehr leise]","10"
"Dr. Holloway","Gut. Mehr muss ich von euch nicht wissen. Es war nett, dass ihr euch","10"
"Dr. Holloway","um den alten Herren gekümmert habt, aber nun muss ich Sie alle auf-","10"
"Dr. Holloway","fordern, das Zimmer sofort zu verlassen!","10"
"Dr. Holloway","[sehr streng] Raus hier!","10"
"Joe Wilcox","Ja, ja, OK.","10"
"Dr. Holloway","Ja, ALLE!!","10"
"Justus","Ja.","10"
"Joe Wilcox","Kommt. Geh du vor.","10"
"Daniel","Gut.","10"
"Dr. Holloway","[streng] Hey – du da!","10"
"Dr. Holloway","Geh sofort unter die warme Dusche, sonst fängst du dir eine saftige","10"
"Dr. Holloway","Erkältung ein.","10"
"REGIE","[Schritte]","10"
"Joe Wilcox","So, Jungs. Nun hört mir mal zu.","10"
"Joe Wilcox","Glaubt ihr eigentlich, ich bin blöd?","10"
"Bob","Was?","10"
"Joe Wilcox","Ihr Burschen erzählt mir doch nicht die ganze Wahrheit, ihr führt ir-","10"
"Joe Wilcox","gendwas im Schilde. Und am Besten sagt ihr mir gleich, was es ist.","10"
"Justus","Wir können uns gern ein andermal ausführlicher austauschen, Sir,","10"
"Justus","aber jetzt muss unser Freund dringend unter die heiße Dusche.","10"
"Peter","Ja.","11"
"Justus","Komm, Peter.","11"
"Peter","Ja.","11"
"REGIE","[Schritte, ein Haus wird verlassen, eine Tür fällt zu]","11"
"Joe Wilcox","[aus dem Hintergrund] Hey? So einfach ist das nicht!","11"
"Justus","[energisch rufend] Sie sollten Ihre Gastronomie nicht so lange un-","11"
"Justus","beaufsichtigt lassen! Da sitzen noch ein paar Gäste!","11"
"REGIE","[eine Autotür wird geöffnet, Peter bibbert]","11"
"Bob","[sauer] So ein Kotzbrocken!","11"
"REGIE","[die Autotür wird zugeschlagen]","11"
"REGIE","sagtest du?","11"
"Justus","Im Rathaus. Das hat er am Telefon zumindest behauptet.","11"
"Justus","Fahr erst mal geradeaus, wir finden es schon.","11"
"Peter","Ähä.","11"
"REGIE","[Motor- und Fahrgeräusche]","11"
"REGIE","[Musik]","11"
"Erzähler","Im schwachen Licht der Straßenlaternen war keine Menschenseele zu","11"
"Erzähler","sehen. Aber die drei Detektive beschlich das Gefühl, dass sich an al-","11"
"Erzähler","len Fenstern der Häuser Schatten bewegten und niemandem ihre An-","11"
"Erzähler","kunft in Ridgelake entgangen war. Die Straße führte zu einem Platz,","11"
"Erzähler","an dem eine kleine, weißgestrichene Holzkirche stand. Gleich dane-","11"
"Erzähler","ben befand sich das herrschaftliche Rathaus, an dessen Frontseite ei-","11"
"Erzähler","ne große Uhr auf fünf nach zwölf stehen geblieben war. Peter parkte","11"
"Erzähler","seinen Wagen vor dem Gebäude. Und die drei Fragezeichen stiegen","11"
"Erzähler","aus. [Autotüren klappen, Schritte] Plötzlich wurde die Vordertür des","11"
"Erzähler","Rathauses aufgerissen und ein Junge stürzte auf die Straße.","11"
"REGIE","[schnelle Schritte]","11"
"Darren","Da seid ihr ja endlich. Ihr seid es doch, oder? Die drei Detektive?","11"
"Peter","Hi.","11"
"Darren","Hallo.","11"
"Darren","Hallo.","12"
"Justus","Und du bist Darren?","12"
"Darren","Genau. Darren Duff. Gut, dass ihr endlich da seid. Gab’s Probleme?","12"
"Darren","Himmel, was ist denn mit dir passiert? Bist du irgendwo ins Wasser","12"
"Darren","gefallen?","12"
"Darren","später erzählen könnten? Ich muss mich erst mal aufwärmen, ja.","12"
"Darren","Ach so, klar. Kommt mit ins Haus.","12"
"REGIE","[Schritte]","12"
"REGIE","[Musik]","12"
"Erzähler","Darren zeigte Peter sofort das Badezimmer im zweiten Stock. Und der","12"
"Erzähler","beeilte sich, unter die heiße Dusche zu kommen. Die anderen er-","12"
"Erzähler","klommen die schmalen Stufen hinauf in den dritten Stock, [Schritte] wo","12"
"Erzähler","das Gästezimmer lag.","12"
"REGIE","[Justus und Bob räuspern sich, eine Tür wird quietschend geöffnet]","12"
"Justus","Ach, das reicht vollkommen.","12"
"Bob","Ja.","12"
"Justus","Ach, ich muss mich erst mal setzen. Ah. Ach, was für ein Tag. Erst 700","12"
"Darren","Ja, genau, was ist eigentlich passiert? Wieso war Peter so nass?","12"
"Erzähler","Justus und Bob berichteten abwechselnd von den bisherigen Vor-","12"
"Erzähler","kommnissen und Darren lauschte aufgeregt mit offenem Mund.","12"
"Bob","Mhm.","12"
"Justus","Kennst du ihn?","12"
"Darren","Ja, er ist ein Freund meines Großonkels. Und er ist einfach so ins","12"
"Darren","Wasser gestiegen? Der See ist doch eiskalt.","12"
"Bob","Und wie.","12"
"Cedric Duff","[rufend] Darren!","12"
"Darren","Das ist mein Großonkel. [rufend] Ich bin hier oben! [leise] Wundert","12"
"Darren","euch nicht über ihn. Er ist etwas weltfremd, aber sonst ganz OK.","12"
"Bob","[leise] Weshalb wohnst du eigentlich bei ihm?","13"
"Darren","Wir ziehen von Seattle nach Los Angeles. Und meine Eltern waren der","13"
"Darren","Meinung, dass ich beim Umzug nur stören würde. Also haben sie mich","13"
"Darren","für zwei Wochen nach Ridgelake verfrachtet. Ach ja, mein Onkel","13"
"Darren","glaubt, ihr wärt Freunde aus Seattle, die mich besuchen. Er muss nicht","13"
"Darren","gleich wissen, dass ihr Detektive seid.","13"
"Justus","Aha.","13"
"REGIE","[eine Tür wird quietschend geöffnet]","13"
"REGIE","Besuch ist schon da?","13"
"Darren","Hallo, Onkel Cedric. Ähm, das sind Justus und Bob aus Seattle.","13"
"Bob","Hallo.","13"
"Justus","Guten Abend, Sir.","13"
"Cedric Duff","Sollten es nicht drei sein?","13"
"Peter","Hier bin ich schon! Oh, oh, Verzeihung!","13"
"Cedric Duff","[fällt Darren ins Wort] Etwa ins Wasser gefallen? Dann wart ihr die drei","13"
"Cedric Duff","Jungen, die Paul aus dem See gerettet haben? Ich war gerade noch in","13"
"Cedric Duff","der Gaststätte und Daniel und Joe haben mir alles erzählt.","13"
"Justus","Genau genommen war es Peter allein, der ihn gerettet hat.","13"
"Cedric Duff","Danke, mein Junge.","13"
"Peter","Sehr gerne.","13"
"Cedric Duff","Macht euch wegen Joe keine Gedanken. Der ist nur etwas ruppig,","13"
"Cedric Duff","aber im Grunde ein guter Kerl.","13"
"Peter","Mhm.","13"
"Cedric Duff","So. Jetzt müsst ihr euch sicher erst mal ausruhen, nicht wahr? Ich las-","13"
"Cedric Duff","se euch allein. Wenn ihr Hunger habt, Darren kennt sich hier aus.","13"
"Justus","Ja. Danke.","13"
"REGIE","[eine Tür wird geöffnet und wieder geschlossen]","13"
"Darren","Endlich sind wir unter uns. Was meint ihr? Könnt ihr den Fall lösen?","13"
"Darren","Habt ihr vielleicht schon eine Theorie, wo das seltsame Licht in dem","13"
"Darren","See her kommt? Ich habe sofort gedacht, das ist ein Fall für die drei","13"
"Darren","Fragezeichen. Also habe ich euch gleich angerufen. Hier geht sicher","14"
"Darren","irgendwas unheimliches vor. Und darauf seid ihr spezialisiert.","14"
"Justus","So ist es, Darren. Ein geheimnisvolles Licht, ein seltsames Dorf und","14"
"Justus","schmack.","14"
"REGIE","[Musik]","14"
"REGIE","Track 5 – Das Phantom von Ridgelake","15"
"REGIE","[Musik]","15"
"Erzähler","Es war schon fast Mittag, als sich die drei Detektive am nächsten Tag","15"
"Erzähler","aus den Federn quälten. Justus beschloss, als erstes Mr. Brooks einen","15"
"Erzähler","Besuch abzustatten um sich nach seinem gesundheitlichen Zustand","15"
"Erzähler","zu erkundigen. Auf dem Weg dort hin, wollten die drei Fragezeichen","15"
"Erzähler","von Darren noch einiges wissen.","15"
"REGIE","[Vögel zwitschern, Schritte]","15"
"REGIE","ist er schon pensioniert?","15"
"Darren","Habe ich das gar nicht erzählt?","15"
"Bob","Nein.","15"
"Darren","Er ist der Bürgermeister von Ridgelake.","15"
"Darren","Deshalb wohnt er auch im Rathausgebäude.","15"
"Justus","Aha.","15"
"Darren","Aber, das klingt toller, als es ist. In Ridgelake wohnen ja nur hundert","15"
"Darren","Leute oder so. Früher oder später wird hier wohl jeder mal Bürger-","15"
"Darren","meister.","15"
"REGIE","[die Jungen lachen]","15"
"Darren","Und pensioniert wäre er eigentlich schon längst. Aber, es gibt kaum","15"
"Darren","jüngere Leute in Ridgelake, die das Amt übernehmen könnten. Meine","15"
"Darren","Mutter sagt immer, Ridgelake stirbt aus.","15"
"Peter","Ah.","15"
"Darren","Ungefähr die Hälfte der Häuser im Dorf stehen schon leer. Und in der","15"
"Darren","anderen Hälfte wohnen alte Leute, die kaum vor die Tür gehen. Ist","15"
"Darren","richtig gruselig manchmal, voll Geisterstadt-mäßig.","15"
"Peter","und Bob: Ja.","15"
"Darren","Die Alten beißen nach und nach ins Gras und es kommt niemand neu-","15"
"Darren","es dazu.","15"
"Darren","Doch, aber die sind alle weggezogen. Das ist das Haus von Mr.","15"
"Darren","Brooks.","15"
"Peter","Hah. Ich klingel mal.","15"
"REGIE","[kurzes Klingeln, Schritte, eine Tür wird geöffnet]","15"
"Dr. Holloway","Oh, die jugendlichen Helden.","16"
"Darren","Hallo, Dr. Holloway.","16"
"Dr. Holloway","Darren, wie nett. Kommt doch rein.","16"
"Bob","Ja. Gerne.","16"
"Peter","Danke.","16"
"Bob","Danke.","16"
"Dr. Holloway","Ihr wollt euch sicher nach Mr. Brooks erkundigen, richtig?","16"
"Dr. Holloway","Er hat Fieber.","16"
"Dr. Holloway","Nicht lebensbedrohlich, aber Paul ist ein alter Mann.","16"
"Peter","Ja, ja.","16"
"Dr. Holloway","Das Fieber schwächt ihn sehr. Die meiste Zeit schläft er. Ich war die","16"
"Dr. Holloway","meisten hier in Ridgelake. Vermutlich werde ich sie alle nach und nach","16"
"Dr. Holloway","zu Grabe tragen und irgendwann die letzte sein.","16"
"Dr. Holloway","Ich wohne erst seit ein paar Jahren hier, aber, aber manchmal habe","16"
"Dr. Holloway","ich das Gefühl, auf Ridgelake lastet seit Urzeiten eine Art Fluch.","16"
"Dr. Holloway","Das kann ich nicht verantworten. Es geht ihm gar nicht gut. Und wenn","16"
"Dr. Holloway","er zwischendurch aufwacht, redet er auch nur wirres Zeug.","16"
"Peter","Wie meinen Sie das?","16"
"Dr. Holloway","Ständig spricht er von einer Sarah und ihren Kindern. Und dann","16"
"Dr. Holloway","scheint er mich für eine Person namens Charly zu halten.","16"
"Dr. Holloway","Ich weiß nicht, wer Charly ist. Aber ich habe die Leute hier schon häu-","16"
"Dr. Holloway","figer von ihm reden hören. [leiser] Niemand redet offen über Charly.","16"
"Justus","Aha.","17"
"Dr. Holloway","Aber, wenn die Menschen krank werden, im Fieber liegen, oder wenn","17"
"Dr. Holloway","sie mit dem Tod ringen, dann sagen sie manchmal Dinge, über die sie","17"
"Dr. Holloway","sonst schweigen. Und einige haben von Charly gesprochen.","17"
"Dr. Holloway","Ich habe jedoch nicht herausfinden können, wer dieser Charly ist.","17"
"Bob","Und, was sagen die Leute?","17"
"Dr. Holloway","Einige haben Angst vor ihm. Andere bitten ihn um Verzeihung.","17"
"Justus","Um Verzeihung, wofür?","17"
"Dr. Holloway","Das weiß ich nicht. Für mich ist Charly das Phantom von Ridgelake. Er","17"
"Dr. Holloway","sucht die Leute in ihren schlimmsten Träumen heim. Und manchmal,","17"
"Dr. Holloway","wenn das Fieber nicht zurück geht, bringt er ihnen den Tod.","17"
"REGIE","[Musik setzt ein, Peter atmet durch]","17"
"REGIE","[Klaviermusik]","17"
"REGIE","Track 6 – Auf der Lauer","18"
"REGIE","[Klaviermusik]","18"
"Erzähler","An diesem Abend beschlossen die drei Detektive und Darren an den","18"
"Erzähler","See zu gehen, um mehr über das geheimnisvolle Leuchten herauszu-","18"
"Erzähler","finden. Als sie dort eintrafen, war von dem Licht jedoch nichts zu se-","18"
"Erzähler","hen. [Nachtatmosphäre] Eine merkwürdige Stille lag über allem. Und","18"
"Erzähler","Darren zuckte jedes Mal ängstlich zusammen, wenn in der näheren","18"
"Erzähler","Umgebung ein Frosch quakte [ein Frosch quakt] oder sich ein Sumpf-","18"
"Erzähler","vogel bemerkbar machte. Peter blickte auf seine Uhr. Sie waren erst","18"
"Erzähler","seit einer halben Stunde hier. Dennoch kam es ihm vor, als wäre","18"
"Erzähler","schon die halbe Nacht vorüber. Und dann geschah es","18"
"REGIE","[alle Jungen schrecken auf, Musik setzt ein]","18"
"REGIE","langsam auf die Mitte des Sees zu.","18"
"Bob","[flüsternd] Ja.","18"
"Peter","Was machen wir denn jetzt?","18"
"Justus","[flüsternd] Abwarten und beobachten.","18"
"Bob","Da. Im Zentrum. Gleißendes Licht. Sieht so aus, als ob der See Feuer","18"
"Bob","gefangen hätte.","18"
"Peter","Ja.","18"
"Darren","[laut, verängstigt] Leute, seht ihr das? Seht ihr das? Was sollen wir","18"
"Darren","jetzt tun? Nun sagt schon was, ihr seid doch Detektive. Ihr müsst doch","18"
"Justus","[energisch flüsternd] Bist du bescheuert, hier so herumzuschreien,","18"
"Justus","Darren?!?","18"
"Justus","Man hört dich über den ganzen See.","18"
"REGIE","[Darren stöhnt]","18"
"Peter","[schreckt auf, flüstert] Das Licht! Es ist erloschen. Jetzt ist es wieder","18"
"Peter","stockdunkel.","18"
"Justus","[sauer, flüsternd] Verdammter Mist! Das hast du ja großartig hinge-","18"
"Justus","kriegt, Darren!","18"
"Bob","[flüsternd] Still!","18"
"REGIE","[Blubbern]","18"
"Bob","Hört ihr das?","18"
"Peter","Da hinten! Da hinten ist was! Zwei schwarze Gestalten.","18"
"REGIE","[Blubbern und Klappern]","19"
"Peter","[ängstlich] Monster!","19"
"Bob","Ach, Peter!","19"
"Justus","Quatsch! Das sind zwei Taucher.","19"
"Justus","ein Ruderboot.","19"
"Peter","Ja.","19"
"Bob","Mensch, die kommen hier her.","19"
"Justus","Los! Hinter die Büsche!","19"
"Peter","Ja, schnell!","19"
"REGIE","[schnelle Schritte]","19"
"Peter","Schneller!","19"
"Bob","Schht!","19"
"Joan","Ach, nun sag schon was, Carl.","19"
"Joan","Da war wirklich etwas, glaub mir! Und zwar unmittelbar, nachdem du","19"
"Joan","das Licht unter dem Boot eingeschaltet hattest.","19"
"Carl","Ja, und, und, was schlägst du jetzt vor, Joan? Sollen wir die Aktion","19"
"Carl","abbrechen?","19"
"Joan","Ach, kein Mensch spricht von Abbruch, Carl. Wir sind hergekommen,","19"
"Joan","um das Geheimnis um Cassandra zu lüften und ihr silbernes Kästchen","19"
"Joan","zu finden. Und das werden wir auch. Aber, wir müssen vorsichtiger","19"
"Joan","sein.","19"
"Joan","Schon vergessen? Weil, weil tagsüber immer der alte Mann hier her-","19"
"Joan","umschleicht.","19"
"Joan","Vielleicht ist es dieser Joseph, vor dem wir uns in Acht nehmen sollen?","19"
"Joan","Ich bin nicht bereit, den Inhalt des silbernen Kästchens leichtfertig aufs","19"
"Joan","Spiel zu setzen. Die Leute von Ridgelake dürfen nicht dahinter kom-","19"
