"Speaker","Text","Page"
"Justus","mal mit den Augen der ehemaligen Gäste auf das Gemäuer","3"
"Justus","blicken und die haben nun mal dort im Garten gesessen.","3"
"Bob","Ja wenn du meinst… Gehen wir.","3"
"Justus","Ja!","3"
"REGIE","*Sie gehen weiter*","3"
"Bob","Wenn es schon ’nen Durchschlupf gibt, dann sind wir nicht","3"
"Bob","die Ersten.","3"
"Justus","Kommt es euch nicht auch etwas seltsam vor?","3"
"Bob","Hm?","3"
"Peter","Was meinst du?","3"
"Justus","Na, wo ist der Mann von vorhin? Wenn wir annehmen, dass","3"
"Justus","er nicht diese senkrechte Felswand nach oben geklettert ist,","3"
"Justus","hat er ebenfalls den Durchschlupf genutzt. Ich frage mich,","3"
"Justus","was der bei der Ruine will?","3"
"Bob","Ja.","3"
"REGIE","*Wind*","3"
"Bob","Hey! Hey! Hier ist das Loch. Ja die, die Maschen sind","3"
"Bob","zerschnitten und… und zur Seite gebogen.","3"
"Justus","Da pass ich gut durch. Dann los!","3"
"REGIE","*Sie ZWÄNGEN SICH nacheinander DURCH DAS LOCH IM ZAUN*","3"
"Bob","Ich halt’s dir ein bisschen hoch, okay?","4"
"Justus","(gedrückt)    Ja, Danke.","4"
"Bob","Geht’s?","4"
"Justus","(verkrampft)  Ja!","4"
"Justus","(schnauft)    So, bin durch.","4"
"Justus","(raunt)       Leise! Kommt mit.","4"
"REGIE","*Atmosphärische Spannung (SYNTHESIZER)*","4"
"Peter","(zischt)       In Deckung, Leute.","4"
"Bob","(flüstert)       Was ist denn?","4"
"Peter","(flüstert)     Der Mann steht dort vorne bei der Statue…","4"
"Bob","Ja.","4"
"Peter","…neben dem Fenster.","4"
"Bob","(murmelt)        Er steigt durch das Fenster in die Ruine ein. Schau dir das","4"
"Bob","an, scheint eingeschlagen.","4"
"Justus","(wispert)     Ich will wissen was er vorhat. Mir nach!","4"
"Bob","Ja, okay.","4"
"REGIE","*Sie SCHLEICHEN sich LEISE an und reden nur um FLÜSTERTON miteinander*","4"
"Bob","(mahnend)        Leise!","4"
"Peter","So!","4"
"Bob","Und? Justus? kannst du irgendwas sehen?","4"
"Justus","Der Mann ist da drin und durchquert die Empfangshalle.","4"
"Bob","Aha.","4"
"Justus","Der weiß genau wo er hin will.","4"
"Peter","Mhm. Ja, stimmt.","4"
"Justus","Da hinten scheint es eine Art Wendeltreppe zu geben, aber","4"
"Justus","es ist zu dunkel. Er geht nach unten.","4"
"Peter","Ach.","4"
"Justus","Jetzt ist er weg.","4"
"Bob","(aufgeregt)      Was? Ja und jetzt? Hinterher?","4"
"Justus","Seht euch erstmal diese Scheibe an. Die ist nicht einfach","5"
"Justus","eingeschlagen worden, die Ränder sind fein säuberlich von","5"
"Justus","Scherben befreit.","5"
"Bob","Ja, Du hast Recht.","5"
"Justus","Außerdem liegen keine Splitter in der Nähe. Das ist ein","5"
"Justus","ziemlich bequemer und abgesicherter Weg ins Gebäude, als","5"
"Justus","würde er häufiger genutzt. So und jetzt rein da. Los!","5"
"REGIE","*Es kostet sie einige ANSTRENGUNG durch das Fenster EINZUSTEIGEN*","5"
"Bob","(mühsam)         Warte mal, ich hab’s gleich.","5"
"Peter","Schaffst du’s Justus?","5"
"REGIE","*Nur POLTERND gelangen DIE JUNGEN ins Innere*","5"
"REGIE","INNEN - EMPFANGSHALLE DES SANATORIUMS","5"
"REGIE","*Die Drei bemühen sich NOCH LEISER ZU SPRECHEN*","5"
"Peter","Und wohin jetzt?","5"
"Justus","Zur Wendeltreppe.","5"
"Peter","Du willst da doch nicht wirklich runtergehen, oder?","5"
"Justus","Wir sind wegen des verschwundenen Mannes hier, also mir","5"
"Justus","nach.","5"
"Peter","(jammert)      Justus…","5"
"Bob","Gut. (zu Peter gewandt) Leise!","5"
"Peter","JA!","5"
"REGIE","*Sie GEHEN AUF DER WENDELTREPPE abwärts*","5"
"REGIE","*Musikuntermalung*","5"
"REGIE","INNEN - GROSSE HALLE","5"
"Peter","Eine große Halle. Aber, anscheinend nicht das","5"
"Peter","Kellergeschoß. Durch die Fenster fällt ein wenig Tageslicht.","5"
"Bob","Ja. - Ja, hier muss sich damals der Zugang zur Grotte","5"
"Bob","befunden haben wo  das, äh, Delphinschwimmen","5"
"Bob","stattgefunden hat. Das hab ich zumindest in diesem…","5"
"Bob","diesem Prospekt hier gelesen, (er kramt etwas hervor) warte","5"
"Bob","mal … und… und laut dem Plan hier, muss der… der","5"
"Bob","Zugang zur Grotte… ja genau dort hinten liegen.","5"
"Peter","Aha.","6"
"Justus","(staunt)      Ein Treppenabgang - Durch ein Gitter versperrt. An die","6"
"Justus","zwanzig Stufen führen da runter, aber die enden in einem","6"
"Justus","Berg aus Geröll und Felsbrocken.","6"
"Bob","Ja, genau wie ich gelesen hab. Na ja, wenn man das so","6"
"Bob","sieht, ist es wirklich ein Wunder, dass das Sanatorium","6"
"Bob","stehen geblieben ist.","6"
"Peter","Ja.","6"
"Justus","Durch das Fenster da könnte der Kerl nach draußen","6"
"Justus","geklettert sein.","6"
"Bob","Ja, du hast Recht.","6"
"Peter","Davor steht etwas.","6"
"Bob","Was iss’n das?","6"
"REGIE","*Sie treten EIN PAAR SCHRITTE näher*","6"
"Bob","Eine Transportbox?","6"
"Justus","Der Mann hatte sie vorhin definitiv nicht dabei und","6"
"Justus","anscheinend hatte er auch kein Interesse daran. Es liegt","6"
"Justus","kein bisschen Staub darauf. Die Box befindet sich höchstens","6"
"Justus","seit ein paar Tagen hier.","6"
"Bob","Ja.","6"
"Justus","Moment…","6"
"REGIE","*Er macht sich daran die TRANSPORTBOX ZU ÖFFNEN*","6"
"Peter","Just…? Ich glaube nicht, dass uns das was angeht…","6"
"REGIE","*Justus öffnet die Box, WASSER SCHWAPPT darin herum*","6"
"Justus","(überrascht)  Hoh, Kollegen, seht euch das an.","6"
"Bob","(erstaunt)       He, hehe, Das gibt’s ja nich’!","6"
"Justus","Die Sache wird immer rätselhafter. Oder könnt ihr mir","6"
"Justus","erklären, warum an diesem verlassenen Platz ein Fisch","6"
"Justus","seine Runden in einer speziellen Transportbox dreht?","6"
"Peter","(ungläubig)    Ein Fisch?","6"
"Justus","Ganz  genau, Zweiter. Das ist ein Golden-Monkey-","6"
"Justus","Flowerhorn, ein sehr seltener Fisch und darum ein sehr","6"
"Justus","wertvoller. Es gibt von der Art unterschiedliche Preisklassen","6"
"Justus","aber ich würde wetten, dass dieses kleine Tierchen hier","6"
"Justus","mehrere Hundert Dollar wert ist. Ja, vielleicht sogar mehrere","7"
"Justus","Tausend.","7"
"Peter","(staunt)       Uh-huh?","7"
"Bob","Ja aber, keiner stellt ein so wertvolles Tier einfach hier unten","7"
"Bob","ab und verschwindet dann auf Nimmerwiedersehen. Zumal","7"
"Bob","der Fisch da drin nur eine begrenzte Zeit überleben kann.","7"
"Justus","(grübelnd)    Ja.","7"
"Peter","(drängt)       Dann sollten wir auf dem schnellsten Weg hier abhauen,","7"
"Peter","bevor uns jemand überrascht.","7"
"Bob","Äh und ... und was ist jetzt mit dem Fisch? Nehmen wir den","7"
"Bob","mit?","7"
"Justus","Keine gute Idee. Es darf keiner bemerken, dass wir hier","7"
"Justus","waren.","7"
"Bob","Mh.","7"
"Justus","Wir beobachten weiter, aber gut versteckt…","7"
"Bob","(redet dazwischen) Okay.","7"
"Justus","…und warten ab, ob der Mann wieder auftaucht, oder ob","7"
"Justus","jemand anderes die Box abholt. Und wenn ja, dann sollten","7"
"Justus","wir…","7"
"REGIE","*Dramatische SYNTHESIZERKLÄNGE*","7"
"REGIE","*Steine poltern*","7"
"REGIE","*ERSCHRECKTE AUSRUFE*","7"
"Peter","Was ist das? Ein Erdbeben?","7"
"Bob","Stürzt die Grotte unter uns jetzt ganz ein, oder -","7"
"Justus","Raus hier, Kollegen! Durchs Fenster!","7"
"Bob","Ja, los!","7"
"Peter","Ja.","7"
"Bob","Beweg dich!","7"
"Peter","Los schnell!","7"
"Justus","Ja!","7"
"Justus","AUSSEN - VOR DEM SANATORIUM","7"
"REGIE","*WIND, SEEVÖGEL*","8"
"Bob","Sag mal, was um alles in der Welt war das? Und jetzt? Jetzt","8"
"Bob","ist wieder alles still!","8"
"REGIE","*SYNTH*","8"
"Peter","In Deckung Leute.","8"
"REGIE","*Sie LAUFEN in Deckung*","8"
"Bob","Was ist?","8"
"Justus","Da hinten. Zwei Männer kommen vom Ufer. Ihren Uniformen","8"
"Justus","nach zu urteilen sind die von der Küstenwache.","8"
"Bob","Und da, da kommt der Fremde aus der Ruine.","8"
"REGIE","*Schritte*","8"
"Justus","Ho, er geht zu seinem Kastenwagen.","8"
"REGIE","*Eine AUTOTÜRE wird ZUGESCHLAGEN, der WAGEN STARTET und FÄHRT WEG*","8"
"Peter","Und fährt weg. Sollen wir hinterher?","8"
"Justus","Pass auf, Du folgst ihm in deinem MG, Zweiter. Bob und ich","8"
"Justus","bleiben hier und versuchen herauszukriegen, was die","8"
"Justus","Küstenwache hier will.","8"
"Peter","Verstanden. Bis später.","8"
"REGIE","*Peter LÄUFT los*","8"
"Bob","Justus.","8"
"Justus","Ja?","8"
"Bob","Die Männer von der Küstenwache sind nicht mehr zu sehen.","8"
"Bob","Ob die wieder abgezogen sind?","8"
"REGIE","*Peters MG FÄHRT DAVON*","8"
"Justus","Frag mich bitte etwas Leichteres! Auf alle Fälle wird jemand","8"
"Justus","kommen, um die Transportbox abzuholen.","8"
"Bob","Mmh.","8"
"Justus","Ich glaube nicht, dass der oder die Tierschmuggler sie hier","8"
"Justus","lange unbeobachtet stehen lassen.","8"
"Bob","Tierschmuggler?","8"
"REGIE","*Synth Atmo*","8"
"Justus","Ich gebe zu, das ist nur eine Vermutung, aber irgend etwas","9"
"Justus","Derartiges steckt dahinter. Dass halte ich für eindeutig. -","9"
"Justus","Etwas, dass sogar die Küstenwache hierher zieht, denn die","9"
"Justus","sind bestimmt nicht zufällig auf der Insel.","9"
"Bob","Ja… da kannst du recht haben.","9"
"Erzähler","Justus und Bob kehrten wieder ins untere Geschoss der","9"
"Erzähler","Ruine zurück und versteckten sich im hinteren, dunkleren","9"
"Erzähler","Bereich, in einem fensterlosen kleinen Raum, ohne Tür, der","9"
"Erzähler","früher als Toilette gedient hatte. Es gab nur noch die","9"
"Erzähler","Anschlüsse in der Wand. Aus ihrem Versteck blickten sie","9"
"Erzähler","genau auf die letzten Stufen der Wendeltreppe und die","9"
"Erzähler","Transportbox mit dem Fisch unter dem Fenster. Aber es","9"
"Erzähler","tauchte niemand auf und die Wartezeit kam ihnen schon","9"
"Erzähler","bald wie eine Ewigkeit vor.","9"
"Erzähler","INNEN - ENTKERNTE TOILETTE","9"
"Bob","Oh Mann, lange halt ich das hier nicht mehr aus. (angeekelt)","9"
"Bob","Der Gestank aus dem Abfluss… (bleagh) …der bringt mich","9"
"Bob","fast um.","9"
"Justus","Da! Sieh doch! Jemand kommt die Treppe herunter.","9"
"REGIE","*Synth Atmo*","9"
"Bob","Leise.","9"
"REGIE","*Sie sprechen so leise sie können*","9"
"Bob","Ein kleiner Mann.","9"
"Justus","Ja.","9"
"Bob","Warte mal… ich mach schnell ’n paar Fotos.","9"
"Justus","Sehr gut!","9"
"Bob","Bleib du in Deckung, Erster.","9"
"Justus","Ja. - - Was macht er?","9"
"Bob","Er öffnet das Fenster, greift nach der Transportbox, ja, und","9"
"Bob","jetzt steigt er mit ihr nach draußen.","9"
"Justus","Oh, das sehen wir uns näher an, komm.","9"
"Bob","Ja.","9"
"REGIE","*Sie laufen zum Fenster*","9"
"Justus","Sieh doch, er trägt die Box zu dem Seitenflügel und","9"
"Justus","verschwindet, komm Bob.","9"
"REGIE","*Er ist mit EINEM SATZ durch das Fenster, Bob hat MÜHE ihm zu folgen*","10"
"Bob","Warte!","10"
"Bob","AUSSEN - SEITENFLÜGEL DES SANATORIUMS","10"
"REGIE","*SCHRITTE AUF SANDIGEM BODEN*","10"
"Bob","Hah, hier ist ne Treppe. Sie führt in ein Kellergeschoß.","10"
"Bob","Gehen wir da runter?","10"
"Justus","Und ob!","10"
"Bob","Okay.","10"
"REGIE","*Sie GEHEN AUF DER TREPPE nach unten*","10"
"REGIE","INNEN - TIEFGARAGE","10"
"Justus","Das muss eine kleine Tiefgarage gewesen sein, ähm, und","10"
"Justus","wenn ich es…","10"
"REGIE","*Sphärischer SOUNDEFFEKT, etwas FLATTERT durch die Luft*","10"
"Bob","(panisch)        Ahh! Was iss’n das? Was ist das?","10"
"Justus","Schhht, Fledermäuse.","10"
"Bob","(keucht)         Huh - Huh.","10"
"Justus","Großartig, Dritter. Bleib ruhig weiter so unauffällig!","10"
"Bob","Ja, Entschuldigung!","10"
"Justus","Jedenfalls können wir aus dem kleinen Zwischenfall etwas","10"
"Justus","lernen.","10"
"Bob","Ach, und das wäre?","10"
"Justus","Das der Mann, den wir verfolgen, von dem Treppenabgang","10"
"Justus","aus mit größter Wahrscheinlichkeit nach links gegangen ist,","10"
"Justus","sonst hätte er schon vor dir die Tiere aufgeschreckt.","10"
"Bob","Ja, schlau kombiniert. Gut dann, dann gehen wir jetzt","10"
"Bob","einfach in die andere Richtung.","10"
"Justus","Ja. los.","10"
"REGIE","*SCHRITTE *","10"
"Justus","Ah, ein Treppenaufgang. Hier muss der Kerl hoch gegangen","10"
"Justus","sein.","10"
"REGIE","*Sie GEHEN AUF DER TREPPE nach oben und gelangen ins Freie. Es ist WINDIG*","11"
"REGIE","AUSSEN - EINE ANDERE SEITE DES SANATORIUMS","11"
"Bob","Die Treppe, die führt nach draußen. Siehst du? Wir sind","11"
"Bob","genau über der Stelle, an der der Fußweg unten in der","11"
"Bob","Sackgasse mündet. Aber was wollte der Mann hier und wo","11"
"Bob","iss’n der jetzt?","11"
"Justus","Hm. Es muss einen Weg aus der Bucht geben, den wir von","11"
"Justus","hier aus nicht sehen können. Vielleicht sogar einen in die","11"
"Justus","Grotte unter dem Sanatorium.","11"
"Bob","Justus, komm mal her! Hier an der Seite, siehst du das? Da","11"
"Bob","gibt’s eine Möglichkeit steil hinab zu klettern, aber mit so ’ner","11"
"Bob","großen Transportbox?","11"
"Justus","Hm, wir versuchen es. Mir nach.","11"
"REGIE","*SYNTH*","11"
"REGIE","*Sie KLETTERN mit einiger MÜHE nach unten*","11"
"Bob","Okay. Warte, ich halt dich mal.","11"
"Justus","Ja.","11"
"Bob","Geht’s?","11"
"Justus","Ja. Ah. Hui. - Weiter.","11"
"Erzähler","Wenig später standen Justus und Bob in der Bucht und","11"
"Erzähler","suchten nach dem vermuteten Höhleneingang… doch da","11"
"Erzähler","war nichts. Der Fremde mit der Transportbox blieb spurlos","11"
"Erzähler","verschwunden.","11"
"REGIE","*Zwischenmusik*","11"
"REGIE","INNEN - ZENTRALE DER DREI ???","11"
"Blacky","(krächzt)     >,<","11"
"Peter","So ein Mist das euch der Typ entwischt ist.","11"
"Bob","Ja, das kannst du ruhig laut sagen, Zweiter.","11"
"Peter","Ja.","11"
"Bob","Äh, wie ist denn deine Beschattung verlaufen?","11"
"Peter","Der Tätowierte ist mit seinem Kastenwagen geradewegs","11"
"Peter","zum Los Angeles Ozeaneum und Delphinarium gefahren…","11"
"Blacky","(krächzt)     >,<","12"
"Justus","(redet dazwischen) Aha.","12"
"Peter","…der große Zoo für Wasserlebewesen.","12"
"Bob","Mhm, Mhm.","12"
"Peter","Davor waren eine Menge Demonstranten, die sich für die","12"
"Peter","Freiheit von Delphinen einsetzen.","12"
"Bob","Demonstranten?","12"
"Justus","Und was ist mit dem tätowierten Mann?","12"
"Peter","Der stand am Eingang des Gebäudes, wo er einen Code in","12"
"Peter","ein Tastenfeld neben der Tür tippte.","12"
"Bob","& Justus (dazwischen) Aha.","12"
"Peter","(fährt fort)   Darauf hin konnte er eintreten. Anscheinend arbeitet er dort.","12"
"Peter","Doch dummerweise war für Besucher schon geschlossen.","12"
"Peter","Die Kassiererin ließ nicht mit sich reden und wollte mit mir","12"
"Peter","auch nicht über den Tätowierten sprechen. Wenn wir über","12"
"Peter","diesen Typen was erfahren wollen, müssen wir also zu den","12"
"Peter","offiziellen Öffnungszeiten dorthin.","12"
"Blacky","(krächzt)     >,<","12"
"Justus","Worauf du dich verlassen kannst.","12"
"Bob","Ähm, ich hab mal, übrigens, äh, kurz im Internet","12"
"Bob","recherchiert.","12"
"Justus","Ja?","12"
"REGIE","*Geräusche vom Schrottplatz, HÄMMERN AUF METALL, WINKELSCHLEIFER*","12"
"Bob","Es gab heute definitiv kein Erdbeben hier in der Region.","12"
"Justus","Ach?","12"
"Bob","Ja, nicht mal ’n ganz winziges.","12"
"Peter","Aha!","12"
"Justus","Was die Frage aufwirft, was wir dann gehört haben?","12"
"Bob","Das ist die Frage.","12"
"Peter","Vielleicht hat der Tätowierte sich dort unten in der Grotte zu","12"
"Peter","schaffen gemacht und diese Erschütterung ausgelöst!?!","12"
"Blacky","(krächzt)     >,<","12"
"Justus","Auf alle Fälle ist da irgend etwas faul, Kollegen.","13"
"REGIE","*Zwischenmusik*","13"
"Erzähler","Am nächsten Tag kauften die drei Detektive sich Eintrittskarten für das","13"
"Erzähler","Ozeaneum. Im Inneren des Gebäudes entdeckte Justus sogleich einen jungen","13"
"Mitarbeiter","und ging zielstrebig auf ihn zu.","13"
"Mitarbeiter","INNEN - OZEANEUM","13"
"REGIE","*Es herrscht PUBLIKUMSVERKEHR*","13"
"Justus","Ah… (er räuspert sich) Äh, Entschuldigen Sie?","13"
"Angestellter","Ja, was kann ich für dich tun?","13"
"Justus","Ich habe neulich mit einem ihrer Kollegen gesprochen und","13"
"Justus","wollte ihn noch etwas fragen.","13"
"Angestellter","Wie hieß er denn?","13"
"Justus","Ach, das weiß ich leider nicht, aber er hatte einige Tattoos","13"
"Justus","auf dem Arm, chinesische Drachen.","13"
"Angestellter","Ah, Zach Canning.","13"
"Justus","Ja.","13"
"Angestellter","Zach und Nicole treten gleich wieder in der Delphinshow auf.","13"
"Angestellter","Am besten gehst du nach der Veranstaltung gleich zu ihm.","13"
"Justus","Ja, das mach ich. Danke für die Information.","13"
"Peter","und Bob        Na, und? Hu?","13"
"Justus","Ein Volltreffer, Kollegen.","13"
"Justus","Doch als erstes sehen wir uns die Delphinshow an.","13"
"Bob","Delphinshow?","13"
"Justus","Uh-huh!","13"
"Bob","Da bin ich eigentlich kein so’n großer Freund von.","13"
"Justus","Ach, jetzt komm schon.","13"
"REGIE","*Zwischenmusik*","13"
"REGIE","*STIMMENGEWIRR vom Publikum, VOGELGEZWITSCHER*","13"
"Erzähler","Eine Außentribüne, mit über 200 Sitzplätzen, formte einen Halbkreis um ein","13"
"Erzähler","gewaltiges Becken, dass von durchsichtigen Glaswänden umgeben war. Mehrere","13"
"Erzähler","Stuhlreihen waren bereits komplett besetzt, die drei Detektive fanden trotzdem","13"
"Erzähler","noch drei Plätze nebeneinander. Im Becken schwammen zwei Delphine und","14"
"Erzähler","dann erscheinen Zach Canning und seine Kollegin Nicole auf der Bühne.","14"
"Erzähler","AUSSEN - DELPHINARIUM","14"
"REGIE","*Ein MUSIKJINGLE VOM BAND, das Publikum APPLAUDIERT*","14"
"Justus","und Peter (johlen) - -","14"
"REGIE","*Die STIMMEN von NICOLE und ZACH kommen während der Show AUS DER","14"
"REGIE","LAUTSPRECHERANLAGE (HALLEFFEKT)*","14"
"Nicole","Liebe Besucher, herzlich Willkommen bei uns im","14"
"Nicole","Delphinarium. Ich bin Nicole. Mein Kollege Zach und ich","14"
"Nicole","werden euch in der nächsten halben Stunde zeigen, wie","14"
"Nicole","schlau Delphine sind, und ganz besonders unsere.","14"
"Justus","(lacht)       - -","14"
"Justus","Zach                 Ihr werdet staunen. Hier im Delphinarium leben momentan","14"
"Justus","insgesamt sechs Delphine, der sechste kam erst vor","14"
"Justus","wenigen Tagen dazu, doch nur zwei der Tiere nehmen an","14"
"Justus","der Show teil. Diejenigen, die wir am besten trainiert haben.","14"
"Nicole","Nur eins noch: Vor unserer Tür stehen seit einiger Zeit","14"
"Nicole","häufig Demonstranten, die anprangern, dass wir Delphine","14"
"Nicole","bei uns halten. Aber wir versorgen die Tiere Bestens.","14"
"Nicole","Delphine lassen sich gut trainieren und wir bauen eine","14"
"Nicole","Beziehung zu ihnen auf, sie kennen uns und führen unsere","14"
"Nicole","Befehle aus. Den Tieren macht es Spaß.","14"
"Bob","(mürrisch)       Den Tieren macht es Spaß… wer’s glaubt wird selig.","14"
"REGIE","*APPLAUS*","14"
"REGIE","Zach                 Aber man kann sie im Meer auch zu ganz anderen Zwecken","14"
"REGIE","missbrauchen. Etwa beim Militär. Im zweiten Weltkrieg","14"
"REGIE","wurden Delphine mit Bomben bestückt und so trainiert, dass","14"
"REGIE","sie sich feindlichen Schiffen näherten. Mehr muss ich wohl","14"
"REGIE","nicht sagen…","14"
"Justus","(erstaunt)    Das gibt’s ja nicht!","14"
"Justus","Zach                 …das  ist etwas, wogegen Tierschützer zu Recht","14"
"Justus","aufbegehren können. Wir aber schützen und pflegen die","14"
"Justus","Tiere. Und nun… Genießen Sie die Show!","14"
"REGIE","*Atmosphäre einer DELPHINSHOW mit Musikuntermalung und Publikum*","14"
"Erzähler","Zum Schluss der Veranstaltung verabschiedeten sich die beiden Pfleger. Die","14"
"Erzähler","Tribüne leerte sich rasch, die drei Detektive hatten sich einen ersten Eindruck","14"
"Erzähler","verschafft und wollten nun Mr. Canning aushorchen. Als sie zum Becken gingen","14"
"Erzähler","kam ihnen der Tierpfleger schon entgegen. Canning trug eine kleine Tasche.","14"
"Bob","Äh, (räuspert sich) Mr.… Mr. Canning äh… wir…","15"
"Bob","Zach                 Was gibt’s Jungs? Wollt ihr ein Autogramm?","15"
"Justus","Äh, wir haben eine Frage, Sir.","15"
"Bob","Ja.","15"
"Justus","Wir…","15"
"Justus","Zach (unterbricht ihn) Kommt mit, ich muss dringend in mein Büro, dort können wir","15"
"Justus","reden.","15"
"Justus","(sachlich)    Gut.","15"
"Peter","(eifrig)       Klasse!","15"
"Bob","(bedächtig)      Okay…","15"
"Bob","INNEN - OZEANEUM","15"
"REGIE","*Sie GEHEN einen FLUR entlang, Zach ÖFFNET und SCHLIESST TÜREN*","15"
"REGIE","Zach                 So, hier ist es.","15"
"REGIE","*Sie treten ein. Zach VERSCHLIESST DIE TÜRE mit einem SCHLÜSSEL*","15"
"REGIE","*SYNTH*","15"
"Bob","Äh, wieso… wieso schließen sie denn die Tür ab?","15"
"Bob","Zach (aggressiv)     Also, jetzt mal Klartext, Jungs.","15"
"Bob","Wie jetzt? Weshalb sind sie denn plötzlich so verärgert?","15"
"Bob","Zach                 Stellt euch nicht dümmer als ihr seid.","15"
"Bob","Was?","15"
"Bob","Zach                 Ihr Drei fragt überall nach mir. Ich will wissen warum ihr mir","15"
"Bob","nachspioniert?","15"
"Justus","Na gut. Wir waren in der Ruine des alten Sanatoriums vor","15"
"Justus","Long Beach…","15"
"Bob","(redet dazwischen) Ja.","15"
"Justus","…genau wie Sie. Was wollten Sie dort und was hat es mit","15"
"Justus","der Transportbox auf sich, in der sich ein äußerst wertvoller","15"
"Justus","Golden-Monkey-Flowerhorn befand?","15"
"Justus","Zach                 Leise Jungs! Das darf keiner hören!","15"
"Bob","Ich seh hier niemanden, der uns belauschen könnte.","15"
"Bob","Haben sie das Tier aus dem Ozeaneum gestohlen?","16"
"Bob","Zach                 Bitte leise! Und nein, das habe ich nicht.","16"
"Bob","(ungläubig)      Aha.","16"
