"Speaker","Text","Page"
"Bob","Hier liegt alles voller Laub! Auf den ersten Blick ist nichts zu erkennen, ob hier","4"
"Bob","eventuell ein Kampf stattgefunden hat.","4"
"Peter","[ungläubig] Ein Kampf??","4"
"Bob","Jaja!","4"
"Bob","worden?","4"
"Bob","Na, wir können es zumindest nicht ausschließen! Doch vielleicht stellt sich die ganze","4"
"Bob","Angelegenheit auch als völlig harmlos raus.","4"
"Bob","Was ist denn?","4"
"Bob","Was?","4"
"Bob","[vorwurfsvoll] Hör auf zu spinnen, Peter! Das bildest du dir ein!","4"
"REGIE","das Handy kichert","4"
"Peter","[erschrickt] Mann, an dieses Klingelzeichen werde ich mich nicht so schnell","4"
"Peter","gewöhnen!","4"
"Polizist","Polizeidienststelle Santa Monica.","5"
"Bob","Aha.","5"
"Polizist","Wir wurden soeben von Mrs. Scott informiert, das Sie in der Recreation Area auf","5"
"Polizist","einen Schulranzen gestoßen sind, dessen Eigentümer bis jetzt nicht zu Hause","5"
"Polizist","eingetroffen ist. Nennen Sie uns bitte Ihren genauen Standort und warten Sie dort auf","5"
"Polizist","uns.","5"
"Bob","Ja.","5"
"Polizist","Zwei meiner Kollegen werden in wenigen Minuten eintreffen. Wir benötigen Ihre","5"
"Polizist","Aussage für das Protokoll.","5"
"REGIE","unheimliche Musik, ein Auto nähert sich","5"
"Erzähler","Nach etwa 10 Minuten näherte sich ein Streifenwagen. Zwei Polizisten nahmen Bobs","5"
"Erzähler","und Peters Aussage zu Protokoll, untersuchten die Fundstelle und nahmen den","5"
"Erzähler","Ranzen an sich, um ihn Mrs. Scott auszuhändigen. Nachdem sich das","5"
"Erzähler","Einsatzfahrzeug entfernt hatte, schoben die beiden Jungen ihre Fahrräder wieder","5"
"Erzähler","durch den dunklen Wald.","5"
"REGIE","Fahrradgeräusche, eine Fahrradklingel, ächzen und schnaufen","5"
"Bob","Aua! [stöhnt auf]","5"
"Peter","Verdammt, was ist los?","5"
"Peter","Dieses kichernde Handy in meiner Hemdtasche hat mir gerade einen saftigen","5"
"Peter","Stromstoß verpasst!","5"
"Peter","Waas? Wie kann das denn angehen?","5"
"Bob","Das habe ich in der Aufregung vergessen, Peter! [überrascht] Ha! Sieh dir das an!","5"
"Bob","[piepsen] Da hat uns jemand ‘ne SMS geschickt!","5"
"Peter","Na, die ist wohl eher für Jeremy als für uns!","5"
"Bob","Das werden wir gleich wissen. [piepsen] Auf jeden Fall wurde der Stromstoß durch","5"
"Bob","die SMS ausgelöst. Er sollte signalisieren, dass eine Mitteilung eingegangen ist. Das","5"
"Bob","ist ja ziemlich makaber, oder?","5"
"Peter","[ungeduldig] Was steht denn nun in der Nachricht?","5"
"Bob","Na, da erlaubt sich jemand einen derben Spaß mit uns!","6"
"Bob","Na, witzig ist gar nichts daran, Peter! Soweit ich informiert bin, verheißen die drei","6"
"Bob","Sechsen in der Zahlenmythologie nichts Gutes!","6"
"Peter","Wieso?","6"
"Bob","[spricht leiser] Na, das ist ein allgemein bekanntes Symbol für die Existenz des","6"
"Bob","Teufels!","6"
"Peter","Bitte?","6"
"REGIE","es poltert, Bob und Peter erschrecken","6"
"Peter","Was war das?","6"
"REGIE","raschelnde, schnelle Schritte, die sich entfernen","6"
"REGIE","das Rascheln kommt wieder näher","6"
"Peter","[panisch] Lass uns abhauen! Hau ab! Hau ab!","6"
"REGIE","Schnelle Musik, eilige Schritte, Fahrradgeräusche","6"
"Erzähler","Bob schwang sich auf den Sattel und Peter rannte, das defekte Fahrrad lenkend,","6"
"Erzähler","seinem Freund hinterher. Erst als sie der National Recreation Area entkommen","6"
"Erzähler","waren, blieben sie keuchend und erschöpft am Rand der Straße stehen.","6"
"REGIE","Musik wird ausgeblendet","6"
"Peter","Ja, allerdings! Und jeder, dem wir das erzählen, wird uns für wahnsinnig erklären!","6"
"Bob","Ja!","6"
"REGIE","Zwischenmusik","6"
"Erzähler","Der erste Detektiv hatte es sich am folgenden Nachmittag in dem abgewetzten","6"
"Erzähler","Sessel in der Zentrale bequem gemacht. Gespannt lauschte er dem Bericht von Bobs","6"
"Erzähler","und Peters Erlebnis. Dabei inspizierte er genauestens das sonderbare Handy, auf","6"
"Erzähler","dessen Display weiterhin die SMS mit den drei Sechsen zu sehen war.","6"
"REGIE","Blacky krächzt","6"
"REGIE","Musik wird ausgeblendet","6"
"Peter","Die Sache ist nicht nur eigenartig, sondern im höchsten Grad unheimlich! Ja,","7"
"Peter","die gruselige Gestalt im Wald – ob das nun ‘ne Hexe war oder nicht – das war der","7"
"Peter","Entführer!","7"
"Justus","[bewegt sich ächzend im Sessel] Die Gestalt im Wald, Jeremys Schulhefte mit den","7"
"Justus","Hexenzeichnungen und das Handy mit der geheimnisvollen SMS stehen in einem","7"
"Justus","Zusammenhang wie er offensichtlicher gar nicht sein kann!","7"
"Justus","Es ist beinahe grotesk! Und ehrlich gesagt, bin ich verwundert darüber, das ihr noch","7"
"Justus","nicht darauf gestoßen seid!","7"
"Peter","[sarkastisch] Danke!","7"
"Bob","[vorwurfsvoll] Nun halt doch nicht ständig deine Informationen zurück, Erster!","7"
"Bob","Das Mobiltelefon, auf das ihr in Jeremys Ranzen gestoßen seid, ist laut dieser","7"
"Bob","ganzseitigen Anzeige – im wahrsten Sinne des Wortes – der allerneueste Schrei!","7"
"Bob","Ach!","7"
"Justus","Und erst seit einigen Tagen im Handel!","7"
"Justus","Laut Werbeslogan: „Das Hexenhandy – die Verbindung zum Jenseits“","7"
"Bob","Nein!","7"
"Peter","[ungläubig] Bitte? Gib mal her!","7"
"REGIE","Zeitungsrascheln","7"
"Bob","Ich will auch mal gucken!","7"
"Bob","Das ist ja ein Ding!","7"
"REGIE","[lacht]","7"
"Peter","„666 - Hexenhandy mit Schockeffekten. Markerschütternde Klingeltöne in vielfacher","7"
"Peter","Ausführung, Teufelsglimmen im Dunkeln sowie integrierter Hexenschuss bei SMS-","7"
"Peter","Empfang.“","7"
"Bob","Ja! Ein Stromstoß, der es in sich hat!","8"
"Peter","Ja, eben!","8"
"Bob","Also, diese Hexenattacke aus dem Handy, lässt sich ohne weiteres damit","8"
"Bob","vergleichen.","8"
"REGIE","[lacht]","8"
"Bob","Das kann ich euch sagen!","8"
"Justus","Ich kann auf beides verzichten! Ich glaube, dass wir einem Joke aufsitzen, der es in","8"
"Justus","sich hat! Wer dafür verantwortlich ist, werden wir wohl nur heraus kriegen, wenn wir","8"
"Justus","das Hexenhandy seinem Eigentümer aushändigen.","8"
"Justus","Bitte.","8"
"REGIE","Blacky krächzt","8"
"Peter","Bob?","8"
"Bob","Ja, was ist denn?","8"
"Peter","Was machst du denn da?","8"
"Bob","Ja etwas, was wir längst hätten tun sollen! Wenn jemand eine SMS versendet,","8"
"Bob","erscheint auf den Display des Empfängers in der Regel auch die Rufnummer","8"
"Bob","desjenigen, der die Nachricht verschickt hat!","8"
"Justus","Stimmt!","8"
"Bob","So, gleich werden wir wissen, wer die drei ominösen Sechsen versandt hat.","8"
"Justus","Hm?","8"
"REGIE","Piepsen der Tastatur","8"
"Justus","Na? Und?","8"
"Justus","Wieso?","8"
"REGIE","Blacky krächzt","8"
"Peter","Da ist Hexerei im Spiel.","9"
"Bob","Ja.","9"
"Peter","Ich hab’s ja gleich gesagt!","9"
"Justus","Wir sollten Jeremys Eltern das Handy zurückgeben. Und dann werden wir auch in","9"
"Justus","Erfahrung bringen, ob Jeremy inzwischen wieder zu Hause ist.","9"
"Peter","Aber wir haben die Adresse nicht! Noch nicht mal die Telefonnummer!","9"
"Bob","Da wäre ich mir nicht so sicher. Jedes Handy verfügt über einen Speicher, in den","9"
"Bob","man Telefonnummern eingeben kann. Es würde mich doch stark wundern, wenn","9"
"REGIE","Blacky krächzt","9"
"Justus","Und? Hast du’s?","9"
"Bob","Ja! Bingo! Unter „Mum“ ist ‘ne Rufnummer gespeichert. Soll ich da mal anrufen?","9"
"Peter","Jaja!","9"
"Justus","Ausnahmsweise überlasse ich dir den Vortritt.","9"
"REGIE","es klingelt zweimal","9"
"Oma Scott","[aufgelöst] Jeremy? Ich bin seine Oma. Meinem Enkelkind ist etwas Schreckliches","9"
"Oma Scott","zugestoßen!","9"
"REGIE","unheimliche Musik","9"
"Oma Scott","Vor einer Viertelstunde erreichte meine Tochter ein Anruf der Polizei! Melanie sollte","9"
"Oma Scott","sofort zum Hauptrevier von Santa Monica fahren. Zwei Spaziergänger, die heute","9"
"Oma Scott","durch die National Recreation Area wanderten, haben dort meinen jüngsten","9"
"Oma Scott","Enkelsohn gefunden. [den Tränen nahe] Jeremy war in einen Eisenkäfig eingesperrt!","9"
"REGIE","Zwischenmusik, dann Wellenrauschen","9"
"Erzähler","Für Surfer ist Topanga Beach ein beliebtes Ausflugsziel. Neben dem Strand","9"
"Erzähler","erstrecken sich pastellfarbene Souvenir-Shops zwischen komfortablen Wohnhäusern.","9"
"Erzähler","Nach einem nahezu fünfzigminütigen Fahrradmarathon trat der erste Detektiv vor","9"
"Erzähler","einem einstöckigen, rosa angestrichenen Holzhaus als Letzter in die Bremse.","9"
"REGIE","Musik wird ausgeblendet, Bremsen quietschen, absteigen, allgemeines Ächzen","9"
"Justus","[verhalten] Was ist denn da los?","9"
"Bob","Wir scheinen nicht die Ersten zu sein, die an der Sache dran sind, Freunde! [leiser]","10"
"Bob","Die Gestalten sehen mir arg nach Presse aus.","10"
"Justus","Kommt! Hinter die Hibiskushecke!","10"
"REGIE","schnelle Schritte","10"
"Peter","Schhhht!","10"
"REGIE","rascheln","10"
"Peter","[flüstert] Wie haben die nur so schnell Wind von der Sache bekommen? Ob die alte","10"
"Peter","Mrs Scott noch anderen Anrufern bereitwillig Auskunft erteilt hat?","10"
"Bob","Ach, Quatsch! Die Reporter hören doch heimlich den Polizeifunk ab.","10"
"Justus","Still! Das Kamerateam verlässt das Gelände!","10"
"REGIE","Schritte kommen näher","10"
"Larry","Die Aussage der Oma ist im Kasten, Jenny! Außerdem haben wir gefilmt, wie die","10"
"Larry","Mutter mit ihrem Sohn aus dem Auto steigt und im Haus verschwindet.","10"
"Jenny Collins","[freudig] Wir haben eine Bombenstory, Larry! Die Prämie vom Sender ist uns sicher!","10"
"Jenny Collins","hoffentlich bald herausfinden!","10"
"Jack","Jordan [kommt näher] Das observieren könnt ihr euch schenken, Jungs! Die Show ist","10"
"Jack","gelaufen, hier gibt‘s nichts mehr zu spionieren.","10"
"Jack","Jordan So? Woher wisst ihr überhaupt von der Sache? Nebenbei gesagt: Ich heiße Jordan.","10"
"Jack","Jack Jordan. Bin Reporter des Washington Magazine. Und gewissermaßen zufällig","10"
"Jack","hier hinein geraten. Verrückt das Ganze, was? Naja, schönen Tag noch!","10"
"Bob","Jaha!","10"
"Peter","Jaa!","10"
"Peter","Schräger Typ!","10"
"Bob","Ja!","10"
"Justus","Kommt Kollegen! Schreiten wir zur Tat!","10"
"REGIE","Schritte und räuspern, dann eine Türklingel; drinnen nähern sich Schritte, die Tür wird geöffnet","11"
"Mrs Scott","Ja, bitte?","11"
"Mrs Scott","[seufzt] Ganz recht. Worum geht es denn?","11"
"Justus","Meine Freunde Peter und Bob sind diejenigen, die vergangene Nacht Jeremys","11"
"Justus","Ranzen im Wald gefunden haben.","11"
"Justus","Ja, gern.","11"
"Peter","Danke.","11"
"REGIE","Füße werden abtreten; dann räuspern und Schritte; die Haustür wird geschlossen","11"
"Bob","Hm.","11"
"Justus","Klar.","11"
"Peter","Hm.","11"
"Peter","eingesperrt und im Wald ausgesetzt! Zum Glück haben ihn heute Morgen zwei","11"
"Peter","Spaziergänger entdeckt! Körperlich ist ihm offenbar nichts zugestoßen, aber… er","11"
"Peter","steht noch unter Schock. Momentan hält meine Mutter bei ihm oben im Kinderzimmer","11"
"Peter","Ruhe gebrauchen!","11"
"Peter","unseres Besuches kommen.","11"
"Peter","Peter und Bob gestern verschwitzt, es den Polizisten auszuhändigen.","11"
"Peter","Ja.","11"
"REGIE","eine Tür wird geöffnet, schnelle Schritte","11"
"Jeremy","[laut] Mum!","11"
"Mrs Scott","Jeremy, du bist ja wach!","11"
"Jeremy","[gähnt] Oma schläft im Sessel. Ich bin aufgewacht und wollte nicht alleine sein.","11"
"Mrs Scott","Es ist alles in Ordnung! Mummy ist bei dir!","11"
"REGIE","es klappern Gläsern, etwas wird eingegossen","12"
"Jeremy","Da ist ja mein Hexenhandy! Sie hat’s mir weggenommen und wollte mich auffressen!","12"
"Jeremy","Sie war echt Mum, sie war wirklich echt!","12"
"Mrs Scott","Wer wollte dich auffressen, Liebling? Wer? Du kannst mir alles erzählen!","12"
"REGIE","Musik","12"
"Jeremy","[seufzt] Die Hexe! Ihr Gesicht war schleimig grün! Die Zähne waren verfault und das","12"
"Jeremy","Kinn so spitz wie eine Eistüte!","12"
"Mrs Scott","Das sind Justus, Bob und Peter. Sie haben dein Hexenhandy im Wald gefunden.","12"
"Jeremy","Ach so.","12"
"Bob","Was denn für einen Preis?","12"
"Jeremy","Eine Freisprecheinrichtung mit integriertem Hexenalarm in limitierter Auflage. Ich bin","12"
"Jeremy","doch der tausendste Besitzer des Hexenhandys und da sollte ich den","12"
"Jeremy","Überraschungs-Extra-Preis bekommen!","12"
"Mrs Scott","Im Wald? Wer hat dir das erzählt?","12"
"Jeremy","Niemand! Jemand hat mir die Nachricht per SMS geschickt.","12"
"Jeremy","gespeichert?","12"
"Bob","Die hatte auch keinen Absender?","12"
"Bob","irgendjemand gelöscht haben.","12"
"REGIE","Musik wird ausgeblendet","12"
"Mrs Scott","Diese SMS-Geschichten sind mir unwichtig! Was ist geschehen, nachdem du den","13"
"Mrs Scott","Wald betreten hast, Jeremy?","13"
"REGIE","[erschrickt]","13"
"Jeremy","Aber die Leute, oder ein Stand von Vanity Phone World waren nirgends zu sehen.","13"
"Mrs Scott","Vanity Phone World??","13"
"Justus","Das ist die Telefongesellschaft, die das Hexenhandy vertreibt. Erzähl weiter, Jeremy!","13"
"REGIE","unheimliche Musik","13"
"Jeremy","Plötzlich hörte ich einen lauten Knall und überall war Rauch. Und darin stand die","13"
"Jeremy","Hexe.","13"
"REGIE","[erschrickt]","13"
"Jeremy","Sie hatte ein grünes Gesicht und einen schwarzen Umhang. Sie sah so hässlich aus!","13"
"Jeremy","Ich wollte weglaufen, aber ich konnte nicht. Meine Beine waren wie festgewachsen!","13"
"Mrs Scott","Ach…!","13"
"Mrs Scott","Ach, mein armer Liebling!","13"
"Jeremy","Und schließlich bin ich aufgewacht. Es war so kalt und ganz dunkel und ich war","13"
"Jeremy","eingesperrt in einen Käfig aus Eisenstangen.","13"
"Mrs Scott","Wie schrecklich!","13"
"Jeremy","Aber dann dachte ich an mein Hexenhandy. Damit wollte ich um Hilfe rufen! Aber es","13"
"Jeremy","war weg. Da raschelte es plötzlich im Gebüsch und die Hexe kam wieder! Sie lachte","13"
"Jeremy","und lachte. Das Gekicher aus dem Hexenhandy ist nichts dagegen! [atmet tief durch]","13"
"Jeremy","Sie lachte und dann sagte sie: „Morgen Nacht fresse ich dich auf!“ Und plötzlich war","13"
"Jeremy","wir haben die Hexe gestern Nacht auch gesehen!","13"
"Mrs Scott","Bitte?!","13"
"REGIE","Musik wird ausgeblendet","14"
"Erzähler","Nachdem Bob und Peter ihr Erlebnis in allen Einzelheiten geschildert hatten,","14"
"Erzähler","herrschte für einige Zeit Stille im Wohnzimmer.","14"
"Mrs Scott","Ich verstehe das nicht. Worin liegt der Sinn dieser ganzen Aktion? Ich wünschte, wir","14"
"Mrs Scott","könnten das Alles schnell aufklären!","14"
"Mrs Scott","Die drei Detektive. Drei Fragezeichen. Wir übernehmen jeden Fall. Erster Detektiv:","14"
"Mrs Scott","Justus Jonas. Zweiter Detektiv: Peter Shaw. Recherchen und Archiv: Bob Andrews","14"
"Mrs Scott","mein Misstrauen, aber… seid ihr dafür nicht noch ein bisschen zu jung?","14"
"REGIE","[lacht]","14"
"Justus","[selbstbewusst] Wir haben schon oft kniffelige Fälle gelöst!","14"
"Jeremy","[bittend] Komm schon, Mum! Sie haben die Hexe doch auch gesehen!","14"
"Mrs Scott","Also gut! Aber nur unter einer Bedingung: Bei allen Untersuchungen und","14"
"Mrs Scott","Nachforschungen lasst ihr Jeremy aus dem Spiel!","14"
"Justus","Sie können sich voll und ganz auf uns verlassen, Madam.","14"
"Jeremy","[entrüstet] Das ist nicht fair!","14"
"Justus","Soll ich dir ein Geheimnis verraten, Jeremy?","14"
"Jeremy","Was denn?","14"
"Justus","Ich bin überzeugt davon, dass es keine echten Hexen gibt! Wem auch immer du im","14"
"Justus","Wald begegnet bist – es war ein verkleideter Mensch mit einer Gummimaske, der dir","14"
"Justus","einen gehörigen Schrecken einjagen wollte!","14"
"Jeremy","Kann ja sein! Aber wenn du ihr begegnest, wirst du deine Meinung ändern!","14"
"REGIE","Zwischenmusik","14"
"Erzähler","Zurück in der Zentrale studierte Bob erneut die ganzseitige Anzeige des","14"
"Erzähler","Hexenhandys. Dann riss er sie aus dem Magazin heraus und befestigte sie mit","14"
"Erzähler","kleinen Magneten an der Kühlschranktür.","14"
"REGIE","Schritte, rascheln von Papier, Musik wird ausgeblendet","14"
"Bob","Tja, diese Werbung ist verlockend!","14"
"Peter","Hm.","14"
"Bob","Das muss man schon sagen! Kein Wunder, das Jeremy dieses Teil unbedingt haben","14"
"Bob","wollte!","14"
"Peter","Hm.","14"
"REGIE","das klingelt Telefon klingelt","15"
"Peter","Oh. [hebt ab] Jaaa, Peter Shaw von den drei Detektiven?","15"
"Mrs Scott","[aufgeregt] Ich bin es, Melanie Scott. Gut, das ich euch erreiche! Habt ihr schon die","15"
"Mrs Scott","Nachrichten gehört?","15"
"REGIE","Blacky krächzt","15"
"Peter","Äh… nein!?","15"
"REGIE","unheimliche Musik","15"
"Mrs Scott","Ich habe es gerade in Radio gehört: Seit gestern wird in Venice ein Mädchen","15"
"Mrs Scott","vermisst! Die zehnjährige Grace Moreland! Es… es ist unheimlich!","15"
"Peter","Wie meinen Sie das?","15"
"Mrs Scott","Naja…man fand ihre Jacke auf einer Parkbank und in der Tasche steckte ihr Handy!","15"
"Mrs Scott","Ihr Hexenhandy! Und auf dem Display standen die drei teuflischen Ziffern! „666“!","15"
"Peter","[beruhigend] Äh… Mrs. Scott… bleiben Sie ganz ruhig! Wir melden uns, ja?","15"
"Mrs Scott","Ist gut! Danke!","15"
"REGIE","Musik wird ausgeblendet","15"
"Peter","Ja. [legt auf] Was sagt ihr nun?","15"
"REGIE","Blacky krächzt","15"
"Justus","Tja…","15"
"Bob","Das ist ja ein dolles Ding!","15"
"Peter","Der Spuk geht weiter! [atmet ein] Wo gedenkst du anzusetzen, Erster?","15"
"Justus","Bei Vanity Phone World natürlich! Ein persönliches Gespräch mit dem obersten Chef","15"
"Justus","stelle ich mir sehr aufschlussreich vor! Schalt doch mal den Fernseher an, Peter!","15"
"Justus","Gleich kommen die Nachrichten!","15"
"Peter","Jau, mach ich! [steht auf]","15"
"REGIE","Nachrichten undeutlich im Hintergrund","15"
"Bob","Ja, meint ihr nicht, wir sollten uns auch in der Recreation Area umsehen um dort nach","15"
"Bob","Spuren zu suchen?","15"
"Peter","Also, dazu bin ich gern bereit, aber… diesen Wald… betrete ich nur noch bei","15"
"Peter","Tageslicht!","15"
"Bob","[ärgerlich] Ach, Mann, Peter!","15"
"Peter","Wenn du bei diesem Unternehmen wert auf meine Anwesenheit legst, muss ich dich","15"
"Peter","unwiderruflich auf morgen vertrösten, denn schon bald wird es dunkel!","15"
"Justus","Schhhht! Ruhe mal! Mach mal lauter, Zweiter!","16"
"Jenny Collins","Der neunjährige Jeremy Scott war das erste Opfer des scheinbar geistig verwirrten","16"
"Jenny Collins","Entführers. Mittlerweile werden noch drei weitere Kinder vermisst…","16"
"Justus","Nein…","16"
"Jenny Collins","… der elfjährige Peter Crowning aus Anaheim, der neunjährige Allan Baker aus","16"
"Jenny Collins","Santa Barbara sowie die zehnjährige Grace Moreland aus Venice.","16"
"REGIE","Blacky krächzt, Schrottplatzgeräusche im Hintergrund","16"
"Justus","Hm…","16"
"Jenny Collins","Die Polizei geht davon aus, dass alle vier Entführungen von ein und derselben","16"
"Jenny Collins","Person ausgeführt wurden, da jeweils ein Handy aufgefunden wurde, das sich vorher","16"
"Jenny Collins","im Besitz der verschwundenen Kinder befand.","16"
"Justus","Aha!","16"
"Peter","Ist ja furchtbar…","16"
"Jenny Collins","Eigenartiger Weise handelt es sich bei diesen Mobiltelefonen immer um das gleich","16"
"Jenny Collins","Model. Das phosphorizierende Hexenhandy von Vanity Phone World!","16"
"Justus","Aha…","16"
"Jenny Collins","Die Pressestelle der besagten Telefongesellschaft hat zu den Vorkommnissen bis","16"
"Jenny Collins","zum jetzigen Zeitpunkt noch keine Stellung bezogen.","16"
"REGIE","Im Hintergrund wird ein Modem angewählt, Blacky krächzt","16"
"Jenny Collins","Aber angesichts der negativen Publicity und des wachsenden Drucks der Medien ist","16"
"Jenny Collins","wohl in Kürze mit einer Erklärung zu rechnen. Das war Network-TV mit den","16"
"Jenny Collins","wichtigsten Geschehnissen vom Tag. Mein Name ist Jenny Collins. [Musik setzt ein,","16"
"REGIE","wird dann aber abgeschaltet]","16"
"Justus","Kollegen, kommt mal her.","16"
"Bob","Was ist denn los, Erster?","16"
"Justus","Werft mal einen Blick in unseren E-Mail-Briefkasten! Der Fall Hexenhandy entwickelt","16"
"Justus","sich.","16"
"Peter","Ha…","16"
"Justus","Mr. Moreland, der Vater von Grace, dem Mädchen, das auch vermisst wird, hat uns","16"
"Justus","eine Nachricht geschickt.","16"
"Peter","Ach…","16"
"Bob","Ja, wie kommt der denn zu unserer E-Mail-Adresse?","16"
"Justus","Hm… Er hat sich vielleicht mit Mrs. Scott, der wir ja unsere Karte gegeben haben, in","16"
"Justus","Verbindung gesetzt.","16"
"Peter","& Bob Hm…","16"
"Justus","Ja, wie dem auch sei, er bittet uns dringlichst, ihn und seine Frau noch heute","17"
"Justus","aufzusuchen, weil er uns in der Entführungsangelegenheit seiner Tochter dringend","17"
"Justus","sprechen möchte. Ab 20 Uhr ist er zu Hause.","17"
"Peter","[maulend] Ach, können wir das nicht auf morgen verschieben, Erster?","17"
"Justus","Willst du etwa, dass uns diese Jenny Collins zuvor kommt?","17"
"Peter","Schon gut.","17"
"REGIE","schnelle Musik","17"
"Justus","Es ist bereits halb acht. Auf zum Castro Drive, Ecke Hillwood Street. Wir nehmen die","17"
"Justus","Räder.","17"
"Bob","Gut.","17"
"Erzähler","Eine halbe Stunde später hielten die drei Detektive in einer ziemlich einsamen","17"
"Erzähler","Wohngegend und schlossen ihre Räder an einer Straßenlaterne an.","17"
"REGIE","rumoren, Schlüssel klappern, Musik wird ausgeblendet","17"
"Bob","Freunde,…","17"
"Peter","Hm…","17"
"Bob","…hinter keinem der Fenster brennt Licht!","17"
"Peter","Ja.","17"
"Bob","Hier wohnt doch niemand! Um 20 Uhr werden sich die Bewohner des gesamten","17"
"Bob","Blocks doch wohl nicht zum Schlafen hingelegt haben!","17"
"REGIE","Schritte","17"
"Justus","[räuspert sich] Hier muss es aber sein! Nummer 473 b.","17"
"Bob","[murmelnd] 473 b…","17"
"Justus","Habt ihr eure Taschenlampen dabei?","17"
"Bob","Ach, Mist! Ich hab meine zu Hause gelassen!","17"
"Peter","Ich auch!","17"
"Justus","[vorwurfsvoll] Ihr seid mir schöne Detektive! Seht auf das Klingelschild: Moreland. Wir","17"
"Peter","[flüstert] Just! [eine Tür quietscht] Die Tür zum Treppenhaus ist nicht verschlossen!","17"
"REGIE","Schritte im Treppenhaus","17"
"Bob","[flüstert] Das Licht funktioniert auch nicht!","17"
"Justus","[ruft verhalten] Mr. Moreland…?","17"
"Peter","[drängend] Lasst uns hier abhauen! Irgendwas stimmt hier nicht!","18"
"REGIE","Schritte, plötzlich knallt und zischt es, die drei Fragezeichen erschrecken, kreischendes hysterisches","18"
"REGIE","Lachen, unheimliche Musik, wieder das Lachen","18"
