Speaker,Text,Page
REGIE,Musik Geräusch,3
Mann,sehen leider zwingen,3
Justus,aufregen bitte Sir schießen bitte,3
Peter,aufregen Sir,3
REGIE,Geräusch,3
REGIE,Zünden,3
Peter,stöhnen Pistole,3
Justus,erleichtern Gasfeuerzeug,3
Mann,atmen,3
REGIE,lachen,3
Justus,Nervenprobe unterziehen,3
Mann,mr Hitchcock Besuch telefonisch,4
Mann,angekündigt bitten Zahn,4
Mann,fühlen tun leid Fall bieten,4
Peter,verwundern Papagei mr Hitchcock,4
Peter,nehmen Herz,4
Mann,Lucky,4
Justus,Lucky,4
Mann,Lucky heißen Papagei lachen leiten Lucullus,4
Mann,Lucullu nämlich,4
Justus,berühmt römisch Feldherr Schlemmer,4
Mann,Papagei Komödiant lachen bringen,4
Mann,Sklave spielen Sklave Gitterstab schreien,4
Mann,Biest Hilfe gehören einfach,4
Justus,Sehen,4
Mann,leider tun leid schlafen,4
Mann,Tuch,4
Justus,enttäuscht gibts ermitteln freuen,4
Justus,Papagei mr Fentris,4
Mann,eilig danken Karte behalten Fall,4
Mann,Wiedersehen freuen,4
Mann,Marsch abhauen,4
Mann,Justu wiedersehen,4
Peter,,4
REGIE,Musik,4
REGIE,Sprecher Justu Peter enttäuscht vielversprechend,4
REGIE,beginnen einsam Haus Hilferuf,4
REGIE,vertrauenserweckend aussehend Pistole,4
REGIE,vorbei Justu Peter verlassen Haus,4
REGIE,Garten gehen Rolls Royce golden,4
REGIE,Beschläge fahren Justus,4
REGIE,Annehmlichkeit Wagen schätzen lernen,4
REGIE,ehemalig Klient bedürfen kostenlos,4
REGIE,Verfügung stellen Chauffeur,4
REGIE,denken Haus fahren mr Morton Papagei,4
Justus,,4
Justus,zurückkommen,4
Morton,Herrschaft,4
REGIE,Motorengeräusch,4
REGIE,dämlich Papagei ruhig wegbleiben,4
REGIE,stöhnen,4
Peter,,4
Justus,Peter,4
Peter,Just,5
Peter,Schau Haus rüber glauben irgendwas,5
Justus,Weiß Ursprung entziehen,5
Justus,Kenntnis,5
Justus,meinen irgendwas passen Gesamtbild kriegen,5
Peter,,5
Peter,heraus,5
Justus,genau,5
Peter,fallen,5
Morton,halten Herrschaft,5
Peter,mr Morton fahren,5
Justus,aufgeregt Morton sofort schnell,5
REGIE,drängend,5
Morton,Herr Wunsch,5
REGIE,Quietschende,5
REGIE,Rad,5
Peter,empört hören just Gefahr kehren,5
Peter,,5
Justus,Weiß stimmen Haus mr Fentris,5
Justus,führen nämlich Telefonleitung,5
Peter,verwundern Telefon,5
Justus,mr Fentris vorhin ausdrücklich mr Hitchcock,5
Justus,unser Besuch per Telefon ankündigen wissen,5
Justus,gelogen lügen,5
Justus,faul,5
Peter,seltsam,5
Justus,Glaube mr Fentris,5
Justus,ausgeben Ausländer,5
Peter,Engländer,5
Justus,wissen jedenfalls Kalifornien,5
Justus,Telefonleitung oberirdisch verlegen außen,5
Justus,sehen Telefon,5
Peter,aufgeregt ausfahren Sportwagen,5
REGIE,Reifenquietsche,5
Justus,Vorsicht mr Morton,5
REGIE,Reifenquietsche,5
REGIE,Bremse,5
REGIE,Justu stöhnen,6
Peter,,6
Peter,gerade vorbeikommen,6
Justus,stöhnen angeblich mr Fentris,6
Morton,sein Haus mr Fentris,6
Justus,Peter Sportwagen auffallen,6
Justus,dick Steuer,6
Peter,zweitürig Sportcoupé Mark Ranger wagen,6
Peter,England neu Baujahr Nummernschild,6
Peter,Gegend Nummer überlegen,6
Peter,enden 13,6
Justus,Nummer merken mr Morton,6
Morton,bedauernd tun leid jung müssen Straße weiß,6
Morton,Ranger rot Polster,6
Justus,zufrieden kommen Peter wollen sehen,6
Justus,echt mr Fentris Haus,6
REGIE,Autotür,6
REGIE,öffnen,6
REGIE,zuschlagen,6
Peter,glauben Ranger wiederfinden Kalifornien,6
Peter,Million Auto,6
Justus,überlegt wissen Ranger aufspüren fallen,6
Justus,,6
REGIE,Hilferuf,6
Peter,aufgeregt Hilfe rufen,6
Justus,schnell,6
REGIE,eilig Schritt,6
Justus,mr Fentris Hallo mr Fentris,6
Justus,mr Fentris dringen helfen,6
Justus,hastig blumenständ fesseln,6
Peter,mr Fentris frei,6
Justus,Schneide stöhnen fesseln stöhnen,6
Justus,mr Fentris erleichtert lang ertragen stöhnen husten,6
Justus,,6
Justus,Polizei verständigen,6
Justus,mr Fentris nötig Telefon,7
Justus,Wagen telefonieren Autotelefon,7
Justus,mr Fentris lassen,7
Justus,mr Hitchcock schicken,7
Justus,mr Fentris erstaunen nett Alfred,7
Justus,unzufrieden Polizei holen Detektiv,7
Justus,stehen Verfügung,7
Justus,Papagei wiederfinden überfallen,7
Justus,fesseln,7
Justus,mr Fentris übernehmen Fall Jung glauben vertrauen,7
Justus,Polizei glauben,7
Justus,scheinen befürchten Schriftsteller,7
Justus,Reklamerummel stimmen,7
Justus,verstehen Polizeiaktion entflogen,7
Justus,Papagei Aufmerksamkeit erregen Polizei,7
Justus,fürchten Schlagzeile,7
Justus,mr Fentris genau Polizei,7
Justus,einverstanden geben bitte paar Information,7
Justus,mr Fentris Papagei hängen Lucky,7
Justus,voll Name Lucullu richtig Lucius Liciniu Lucullu wissen,7
Justus,,7
Justus,berühmt Feldherr alt Rom,7
Justus,besonder Vorliebe üppig Gastmähler lukullisch Genuss,7
Justus,,7
Justus,mr Fentris Lucullu kürzlich Theaterstück schreiben,7
Justus,entzücken Papagei,7
Justus,Name anbieten hinaus lateinisch sprechen,7
Peter,verwundert lateinisch gelehrig Vogel,7
Peter,,7
Peter,mr Fentris seltsam schön,7
Peter,Name Lucius Et Liciniu Et Lucullus Kopf Zahl,7
Peter,Errare Humanum Est sonderbar,7
Justus,lachen gehören Peter Errare Humanum Est irren,7
Justus,menschlich Gefühl mitten,7
Justus,ungewöhnlich Fall stecken,7
Peter,,7
Justus,Sir Papagei,7
Justus,mr Fentris mexikanisch hausierer Miss irma Waggon,7
Justus,geschickt wohnen,7
Justus,Papagei abkaufen,7
Justus,Mexikaner Papagei,8
Justus,mr Fentris zustimmend schwarz ziemlich verwahrlost,8
Justus,aussehend Vogel,8
REGIE,stöhnen,8
Justus,interessiert Lucullu abhandengekommen,8
Justus,mr Fentris gestohlen gehören,8
Justus,Papagei Käfig davonfliegen,8
Justus,lachen Dicke,8
Justus,mr Fentris wollen Lucullu helfen,8
Justus,stellen allerlei Frage schwarz Vogel,8
Justus,aufgeregt meinen müssen Blackbeard,8
Justus,,8
Peter,erstaunt können Name schwarz Vogel seltsam,8
Peter,mr Fentris hören Geräusch blicken Fenster werfen,8
Peter,fesseln knebelt laufen,8
Peter,draußen verstehen,8
Peter,,8
Justus,selbstbewußt Detektiv sorgen ändern Sir,8
REGIE,,8
REGIE,Musik,8
REGIE,Sprecher ahnen Justu Papagei,8
REGIE,Fahnden,8
REGIE,Papagei seltsam bilden sprechen errar Humanum Est,8
REGIE,Detektiv riskiert irren setzen,8
REGIE,Ehrgeiz Wahrheit an Licht bringen,8
REGIE,Justu Peter verlassen mr Fentriss Rolls,8
REGIE,Royce steigen sehen Dame offenbar,8
REGIE,suchen,8
REGIE,Straßengeräusch,8
REGIE,Miss lockend kommen Schätzchen kommen kommen irma Schätzchen,8
REGIE,Waggon kommen,8
Justus,Problem kommen Peter,8
Justus,helfen,8
Peter,,8
Peter,Miss lockend kommen,8
Peter,Waggon,8
Peter,entschuldigen Miss verloren,8
Peter,Miss traurig Schneewittchen sehen,8
Peter,Waggon,9
Justus,Madame Schneewittchen Papagei,9
Justus,Miss erstaunt wissen,9
Justus,Waggon,9
Justus,Detektiv kramen Karte,9
Justus,Papagei suchen geschlossen,9
Justus,Papageienkäfig abstellen,9
Justus,Sonnenblumenkern locken,9
Justus,Miss Papagei lieben sonnenblumenkern,9
Justus,Waggon,9
Justus,Schneewittchen,9
Justus,mexikanisch Hausierer kaufen Madame,9
REGIE,Kuckuck,9
REGIE,schreiten,9
REGIE,Miss,9
REGIE,Waggon,9
Justus,Schneewittchen abhanden kommen Miss,9
Justus,Waggon,9
Justus,Miss bewundernd Name wissen,9
Justus,Waggon Detektiv,9
Justus,Schneewittchen,9
Justus,Miss einkaufen zurückkommen,9
Justus,Waggon Schneewittchen Käfig,9
Justus,gestohlen Besondere auffallen,9
Justus,Miss überlegen eigentlich beinahe überfahren,9
Justus,Waggon Haus schwarz Sportwagen,9
Justus,dick sitzen Steuer glauben Schneewittchen,9
Justus,stehlen,9
Justus,fürchten,9
Justus,Miss verwundert kaufen,9
Justus,Waggon,9
Peter,herausfinden Madame Schneewittchen,9
Peter,Sprechen,9
Peter,Miss stolz schön sogar wissen Schnee rot,9
Peter,Waggon Blut Braun Zedernholz Sherlock Holm,9
Peter,Haus,9
Peter,Sprecher Märchen Bruder Grimm scheinen Kalifornien,9
Peter,Steht,9
Peter,bemüht nächst,9
Peter,verschwunden Papagei herausfinden vergeblich,9
Peter,sprechend Vogel bleiben spurlos verschwunden Justu rufen,9
Peter,Peter Bob Besprechung zentral Wohnwagen,9
Peter,Schrottplatz,9
REGIE,Hammerschlag,10
REGIE,Schrottplatz,10
REGIE,Geräusch,10
Justus,nörgelnd Bob machen Tür Tür schlagen danke,10
Peter,stöhnen Schritt vorankommen,10
Bob,müssen Wagen finden,10
Peter,seufzend unmöglich kennen,10
Peter,Zulassungsnummer,10
Bob,unmöglich paar tausend Kind Kalifornien,10
Bob,Frage stoßen bestimmt Wagen sehen,10
Bob,logisch,10
Justus,begeistert glänzend Idee Bob,10
Bob,verwundert meinen just,10
Justus,genial einfach glänzend jung,10
Justus,Kalifornien fragen irgendein Sportwagen bestimmen,10
Justus,auffallen vogelgekrächtz Wagen spüren,10
Justus,mr Claudiu,10
Bob,begeistert,10
REGIE,Vogelgekrächtz,10
Peter,sprechen Telefonlawine Justu,10
Justus,Peter rufen,10
Justus,Freund bekennen wiederum,10
Justus,Freund befragen Usw Vogelgeschrei Peter genau,10
Justus,Beschreibung bitten,10
Peter,just zweitürig Ranger Sportcoupé zustimmend,10
Peter,Gemurmel schwarz rot Polster zustimmend Gemurmel,10
Peter,neu Baujahr zustimmend Gemurmel Kalifornien,10
Peter,zulassen polizeilich Kennzeichen enden dreizehn,10
Bob,,10
Justus,dreizehn müssen genügen bringen Lawine,10
Justus,Rolle Sportwagen dick,10
Justus,mr Claudiu Vogelgeschrei vergessen erwähnen,10
Peter,prima just Belohnung,10
Peter,Aussetzen,10
Justus,Peter bieten,10
Justus,Barschaft reden wert,10
Peter,erregen Wärs Fahrt Rolls Royce,10
Justus,begeistert,11
Peter,begeistert autobegeistert jung Spaß,11
Justus,begeistert,11
Peter,begeistert Autotelefon Freund sprechen,11
Justus,sein,11
Peter,erfreut bringen,11
Peter,paar Dollar,11
Justus,Freund bringen Lawine rollen,11
Peter,just lassen an Telefon,11
Bob,meinen just jung Lawine,11
Bob,Erreichen,11
Justus,lassen rechnen Bob Jungen,11
Justus,ansprechen fünfzehn fünfzehn wiederum,11
Justus,anrufen fünfundziebzig,11
Justus,fünfundsiebzig dreihundertfünfundsiebzig,11
Bob,ergeben,11
Bob,Eintausendachthundertfünfundsiebzig,11
Justus,stöhnen,11
Bob,stöhnen hören vorstellen,11
Bob,Telefon Kalifornien blockieren,11
REGIE,Musik,11
REGIE,Sprecher Justu Telefonlawine funktionieren zumindest insofern,11
REGIE,tausend Telefonanschluss Kalifornien,11
REGIE,blockieren,11
REGIE,warten zentral Rückruf,11
REGIE,Vogelgeschrei,11
Justus,Warten können ruhig nochmal überlegen,11
Justus,nämlich auffallen,11
Peter,ungeduldig lassen bitten just,11
Justus,Schneewittchen wissen Schnee rot,11
Justus,Blut Braun Zedernholz falsch Märchen,11
Justus,heißen wissen Schnee rot Blut schwarz,11
Justus,Ebenholz,11
Bob,Vogelgeschrei lassen Wortklauberei just Macht,11
Bob,Für Unterschied,11
Peter,nörgelnd sehen Besondere,11
Bob,,12
Justus,unbeirrt Lucky nennen Name Lucius Et Liciniu Et,12
Justus,Lucullu Gemurmel Et,12
Justus,ebenfalls Fehler Fehler,12
Peter,kichern Klassenarbeit,12
Peter,schreiben Fehler,12
Justus,stimmen Fall fest Papagei,12
Justus,gebildet Lehrer Fehler vorkommen,12
Justus,,12
Peter,,12
Bob,Papagei,12
Justus,Nee Kollege stecken Absicht,12
Bob,meinen mühsam Papagei,12
Bob,falsch beibringen richtig,12
Justus,genau sagen gefragt,12
Justus,stehlen dick mr Claudiu Papagei stehen,12
Justus,Rätsel zitieren Papagei,12
Justus,sonderbar Spruch falsch,12
Bob,kennen Papagei Son zeugen meist,12
Bob,Leute genügen völlig Papagei Lore lieb,12
Bob,Vogelgeschrei,12
REGIE,Gelächter,12
Justus,Fall umso geheimnisvoll lang,12
Justus,befassen Lehrer Papagei Plan verfolgen,12
Justus,mr Claudiu kennen Plan scharf,12
Justus,Vogel,12
Bob,aufgeregt just Lucky Schneewittchen,12
Bob,Papagei Spruch,12
Justus,,12
Bob,denken Blackbeard erinnern Claudiu,12
Bob,aufgeregt schwarz Vogel gehören,12
REGIE,Telefon,12
REGIE,klingeln,12
Peter,halten reichts,12
Justus,,12
Bob,Telefon just nehmen,12
Justus,Justu Jona Apparat Pause stimmen,12
Justus,Auskunft wagen geben sehen,12
Bob,aufregen,13
Justus,schnell Nummer dreizehn enttäuscht,13
Justus,,13
Justus,leider,13
REGIE,Hörer,13
REGIE,auflegen,13
REGIE,Telefon,13
REGIE,klingeln erneut,13
Peter,Anruf,13
Justus,Vogelgeschrei Justu Jona wagen,13
REGIE,Musik,13
REGIE,Sprecher Telefonlawine rollen pausenlos klingeln Telefon,13
REGIE,Auto richtig Ranger sprechen,13
REGIE,,13
REGIE,ändern nächst erscheinen,13
REGIE,jung abgerissen Kleid halten Esel,13
REGIE,Hand zweirädrig karren gespannt,13
REGIE,Schritt,13
Carlos,Senior Justu,13
Justus,Justu Jona,13
Carlos,Carlos Auto sehen,13
Justus,Auto Auto,13
Bob,Just Helle meinen Rolls Royce,13
Justus,Wagen Garage,13
Carlos,golden Auto schön sehen,13
Justus,Autosache herkommen,13
Carlos,Si Si Senior Justus gestern Freund Haus,13
Carlos,Senior Justu wünschen Rangerauto hören,13
Carlos,Nummer Dreiein Belohnung,13
Peter,sicher,13
Bob,Wagen sehen,13
Carlos,sehen Freude Auto,13
Carlos,Ranger herrlich Wagen wissen Nummer,13
Bob,heraus,13
Carlos,ak4531 rot Ledersitz Kratzer Stoßstange,13
Peter,nennen Beobachtungsgabe wagen,13
Peter,sehen,14
Carlos,überlegen,14
Justus,,14
Bob,nützen,14
Carlos,nützen bekommen Belohnung,14
Justus,erzählen Auto begegnen,14
Carlos,dick Fahrer Onkel Ramos kaufen,14
Carlos,Papagei,14
Peter,Papagei kaufen Onkel Ramos Lucullu,14
Peter,Schneewittchen verkaufen,14
Bob,Ding,14
Carlos,Papagei sonderbar Name,14
Justus,Name,14
Carlos,Sherlock Holm Robin Hood käptn kidd Al,14
Carlos,Capone,14
Justus,schreiben Kollege Lucky,14
Justus,Schneewittchen,14
Carlos,Papagei Blackbeard sprechen,14
Carlos,Papagei gelb Kopf Blackbeard schwarz,14
Bob,mr Claudiu Papagei kaufen,14
Carlos,bezahlen tausend Dollar Onkel Ramos,14
Carlos,Senior Claudiu zornig,14
Justus,Papagei rätselhaft,14
Justus,Fall gehören lösen finden,14
Peter,sagen Carlos,14
Carlos,Senior Claudiu wohnen,14
Bob,gibts,14
Carlos,Karte geben,14
REGIE,Telefon,14
REGIE,klingeln,14
Peter,stöhnen verflixt ausgerechnet gehen ran Justu,14
Justus,klar kommen,14
REGIE,Geklapper,14
Justus,Justu Jona Vogelgeschrei,15
Justus,Frauenstimm leise Schrottplatzgeräusche wagen Ort abstellen,15
Justus,entdecken,15
Justus,Bitte,15
Justus,Frauenstimm leise versuchen mr Claudiu finden,15
Justus,,15
Justus,sprechen Hallo,15
Justus,Frauenstimm leise hören wütend gefährlich,15
Justus,begegnen lebensgefährlich,15
Justus,Hallo sagen Name Antwort hach,15
Justus,aufgelegt spät,15
REGIE,Telefonhörer,15
REGIE,auflegen,15
REGIE,Musik,15
REGIE,Fahren,15
REGIE,Rolls Royce,15
Carlos,verzückt schön Wagen wunderschön Wagen hören,15
Carlos,ticken Traum,15
Morton,nächst Abbiegung Carlos,15
Carlos,rechts Haus wohnen,15
Justus,dorthin mr Morton letzt,15
Justus,Stück Fuß,15
Morton,einverstanden halten,15
Justus,Steigen stöhnen,15
REGIE,Quietschen,15
REGIE,,15
REGIE,Ledersitz,15
REGIE,Schlüssel,15
REGIE,Klappern,15
Peter,Schlüssel,15
REGIE,schlagen,15
REGIE,,15
REGIE,Autotür,15
Carlos,Onkel Ramos freuen Mexiko,15
Carlos,Geld einzig Platz bleiben,15
Carlos,Miete Dollar Vogelgezwitscher Hintergrund,15
Bob,erstaunt Dollar,15
Carlos,schnell verdienen Dollar bezahlen mieten,15
Peter,verwundert Auto hüten Onkel Ramos Auto,16
Carlos,entrüstet Auto,16
Justus,gefällt wissen Auto gehören,16
Carlos,No No wissen,16
Justus,hören Schrei,16
Bob,Stimme,16
Peter,mr Claudiu schnell,16
REGIE,Stöhnen,16
REGIE,Schnelle,16
REGIE,Schritt,16
REGIE,leise Stimme,16
REGIE,Gemurmel,16
Carlos,Onkel Ramos dick Onkel Ramos,16
Carlos,mr Claudiu heraus alt Ganove,16
Carlos,lassen Onkel Ramos stimmen mr Claudiu,16
Carlos,Hintergrund lassen krank wehren,16
Carlos,mr Claudiu wissen,16
Carlos,Papagei verkaufen Blackbeard müssen,16
Carlos,Erinnern,16
Carlos,verkaufen,16
Carlos,lassen krank wehren lassen,16
Carlos,,16
Carlos,mr Claudiu unbeirrt finden kaufen,16
Carlos,übrig bekommen,16
Carlos,Blackbeard wissen Rede,16
Justus,lassen,16
Justus,mr Claudiu Haut verlieren,16
Justus,Peter Bob packen,16
Justus,mr Claudiu bleiben bloß rumpeln sehen,16
Justus,Neffe mexikanisch Bengel,16
Justus,benehmt sehen,16
Justus,machen,16
Carlos,lassen,16
Carlos,mr Claudiu verdammt Gebiß,16
REGIE,Stöhnen,16
Justus,Carlos frei dick,16
REGIE,Getrampel,16
REGIE,Stöhnen,17
REGIE,leise Musik,17
Peter,halten fest stöhnen weglaufen stöhnen festhalten,17
Bob,entwischen,17
Peter,verflixt halten,17
Justus,stöhnen spät lassen laufen Auto,17
REGIE,Motor,17
REGIE,Geräusch,17
REGIE,leise Musik,17
REGIE,Musik,17
Peter,enttäuscht schaden Morton,17
Justus,wütend Wut entspringen angst angst,17
Justus,verschaffen eindeutig Vorsprung,17
Peter,verwundert reden just quietschen Tür angst,17
Peter,,17
Carlos,bitte helfen Onkel Ramos brauchen Wasser,17
Bob,Lauf Brunnen,17
Onkel,husten husten stöhnen,17
Ramos,,17
Carlos,Blackbeard,17
Carlos,Ramos Weiß atmen schwer verkaufen,17
Carlos,Dollar Senior wissen,17
Justus,Blackbeard scheinen ungeheuer wichtig,17
Bob,Schritt Wasser,17
REGIE,stöhnen,17
REGIE,Ramos schwer danke danken husten,17
REGIE,atmend,17
Bob,draußen Dame Karton,17
Carlos,Senior herein,17
Frau,Ramos Gauner,17
Carlos,Onkel krank,17
Frau,Geld Onkel belogen behaupten,17
Frau,Vogel wertvoll Schwiegersohn,17
Frau,Star,17
Carlos,Blackbeard,17
Frau,nehmen geben gefälligst Dollar,18
Frau,sofort gehen Polizei,18
Carlos,Dollar,18
Frau,Dämliche Vogel Adio Schritt,18
Frau,Star billig Star,18
Bob,Carlos bitte öffnen Karton,18
Carlos,sofort zerreißen Pappe stöhnen krächtzen,18
Justus,Gewöhnliche Star Mynah,18
Justus,besonder Starenart Tropus vorkommen gewissermaßen,18
Justus,Superstar Superpapagei Mynahs nämlich,18
Justus,sprechen Papagei wertvoll,18
Justus,,18
Justus,Blackbeard krächzend Blackbeard Pirat Schatz vergraben finster,18
Justus,Nacht Tote halten ewig wachen Joho Ne buddeln rum,18
Justus,Blackbeard mr Claudiu wissen,18
REGIE,Lachen,18
REGIE,leise Musik,18
REGIE,Sprecher leise Musik Blackbeard schön Doppelsinn Star,18
REGIE,Papagei scheinen mysteriös Fall Rolle,18
REGIE,Superpapagei spielen worin Überlegenheit,18
REGIE,bestehen menschlich Intelligenz dürfen besitzen,18
REGIE,sprechen Papagei,18
REGIE,vorerst fest Seeräuberlied,18
REGIE,Stevenson Schatzinsel Sprachlehrer Wortlaut,18
REGIE,abwandeln,18
Justus,Carlos Onkel Papagei eigentlich,18
Justus,Blackbeard krächzend johoho,18
Carlos,Senior silv wohnen John Silver,18
Peter,mr Silver,18
Carlos,Kleider Seesack Karton,18
Carlos,Kasten Metall breit flach,18
Justus,aufgeregt interessiert,18
Carlos,abend silv Kasten aufgemacht sehen hinein,18
Onkel,glücklich Si Si glücklich,18
Ramos,,18
Bob,Kasten Carlos,18
Carlos,silv Kasten stecken Stück,18
Carlos,Regenbogen Schüssel voll gold,18
Justus,verwundert äußerst rätselhaft,19
Carlos,Silver krank Geld Arzt,19
Carlos,verkaufen Kasten,19
Justus,verwundert verkaufen gefährlich,19
Justus,,19
Carlos,Tag Kasten,19
Carlos,Papagei sprechen Papagei,19
Peter,,19
Peter,Blackbeard krächzend johoho,19
Carlos,schreiben lang Brief,19
Peter,Brief,19
Carlos,weiß glauben Europa Silver,19
Carlos,Dicke geben tausend Dollar,19
Carlos,sprechend Vogel lachen Spaß,19
Carlos,nächst tot,19
Justus,kombiniert dick mr Claudiu meinen,19
Justus,Vogel geben,19
Onkel,schwer warten Woche Woche,19
Ramos,atmend Geld müssen verkaufen Beerdigung senior,19
Ramos,Silver bezahlen dick kommen,19
Bob,verwirrt wissen,19
Justus,überdenken bevor,19
Justus,Antwort geben papageiengekrächtze,19
Justus,jedenfalls beginnen Faktum neuerlich Prüfung,19
Justus,unterziehen stehen Kollege Fall wissen,19
Justus,mittlerweile Aspekt ziemlich ratlos gegenüberstehen,19
Peter,Musik ziemlich ratlos total durcheinander,19
Peter,normal ausdrücken Abwechslung,19
REGIE,Grund,19
Justus,Musik schön Peter versuchen,19
Justus,spezialgelagert Sonderfall,19
REGIE,Grund,19
REGIE,Peter nerven,19
REGIE,Bob,19
REGIE,Musik,19
REGIE,Sprecher Justu Bob Peter sitzen zentral beriet,19
REGIE,Blackbeard Dollar kaufen,19
Peter,,19
Peter,Claudiu Lucky Schneewittchen,19
Peter,Papagei,20
Justus,,20
Bob,Lösung Rätsel nah,20
Peter,ausgehen,20
Justus,kompliziert Kollege scheinen,20
Justus,Rätselhafte John Silver Claudiu,20
Justus,Papagei bekommen,20
Peter,,20
Bob,Claudiu,20
Bob,einfach stehlen,20
Bob,Blackbeard krächzend Blackbeard Pirat Schatz vergraben finster,20
Bob,Nacht Tote halten ewig wachen,20
Bob,reingelegt gucksten Röhre,20
Peter,Rolle Blackbeard Spiel,20
Peter,,20
Bob,finden Peter bevor Plan schmieden,20
Bob,bekannt Faktum bringen klar sehen,20
Bob,Blackbeard krächzend Joho Ne buddeln rum,20
Bob,Glaube fangen John Silver,20
Bob,Carlos mittlerweile erzählen illegal,20
Bob,einwandern,20
Justus,,20
Bob,Verhaftung England entgehen zustimmend,20
Bob,Gemurmel sterbenskrank verstecken,20
Bob,Kasten hinterlassen Papagei Blackbeard einrechnen,20
Bob,Blackbeard krächzend schauen Stein jenseits Gebein,20
Bob,reinlegen,20
Bob,Ramos Auftrag Brief abschicken worauf,20
Bob,dick tausend Dollar Vogel,20
Bob,bezahlen dick mr Claudiu verspäten,20
Bob,Ramos verkaufen Papagei,20
Bob,Begräbnis Silver bezahlen Claudiu spät,20
Bob,Enttäuschung furchtbar wütend,20
Bob,Blackbeard krächzend schauen Stein jenseits Gebein,20
Bob,reinlegen,20
Justus,klar Darstellung Kollege glauben,20
Justus,sagen silv belesener,20
Justus,Verrat Name umgeben John Silver,20
Justus,Robin Hood Lucullu Schneewittchen,20
Peter,,20
Bob,klingen logisch,21
Justus,Seeräuber nennen lassen,21
Justus,vermuten Schatz Diebstahl stammen,21
Justus,Verkaufen,21
Bob,Kasten Buch,21
Justus,erinnern silv Schatz,21
Justus,beschreiben Stück Regenbogen,21
Justus,Schüssel gold Buch hören,21
Justus,Schlüssel klappern schneuzen,21
Bob,Spruch Papagei teilen Rätsel,21
Bob,meinen,21
Peter,,21
Justus,Glaube zusammenfügen,21
Justus,Schatz verstecken Telefon klingeln Moment,21
Justus,gibts,21
Peter,Just,21
