Speaker,Text,Page
Justus,unbedingt Koffer kaufen lassen abwimmeln,2
Justus,Sehen,2
REGIE,Luke öffnen Vogelgezwitscher Schritt,2
Peter,leise just sowieso verkaufen,2
Justus,allmählich Koffer interessieren,2
Justus,Geld zahlen,2
Bob,Hager scheinen Zeitung,2
Justus,gut Justus Jonas Koffer sprechen,3
Mr. Maximilan,geheimnisvoll hoffen verkaufen,3
Justus,Sir,3
Mr. Maximilan,sehen 100 Dollar bieten Koffer dürfen,3
Mr. Maximilan,Reiche,3
Justus,Koffer verkaufen,3
Mr. Maximilan,Karte Maximilian Magier,3
Justus,Zauberer,3
Mr. Maximilan,ehedem leben Ruhestand,3
Mr. Maximilan,Koffer,3
Justus,verlegen verkaufen gestohlen,3
Mr. Maximilan,stehlen Wahrheit jung,3
Justus,,3
Mr. Maximilan,kommen erwischen Dieb,3
Mr. Maximilan,erhalten Koffer denken rufen,3
Justus,,3
Mr. Maximilan,Wiedersehen,3
Justus,Wiedersehen,3
REGIE,Autotür klappen wagen wegfahren,3
Peter,lügen Justu Jona,3
Bob,tun just nötig,3
Peter,sehen Reporter ne Reportage,3
Fred Brown,Hallo Jung kennen Fred Brown,3
Justus,Wunsch,3
Fred Brown,hören Koffer aufgemacht Koffer,3
Fred Brown,Aufmacher schreiben nämlich,3
Fred Brown,besonder glauben Totenschädel sprechen,3
Peter,ungläubig Schädel,3
Bob,Sprechen,3
Justus,,3
Peter,gibts,3
Bob,,3
Fred Brown,genau echt Totenkopf sprechen Koffer sehen,3
Justus,mh schön drüben,3
Fred Brown,gespannt zeigen,3
Justus,Häuschen absetzen,3
Peter,Nanu,3
Bob,Koffer just,3
Justus,,3
Fred Brown,stehlen,3
Justus,Weiß,3
Peter,fragen Patrick,3
Justus,Schaden Kanns He Patrick Patrick,3
Patrick,Just Gibt,3
Justus,Koffer bleiben stehen,3
Patrick,Koffer Ahnung stehen,3
Justus,gestohlen verflixt passieren,3
Fred Brown,Story schaden sprechend,3
Fred Brown,Totenschädel schreiben nämlich Nummer Gulliver,3
Fred Brown,,3
Justus,warten Mister Brown Gulliver treten,3
Justus,sprechend Totenkopf Zirkus,3
Fred Brown,Wahrsager schändlich Erfolg bringen,3
Fred Brown,allerhand Ärger tun leid,3
Peter,Tante Mathilda bestimmen Arbeit,3
Bob,Stelle verdrücken Justus,4
REGIE,Wagen wegfahren,4
Mathilda,Kind Gesicht Regenwetter,4
Justus,Koffer geklaut ersteigen,4
Mathilda,Hahaha treffen hart,4
Mathilda,Scherz erlauben Koffer woanders hingestellt drüben,4
Mathilda,Koffer,4
Justus,toll Peter lachen Kollege sehen lassen,4
Justus,entgehen,4
Peter,klar,4
Bob,Okay,4
REGIE,Schritt,4
Justus,Koffer denken,4
Justus,stehlen,4
Peter,haben beinahe versehen Wahrheit lügen,4
Justus,Koffer,4
Bob,passend Schlüssel,4
Justus,leider,4
Peter,Versuch passen,4
Justus,herausfinden Schädel sprechen,4
Peter,fürchten,4
Justus,sehen Schlüssel Schlüssel rasseln passen,4
Justus,Zufall schließen Ahhh,4
REGIE,Deckel quietschen,4
Bob,Puh Kiste quietschen Schlossgespenst deckeln festhalten,4
Peter,laut alt Sache Kostüm,4
Bob,schauen unten just,4
Justus,Bündel hart Kollege,4
Justus,Schädel,4
Bob,,4
Justus,sehen platt gehören sehen zapfen passen genau,4
Justus,hinein,4
Peter,mr Maximilian informieren,4
Justus,Schädel sprechen,4
REGIE,Zwischenmusik,4
Erzähler,Detektiv beschäftigen intensiv Schädel besonder,4
Erzähler,entdecken versuchen sprechen bringen,4
Erzähler,Erfolg scheinen unterscheiden Totenschädel,4
Erzähler,Justu abend Bett Totenschädel Zimmer,4
Erzähler,stellen Tisch Licht,4
REGIE,pfeifend Geräusch,4
Justus,ungläubig Tante Mathilda Tante Mathilda,4
Justus,Streich spielen sagen,4
REGIE,Totenkopf Sokrate,4
Justus,Sokrate,4
REGIE,Totenkopf gehören Sokrates,4
Justus,,4
REGIE,Totenkopf kommen reden machen Licht hören angst,4
REGIE,verstehen,4
Justus,verstehen,4
REGIE,Totenkopf King Street Angeles King Street 311,4
Justus,King Street 311,4
REGIE,Totenkopf Losungswort heißen Sokrate verstehen,4
Justus,verstehen eigentlich reden,4
REGIE,Totenkopf Sokrate,5
Justus,verflixt machen Licht Lichtschalter knipsen Och,5
Justus,Fenster sehen Gibt Totenschädel,5
Justus,Sprechen fassen,5
REGIE,Zwischenmusik,5
REGIE,Lastwagengeräusch,5
Patrick,King Street 311,5
Peter,bestimmt kommen just,5
Justus,Peter Patrick,5
Peter,Geschichte gefallen Totenschädel Befehl befolgen,5
Peter,,5
Justus,gefährlich schreien,5
Patrick,Pass,5
REGIE,Tür knallen Eingangsgeräusch Schritt,5
Justus,Gute,5
Hauswirt,wissen jung Zimmer frei,5
Justus,Mister Sokrates,5
Hauswirt,Sokrate Aha soso kommen lonzo fragen Juana,5
Hauswirt,Sehen,5
REGIE,Treppenschritt klopfen Tür,5
Juana,leise herein,5
Hauswirt,gehen rein,5
Justus,gut Sokrate,5
Juana,Juana Zigeunerin wünschen Herr Zukunft,5
Juana,Voraussage,5
Justus,Mister Sokrates schicken,5
Juana,Sokrate lachen Sokrate tot,5
Justus,Hinblick Totenschädel eigentlich klar,5
Juana,Bitte,5
Justus,bedeuten Sokrate sprechen,5
Juana,seltsam seltsam setzen jung Tisch Kristall,5
Juana,befragen,5
Justus,ungläubig Kristall,5
Juana,schweigen Wort stören Kristall warten ä Gekicher sehen,5
Juana,Koffer sehen Mann Mann Koffer sehen,5
Juana,Angst murmeln Moment Name beginnen,5
Juana,Angst brauchen Hilfe bitten Hilfe Kristall halten,5
Juana,sehen Geld ohoh Geld verbergen schwinden weiß,5
Juana,Name beginnen verschwunden tot leben fort,5
Juana,Sehen,5
Erzähler,hoffen Schwierigkeit Auge Gesetz fragen,5
Erzähler,1 sprechen Wahrsagerin Wahrheit 2 Kunde,5
Erzähler,übernatürlich Weg mitteilen 3 handeln Tatsache kennen,5
Erzähler,Justu kennen Fall Kristallkugel apart,5
Erzähler,Dekorationsstück meinen,5
REGIE,Lastwagengeräusch,5
Patrick,sein schön Schrottplatz Firma Titus Jona Co,5
Patrick,Herrschaft aussteigen,5
Justus,Patrick kommen Peter,5
Peter,sehen Bob Brief Hand He Bob,5
Bob,finden Koffer Gulliver,5
Peter,,5
Justus,lassen sehen,5
Bob,lesen Brief Futter Koffer Boden verstecken,5
Peter,Aha,6
Justus,bedeuten gespannt,6
REGIE,Papier rascheln,6
Peter,lesen just,6
Justus,hören,6
REGIE,Landesstrafanstalt Krankenstation 17juli,6
REGIE,Gulliver,6
REGIE,alt Freund zellengenoss Spike Neely,6
REGIE,melden Krankenrevier machen,6
REGIE,Woche Monat,6
REGIE,Arzt sagen Fall abschiednehmen,6
REGIE,Chicago kommen Schau Vetter Danny Street rein,6
REGIE,grüßen schreiben schaffen,6
REGIE,Freund Spike,6
Peter,Aha Brief,6
Justus,,6
Bob,wahrscheinlich Gulliver kennen lernen kittch sitzen,6
Peter,Kittch sitzen Gulliver kittch,6
Justus,,6
Bob,erstens Brief zellengenossen zweitens Abteilung,6
Bob,Recherche Archiv Gulliver erkundigen Zeitungsarchiv,6
Bob,Menge finden Wahrsager,6
Bob,stark versagen Kunde angezeigt Gefängnis bringen,6
Justus,ausgezeichnet Bob,6
Bob,Brief bedeuten,6
Justus,zustimmend,6
Bob,Gulliver verstecken,6
Justus,springend Punkt,6
Peter,Geld jedenfalls Wort Geld,6
Peter,Zigeunerin sprechen,6
Bob,Geld Zigeunerin,6
Justus,King Street 311 erzählen Spike Neely Geld,6
Justus,Schreiben Gefängniszensur auffallen höchstens,6
Justus,versteckter Form,6
Peter,meinen geheimbotschaft unsichtbar Tinte,6
Justus,Ähnliche untersuchen Brief,6
Erzähler,Detektiv ziehen zentral gesamt technisch,6
Erzähler,Ausrüstung untersucht Brief denkbar Methode,6
Erzähler,Erfolg schließlich fotokopiert legen Koffer Kiste,6
Erzähler,schließen Tante Mathilda atemlos anlaufen,6
Mathilda,Justus Justus Justus Jonas,6
Justus,Tante Mathilda,6
Mathilda,Justus Jonas Och Schädel Ding,6
Justus,Sokrate Tante Mathilda,6
Mathilda,Och gräßlich Ding nehmen,6
Justus,,6
Mathilda,danken Ding wissen wissen tun,6
Mathilda,Buh rufen,6
Justus,Sokrates Buh,6
REGIE,Gelächter,6
Mathilda,sagen saubermachen rein,6
Mathilda,häßlich Biest Justus wissen,6
Mathilda,sagen Haus Platz basta dulden,6
Peter,buh,7
Mathilda,wissen,7
Mathilda,Buh einfach Buh deutlich gehören hören,7
Justus,sprechend Totenschädel Zauberer gehören,7
Justus,Buh wahrscheinlich Spaß,7
Mathilda,Spaß Spaß Ph finden unerhört Ding,7
Mathilda,verschwinden sofort Koffer krempeln,7
Justus,Tante Mathilda werden Wegschaffen sowieso,7
Mathilda,Glück,7
Justus,höchst sonderbar geben Vorfall verwirren Sokrates,7
Justus,Tante Mathilda Buh sagen,7
Peter,Sinn Humor packen Ding,7
Justus,Entwicklung sokrat Koffer behalten,7
Peter,hören bloß Tante wegschaffen sollen,7
Peter,,7
REGIE,Auto fahren heran,7
Bob,bekommen Besuch mr Maximilian,7
Peter,Käufer Koffer,7
Bob,genau,7
Mr. Maximilan,Hallo Jung sehen Koffer,7
Justus,jawohl Sir,7
Mr. Maximilan,Geld 100 Dollar,7
Justus,verlangen bezahlt 1 Dollar,7
Mr. Maximilan,Nanu plötzlich großzügig fragen Wertvolle raus,7
Mr. Maximilan,nehmen,7
Justus,Sir Koffer,7
Mr. Maximilan,danke sagen danken Dollar bitte helfen Koffer wagen bringen,7
Peter,selbstverständlich,7
Justus,klar,7
Bob,,7
REGIE,Gekeuch,7
REGIE,mr Maximilian nett wiedersehen,7
Alle,Wiedersehen,7
REGIE,Autotür klappen Auto fahren,7
Justus,leider Abenteuer Künstlerkoffer vergessen,7
Peter,,7
REGIE,Bremse quietschen laut Getöse knallen,7
Bob,Just Peter sehen,7
Justus,,7
Peter,mr Maximilian Baum fahren,7
Justus,Auto abgedrängt gerammt absichtlich,7
Bob,Mann steigen,7
Peter,Öffnen Kofferraum holen Koffer raus denken,7
Peter,mr Maximilian helfen,7
Justus,schnell Polizei Krankenwagen rufen,7
Bob,hauen Kerl Koffer klauen,7
REGIE,Zwischenmusik,7
Erzähler,mr Maximilian schwer verletzen Krankenhaus müssen Hauptkommissar,7
Erzähler,Reynolds erscheinen Schrottplatz Titus Jona jung,7
Erzähler,Unfall befragen lassen genau schildern passieren,7
Erzähler,Koffer Inhalt sprechen,7
K. Reynolds,interessiert Koffer Dieb absehen,7
Justus,Kleider paar Requisit zaubern,8
Justus,Hauptsache alt Totenschädel heißen können sprechen,8
K. Reynolds,Totenschädel sprechen Unsinn Schädel sprechen,8
Justus,Sir gehören Zauberer Gulliver,8
Justus,,8
REGIE,Zwischenmusik,8
Erzähler,Justu erzählen Hauptkommissar Geschichte anfangen Auktion,8
Erzähler,Besuch Zigeunerin Juana Tatsache Schädel Buh,8
Erzähler,Tante Mathilda,8
K. Reynolds,verworren Geschichte zeigen fotokopie Brief,8
Justus,denken sehen,8
K. Reynolds,danke,8
Justus,Lesen,8
K. Reynolds,Bild bloß wert schauen Büro,8
K. Reynolds,Zigeunerin sprechen rufen Falls erfahren,8
K. Reynolds,wichtig gut,8
Erzähler,Enttäuschung Justu Peter Bob gehofft ausführlich,8
Erzähler,Hauptkommissar Fall sprechen Reynolds zeigen mäßig,8
Erzähler,interessiert nächst Detektiv sitzen,8
Erzähler,zentral Telefon klingeln,8
REGIE,Telefon klingeln,8
Blacky,Telefon Telefon Telefon,8
Justus,still Blacky längst gehören,8
Bob,schalten Verstärker mithören,8
Justus,okay fertig,8
Bob,fertig,8
Justus,Justu Jona Detektiv,8
K. Reynolds,Hallo Justu,8
Justus,Herr Hauptkommissar,8
K. Reynolds,hören Jungs paar Information geben Spike,8
K. Reynolds,Neely erkundigt wissen Gulliver gesessen Spike,8
K. Reynolds,Neely Bankräuber,8
Justus,Bankräuber,8
K. Reynolds,genau Banküberfall sitzen 50000 Dollar Banknot,8
K. Reynolds,entwenden Monat fassen Polizei Chicago,8
Peter,Geld,8
K. Reynolds,leider angestellt Bank Überfall auffallen Täter,8
K. Reynolds,Sprachfehler stoßen Zunge,8
K. Reynolds,anhören überführt Polizei Chicago vernehmen,8
K. Reynolds,Geld verschwunden vermutlich verstecken,8
K. Reynolds,zweifellos Entlassung Gefängnis holen,8
Justus,krank sterben,8
K. Reynolds,Geld Chicago Raum Angeles verstecken,8
K. Reynolds,Angeles Schwester Mr Mary Miller wohnen,8
K. Reynolds,vernommen zeigen Zweifel erhaben,8
Justus,Wohnung durchsuchen,8
K. Reynolds,Polizei Haus unten untersuchen Geld finden,8
Justus,Brief Vetter namens Danny Street,8
Justus,aufspüren,8
K. Reynolds,scheinen bevor vergessen,8
K. Reynolds,Gulliver tot leben vermuten leben,8
K. Reynolds,wahrscheinlich wissen versteckt Geld,8
K. Reynolds,Gangster ebenfalls suchen,8
Peter,Interesse Koffer verstecken 50000 Dollar,8
K. Reynolds,völlig Gangster glauben Koffer Hinweis finden,9
K. Reynolds,50000 Dollar befinden Grund warnen,9
Justus,Gangster können glauben,9
K. Reynolds,genau Justu vorsichtig,9
REGIE,Zwischenmusik,9
Erzähler,Telefonkonferenz debattieren Detektiv,9
Erzähler,Peter sofort Fall zurückziehen Justu Bob,9
Erzähler,Wohnwagen verlassen,9
Erzähler,Tante Mathilda entgegen,9
Mathilda,He Justus kommen,9
Justus,sofort Tante Mathilda Gibt,9
Mathilda,anstellen sagen Zigeuner,9
Justus,Zigeuner,9
Mathilda,vorhin Zigeuner bestellen wissen,9
Mathilda,bedeuten,9
Justus,Tante Mathilda,9
Mathilda,Warte sagen Teich voll hungrig fischen,9
Mathilda,Frosch tüchtig springen heraus,9
Justus,alt Sprichwort Zigeuner,9
Mathilda,Hab jedenfalls,9
Justus,bestimmen Juana,9
Justus,geheimnisvoll geben,9
Peter,,9
Bob,,9
Justus,Rede spicken Neele Schwester finden Adresse Telefonbuch,9
Peter,Weitermachen,9
Justus,gehören Zigeuner ausrichten,9
Justus,Geschichte raus gehörig anstrengen,9
REGIE,Zwischenmusik,9
Erzähler,Bob finden Adresse Mr Mary Miller Telefonbuch Patrick fahren,9
Erzähler,Detektiv Haus bewohnen liegen alt Gegend,9
Erzähler,Hollywood,9
Justus,sein Klingle,9
REGIE,Türklingel Kindergeräusch Tür öffnen,9
Mrs Miller,falls Abonnement verkaufen leider ablehnen brauchen,9
Mrs Miller,Zeitschrift,9
Justus,Madam Karte geben,9
Mrs Miller,danken Bub Detektiv,9
Justus,Juniordetektiv nennen bitte Ausweis Polizei,9
Mrs Miller,interessant,9
REGIE,Inhaber Ausweis ehrenamtlich Juniorassistent Mitarbeiter,9
REGIE,Polizeidirektion Rocky Beach Behörde befürworten jeglich Unterstützung,9
REGIE,Seite,9
REGIE,zeichnen Samuel Reynolds Hauptkommissar,9
REGIE,lieb Eindruck herein,9
Justus,danke madam,9
Peter,danke,9
Bob,,9
Mrs Miller,führen gespannt,9
Erzähler,Justu übernehmen merkwürdig vorfällen berichten Kauf,9
Erzähler,Koffer Auktion Anfang nehmen vermeiden Sokrate,9
Erzähler,erwähnen sprechend Totenschädel Mr Miller,10
Erzähler,abgenommen schließlich bitten Bruder spicken Neely,10
Erzähler,Sagen,10
Mrs Miller,Sagen erinnern genau obwohl,10
Mrs Miller,Franck heißen spicken besuchen,10
Mrs Miller,manchmal bleiben Arbeit,10
Mrs Miller,Hand,10
Justus,Arbeit,10
Mrs Miller,einmannunternehm Hausreparatur vielseitig,10
Mrs Miller,Klempnerarbeit tapezieren,10
Justus,Bruder helfen,10
Mrs Miller,helfen nervös Sprachfehler schlimm zuvor,10
Mrs Miller,einfach aussprechen Sonne sagen klingen,10
Mrs Miller,Fonne,10
Justus,geschehen Mr Miller,10
Mrs Miller,krank Frank vertreten,10
Mrs Miller,Krankenhaus bringen spät sterben plötzlich denken Frank,10
Mrs Miller,Bleibe Geschäft übernehmen sogar,10
Mrs Miller,Begräbnis,10
Justus,,10
Mrs Miller,Angst irgendwelch Mann vermutlich,10
Mrs Miller,Geld jagen,10
Justus,Bruder besonder,10
Mrs Miller,erinnern genau Schwesterchen Haus,10
Mrs Miller,Verkaufen bleiben wohnen wissen,10
Mrs Miller,finden,10
Justus,Denken Geld verstecken Haus,10
Mrs Miller,Polizei durchsuchen Haus Geld,10
Mrs Miller,finden nämlich Haus sprechen,10
Mrs Miller,verkaufen,10
Justus,Geld Adresse sagen,10
Mrs Miller,Danville Street gewohnt Nummer 532,10
Mrs Miller,suchen,10
Justus,Mr Miller helfen,10
Justus,Information sofort nachgehen,10
REGIE,Zwischenmusik,10
Erzähler,Detektiv sogleich Haus Nummer 532,10
Erzähler,Danvilla Street Patrick fahren,10
REGIE,Lastwagengeräusch,10
Patrick,Danville Street,10
Peter,wissen Sicherheit spicken Neely geklaut Geld Haus,10
Peter,Schwester verstecken,10
Justus,einzig sinnvoll Ort Peter spicken Neely Geld,10
Justus,verstecken,10
Patrick,Block sechshunderternummern links,10
Patrick,Fünfhunderterblock drüben liegen,10
Bob,nächst Block müssen,10
Peter,,10
Bob,ungefähr Mitte nächst übernächst Seitenstraße,10
Bob,Seite gerade Nummer,10
Patrick,Moment,10
Justus,,10
Peter,Wohnblock Einfamilienhaus,10
Bob,Nummer Fünfhundertzweiunddreißig Wohnblock,10
Bob,Nummer 510,10
Peter,sehen Haus verloren gehen,10
Patrick,fahren Stück,11
REGIE,Motorengeräusch,11
Justus,Vierhunderternummer,11
Bob,Mr Miller Wahrheit,11
Justus,Glaube Mr Miller Hausnummer 532 passieren halt,11
Justus,Bitte Patrick steigen Frage scheinen,11
Justus,Hausmeister Justu steigen gut Sir,11
Mann,,11
Justus,entschuldigen bitte fragen Haus Nummer 532,11
Mann,,11
Justus,ö sehen Sir,11
Mann,Manchester Street dorthin bringen,11
Justus,danken Sir,11
Mann,Dank Justu steigen Lastwagen,11
Peter,Justu,11
Justus,Haus Manchester Street,11
Justus,abtransportieren,11
Patrick,hinfahren Geschäft,11
Justus,Patrick,11
REGIE,Zwischenmusik,11
Erzähler,Patrick fahren Schrottplatz eintreffen warten Tante Mathilda,11
Erzähler,Justu verärgern spät,11
Mathilda,Justus Justus Jonas,11
Justus,Tante Mathilda,11
Mathilda,reichlich spät kommen packen,11
Justus,packen,11
Mathilda,Riese Ding,11
Justus,Kollege,11
Peter,,11
Bob,riesig,11
REGIE,packen öffnen,11
Peter,Och bloß,11
Justus,Koffer Gulliver zurückschicken,11
Bob,machen deckeln,11
Justus,wozu,11
REGIE,Totenkopf beeilt suchen Lösung,11
Justus,Sokrate Sokrate sprechen,11
REGIE,Zwischenmusik,11
Erzähler,Justu Peter Bob schleppen Koffer zentral überlegt,11
Erzähler,,11
REGIE,Blacky krächzen,11
Peter,kommen,11
Justus,Schlag lesen Brief,11
Peter,bringen,11
Bob,Lesen,11
Peter,,11
REGIE,Landesstrafanstalt Krankenstation 17juli,12
REGIE,Gulliver,12
REGIE,alt Freund zellengenoss Spike Neely,12
REGIE,melden Krankenrevier machen,12
REGIE,Woche Monat,12
REGIE,Arzt sagen Fall abschiednehmen,12
REGIE,Chicago kommen Schau Vetter Danny Street rein,12
REGIE,grüßen schreiben schaffen,12
REGIE,Freund Spike,12
REGIE,Falls verstecken Hinweis geben finden,12
REGIE,Moment fallen,12
Bob,Just,12
Justus,übersehen Mark Umschlag,12
Bob,gewöhnlich Cent Mark Cent Mark,12
Bob,Jugendsonderserie springend Fohlen,12
Peter,sehen,12
Bob,just Mark Cent Mark Fohlen,12
Bob,fühlen bißchen dick,12
Justus,genau,12
Peter,lassen sehen,12
Bob,,12
Peter,sehen ablösen,12
Justus,vorsichtig,12
Peter,,12
Justus,,12
Bob,drunter,12
Peter,Moment sehen Fohlen Mark grün Cent,12
Peter,Mark,12
Bob,Öh bedeuten,12
Justus,lassen überlegen,12
REGIE,Blacky krächzen,12
Justus,Ruhe Blacky spicken wissen Brief Zensur,12
Justus,lassen folgern Übermittlung Nachricht,12
Justus,Briefmark benutzen kleben Mark übereinander exakt,12
Justus,auffallen Gulliver erwartet Brief sorgfältig,12
Justus,Untersuchen bemerken,12
Peter,,12
Bob,,12
Justus,folgern Cent Mark grün Banknot Symbol,12
Justus,Vermißte fünfzigtausend Dollar,12
Bob,genau,12
Peter,,12
Justus,spicken meinen,12
Bob,Hab Briefmark Stück Papier,12
Peter,,12
Bob,spicken kleben Papierstück übereinander Gulliver mitteilen Geld,12
Bob,irgendwo Papier verstecken Mr Miller spicken,12
Bob,Tapezierarbeit helfen Geld stecken Tapete,12
Peter,Bob kommen groß,12
Justus,beachtlich kombinieren Bob,12
Bob,Mister Miller tapezieren Häuser Geld,12
Bob,,12
Peter,,12
Justus,,12
Bob,,12
Peter,Justu schreien,12
Justus,spicken deutlich Geld heißen Gulliver,13
Justus,hören,13
Bob,schreiben,13
Justus,Woche Monat nehmen zahlen setzen,13
Justus,532,13
Peter,532,13
Bob,Mr Miller Hausnummer danvillen Street 532,13
Justus,genau schreiben Gulliver Chicago kommen,13
REGIE,Schau Vetter Danny Street rein,13
Peter,Danny Kurzform danvillen genommen,13
REGIE,Telefon klingeln,13
Justus,,13
Peter,Rätsel lösen,13
Justus,schalten Verstärker Bob,13
Bob,machen,13
Justus,Detektiv Justu Jona Apparat,13
Mr. Grant,sprechen Georg grant,13
Justus,Georg grant,13
Mr. Grant,Hauptkommissar Reynolds,13
Mr. Grant,Verbindung setzen,13
Justus,Mister Grant,13
Mr. Grant,vergessen Sonderbeauftragte Bank,13
Mr. Grant,Schutzverband Zeitung wissen Koffer Gulliver,13
Mr. Grant,kaufen Auge werfen,13
Justus,Bitte,13
Mr. Grant,wissen eigentlich nacht schlimm Ganove Kalifornien,13
Mr. Grant,spionieren,13
Justus,nachspionieren,13
Mr. Grant,Three Finger Babyface Bensen Macky Messer,13
Justus,bemerken,13
Mr. Grant,klar Profi verstehen Handwerk,13
Justus,Polizei melden,13
Mr. Grant,Hauptkommissar Reynolds verständigen,13
Justus,beruhigen,13
Mr. Grant,Wende Bankenschutzverband Belohnung Prozent,13
Mr. Grant,Summe aussetzen spicken Neely stehlen falls Geld finden,13
Mr. Grant,gehören fünftausend Dollar,13
Justus,fünftausend,13
Peter,,13
Mr. Grant,Information Bankenschutzverband direkt vermitteln bekommen,13
Mr. Grant,Belohnung leiten Polizei können abend,13
Mr. Grant,Schrottplatz treffen,13
Justus,,13
Mr. Grant,Treffen Park Grünanlage Strand sitzen,13
Mr. Grant,Bank östlich Eingang lesen Zeitung,13
Justus,einverstanden,13
Peter,Haha werden fünftausend Dollar,13
Bob,riesig,13
Justus,,13
REGIE,Zwischenmusik,13
Erzähler,Bob finden letzt Grünanlage rasen wild Straße,14
Erzähler,Abwarten Justus Peter Mister Grant,14
Erzähler,toll Neuigkeit,14
REGIE,Radgeklingel,14
Bob,Justu Peter tun leid spät kommen müssen unbedingt,14
Bob,suchen,14
Justus,,14
Mr. Grant,sicher Bob Andrew heißen Georg grant,14
Bob,Gute abend Mister Grant,14
Justus,Mister Grant berichten,14
Bob,toll Neuigkeit Hab Zeitung finden Haus,14
Bob,Manchester Street abreißen Autobahn bauen,14
Peter,,14
Mr. Grant,bedeuten Haus Mr Miller leer,14
Mr. Grant,betreten Geld suchen Kind fahren wagen,14
Mr. Grant,,14
Justus,einverstanden Fahrrad lassen Kette Eisentor,14
Justus,Stehlen,14
REGIE,Zwischenmusik,14
Bob,Haus sehen Nummer übermalt 532,14
Bob,Lesen,14
Mr. Grant,Tür,14
REGIE,Tür knarren,14
REGIE,hoffentlich zuvorkommen,14
Justus,Schlitz Tapete Mister Grant versuchen Si Peter,14
Justus,nebenan,14
Peter,,14
