Speaker,Text,Page
Justus,okay türenschlagen hintergrund hundegebell,2
REGIE,vogelgezwitscher,2
Bob,gesehen diener,2
Justus,guten sir detektive professor gebeten,2
Wilkins,detektive,2
Justus,sir karte,2
Wilkins,danke herren bitte folgen,2
Justus,danke schritte steinboden,2
Wilkins,sir detektive mister hitchcock empfohlen,3
Wilkins,jung bemerkung erlauben,3
Yarborough,guten liebe freunde setzt,3
Wilkins,karte herren sir,3
Yarborough,,3
Wilkins,bitte,3
Yarborough,brummt zustimmend detektive fragezeichen übernehmen,3
Yarborough,fall detektiv justus jonas detektiv peter shaw,3
Peter,,3
Yarborough,recherchen archiv bob andrews brummt erneut bedeuten,3
Yarborough,fragezeichen sieht zweifel fähigkeiten,3
Justus,fragezeichen sir gilt bedeutung interpunktion,3
Justus,sprachgebrauch universelles symbol unbeantwortete fragen ungelöste,3
Justus,rätsel unerforschte geheimnisse firmenzeichen gewählt,3
Justus,erfolg garantieren versprechen,3
Justus,mühe geben,3
Yarborough,brummt letzten satz hättest,3
Yarborough,hinausbefördert erfolg voraus versprechen ernsthaftes,3
Yarborough,bemühen erfolg gekrönt,3
Justus,sir,3
Yarborough,alfred hitchcock geschickt naja versuchen polizei,3
Yarborough,verständigen presse wind geschichte,3
Yarborough,bekäme ruf wissenschaftler ruinieren,3
Yarborough,fall riskieren,3
Justus,verstehen,3
Yarborough,raorkon zeigen schiebetürgeräusch,3
Yarborough,anfangen schritte,3
Wilkins,leise hört bevor mumie befasst,3
Justus,mister wilkins,3
Wilkins,mumie ruht fluch fluch raorkons grab gesprochen,3
Wilkins,ruhe stört fluch tod,3
Wilkins,gebracht gewaltsam unerwartet professor wahrhaben,3
Wilkins,weiß wovon rede,3
Yarborough,knurrt bleibt,3
Justus,sir schritte schlüsselgeräusch türenknarren,3
Yarborough,soo raorkon hoffe seufzt hoffe helfen,3
Yarborough,verstehe mitteilen,3
Peter,weh seufzt diesmal just reingeritten,4
Yarborough,wilkins bitte öffnen fenster ertrage,4
Yarborough,geschlossenen raum,4
Wilkins,sir räuspert fenster öffnet,4
Yarborough,grabkammer verschüttet naja,4
Justus,sicher getäuscht flüstert mumie,4
Justus,windzug,4
Yarborough,höre unterschied allerweltsgeräuschen,4
Yarborough,menschlicher sprache mumie geflüstert sicher,4
Justus,ausklammern geirrt,4
Justus,annahme ausgehen gesprochene worte gehört,4
Justus,wahrscheinlich altarabischer sprache,4
Wilkins,vorsicht vorsicht sir statue,4
Justus,seite,4
Bob,achtung passt lautes rumpeln poltern,4
Justus,statue kippt,4
Bob,kippt keucht,4
Peter,knapp,4
Justus,stöhnt erleichtert ooh,4
Wilkins,statue wankte wusste umfallen,4
Wilkins,treffen töten sir fluch raorkon,4
Yarborough,lacht abschätzig unsinn wilkins fluch erfindung presse,4
Yarborough,inschrift grab bedeutung lord carter glaubte,4
Yarborough,statue zufällig umgekippt,4
Wilkins,statue 3000 gestanden stürzen ausgerechnet,4
Wilkins,umfallen tot lord carter,4
Yarborough,carter autounfall ums leben wilkins,4
Wilkins,sir,4
Yarborough,reden fluch erneutes poltern,4
Peter,maske heruntergefallen wort fluch aussprachen,4
Wilkins,glauben sies sir,4
Yarborough,wind anubis umgerissen maske wand geweht,4
Justus,hmm schön schwer sockel statue beschädigt,4
Justus,windstoß bemerkt,4
Yarborough,junger wissenschaftler glaube flüche böse geister,4
Yarborough,helfen bitten bedenken,4
Justus,glaube dinge innerhalb wenigen minuten,5
Justus,zweimal ersichtliche ursache passiert,5
Yarborough,zufall lassen wilkins räumen bitte glücklicherweise,5
Yarborough,schaden gering justus sagtest glaubst,5
Yarborough,theorie mumie flüstern,5
Justus,,5
Yarborough,aha wissenschaftliche theorie hmm gespannt,5
Justus,mumie hilfe walkietalkies sprechen lassen,5
Justus,entsprechendes experiment vorbereitet peter okay,5
Peter,klar chef sprechgerät,5
Justus,lege gegengerät kopf mumie peter geh bitte,5
Justus,draußen,5
Peter,meld,5
REGIE,zwischenmusik,5
Justus,schalt peter hörst,5
Peter,per funkgerät draußen garten gehe terrasse entlang,5
Bob,hören professor mumie flüstert,5
Yarborough,meint täuschen,5
Peter,mauer vorbei gehe hang hinunter gebüsch,5
Justus,weitergehen peter sehen professor einfach mumie flüstern,5
Justus,lassen,5
Peter,vorne gebüsch versteckt junge weiß,5
Peter,bemerkt geh,5
Justus,halt warte helfen,5
Peter,läuft tue herumspaziere,5
Peter,schnapp sobald rufen hört,5
Justus,einverstanden gib,5
Yarborough,jungen gehört,5
Justus,bringt lösung rätsels moment peter peter,5
Justus,bitte melden,5
Peter,,5
Hamid,notschi ra nyo tschepsi rorkon,5
Justus,schnell garten rasche schritte vogelgezwitscher,5
Bob,drüben,5
Justus,schnell,5
Bob,blauen arbeitsanzug,6
Justus,,6
Achmed,entfernt steh,6
Yarborough,magasaybrüder filipinos,6
Yarborough,auseinanderhalten judoexperten einbrecher festhalten,6
Justus,brauchen beeilen,6
Achmed,einbrecher halt fest,6
REGIE,keucht schnauft,6
Yarborough,,6
Achmed,gebissen haltet iiihn,6
Peter,ha spät,6
Bob,verflixt passieren,6
Achmed,tut leid gebissen losgelassen sehen,6
Achmed,jammert laut,6
Yarborough,tiefe wunde blutet sogar arzt lassen behandeln,6
Yarborough,riskieren infektion,6
Achmed,dumm entschuldigen,6
Peter,dachte,6
Justus,getrieben,6
Peter,haus beobachtet,6
Justus,zweifellos menge erzählen,6
Peter,,6
Yarborough,weiß halten peter,6
Yarborough,jungen gepackt rief arabischer sprache rufe geist edlen,6
Yarborough,raorkon rasch lauter werdendes gepolter,6
Peter,passen vorsicht,6
Justus,steinkugel rollt,6
Bob,seite,6
Yarborough,hiergeblieben hierbleiben,6
Justus,rollt vorbei,6
Peter,wiegt tonne zerquetscht,6
Justus,,6
Bob,volltreffer grade gelandet verkriechen,6
Justus,,6
Peter,wilkins,6
Justus,,6
Wilkins,professor professor verletzt,6
Yarborough,wilkins,7
Wilkins,tut leid fluch raorkon raorkon,7
Wilkins,töten töten mumie,7
Justus,fluch herr professor,7
Yarborough,unsinn jung miterlebt,7
Yarborough,grab tal könige entdeckte brachten zeitungen eieine menge,7
Yarborough,lächerlicher berichte gewisse inschrift,7
Wilkins,lautete wehe raorkon gerechten ruht,7
Wilkins,schlaf stören seither teilnehmer expedition ums,7
Wilkins,leben gekommen gefährlich verletzt,7
Yarborough,wilkins vergessen,7
Wilkins,tut leid sir,7
Yarborough,inschrift lautete ruht raorkon gerechte wehe schlaf,7
Yarborough,gestört gemeint raorkons friede bedroht,7
Justus,sicher übersetzung,7
Yarborough,absolut lord carter unterschiedlicher ansicht weiß,7
Yarborough,übersetzung stimmt grab wies allerlei sonderlichkeiten lag abseits,7
Yarborough,gräbern wies beigaben,7
Yarborough,königsgräbern finden,7
Wilkins,sarkophag mumie,7
Yarborough,leichnam lieblingskatze raorkon ebenfalls einbalsamiert,7
Yarborough,grabschänder grab bereichern,7
Yarborough,unbegreifliche grab unbeschädigt fehlten schätze,7
Wilkins,fest raorkon gewöhnlicher,7
Yarborough,wilkins genau raorkon silbe orkon weist,7
Yarborough,libyschen einfluss hoffe nächsten genaue alter,7
Yarborough,mumie bestimmen näheren umstände,7
Yarborough,geheimnisvollen begräbnisses klären,7
Justus,letzter irgendetwas besonderes aufgefallen mumie betrifft,7
Yarborough,eigentlich heißt vorige woche libyscher teppichhändler,7
Yarborough,namens achmed soundso überreden raorkon überlassen,7
Yarborough,reise haus hamid libyen raorkon vorfahr,7
Yarborough,dienstherrn magier offenbart blanker unsinn kerl,7
Yarborough,weggeschickt,7
Erzähler,professor detektive versuchten klären granitkugel,7
Erzähler,sockel gelöst gefährdet vergeblich rätselhafte,7
Erzähler,vorfall ließ klären nahmen detektive mumie,8
Erzähler,fanden rätsel löste nirgendwo gerät,8
Erzähler,versteckt aufgedeckt mumie flüsterte,8
Justus,draht empfänger bedaure herr professor theorie,8
Justus,falsch erwiesen,8
Yarborough,hmm pflegen theorien hoffe,8
Yarborough,theorie parat flüstern mumie erklärt,8
Justus,augenblick sagten mumie flüstert,8
Justus,,8
Yarborough,jaa spät nachmittags abends,8
Justus,wohnt haus,8
Yarborough,wilkins schauspieler glaube,8
Yarborough,varieté putzfrau dreimal woche,8
Yarborough,haus,8
Justus,gärtner,8
Yarborough,magasaybrüder uhrenschlagen,8
Yarborough,hintergrund arbeiten,8
Yarborough,garten haus,8
Justus,müsste mumie flüstern hören,8
Yarborough,fürchte bestimmt nähe,8
Yarborough,stets stumm geblieben,8
Bob,ausgerechnet flüstern just,8
Peter,finde gerede grässlich reichts mumie sehen,8
Peter,naja wüsste herum vorgeht,8
Yarborough,klingt unwissenschaftlich scheint fast wüsste,8
Yarborough,,8
Justus,glaube mumie flüstern hören informationen,8
Justus,ermittlungen verschaffen abend herr,8
Justus,professor versuch,8
Yarborough,,8
REGIE,zwischenmusik,8
Erzähler,justus jonas besondere überraschung,8
Erzähler,freunde mitdetektive bereit warteten zentrale schrottplatz,8
Erzähler,plötzlich öffnete luke boden wohnwagens bärtiger,9
Erzähler,weißhaariger herein,9
REGIE,hintergrund papageiengekrächze,9
Peter,herr professor yarborough hierher justus,9
Peter,,9
Justus,verstellter stimme fluch raorkon getroffen raorkon,9
Justus,verwandelt,9
Peter,,9
Bob,,9
Justus,moment nehm perücke bart,9
REGIE,stöhnt,9
Peter,just professor gehalten,9
Bob,just einmalig maskerade,9
Justus,test,9
Peter,,9
Justus,mister grant maskenbildner arbeit film,9
Justus,kenne,9
Peter,,9
Justus,professor genau beschrieben,9
Justus,zurechtgemacht,9
Bob,wozu,9
Justus,mumie täuschen,9
Peter,quatsch meinst,9
Justus,mumie glaubt professor yarborough flüstert,9
Justus,offenbar bereit,9
Peter,mach punkt,9
Justus,,9
Peter,redest mumie sprechen,9
Peter,hören sehen bloß mumie 3000,9
Peter,tot völlig tot absolut tot toter gehts,9
Bob,,9
Peter,fall mitwirken extra maskieren,9
Peter,mausetote mumie täuschen steige stimme,9
Peter,mumie mumie lassen verschwundene katze suchen,9
Justus,peter dritt seh,10
Justus,fall gleichzeitig bearbeiten gehst mrs selby katze gehört,10
Justus,hörst sagen,10
REGIE,brummt zustimmend,10
Justus,bob mumie gleiche bob,10
Bob,zögernd mmh,10
Peter,,10
Justus,kollegen brechen ausnahmsweise verschiedene,10
Justus,richtungen,10
REGIE,zwischenmusik,10
Erzähler,peter mrs selby aufsuchte betrat justus raum mumie,10
Erzähler,sarkophag lag knipste licht dunkelte öffnete,10
Erzähler,fenster,10
Justus,verstellter stimme raorkon hoffe enttäuschst raokron,10
Justus,sprich mach verständlich,10
Freeman,dumpf stockend raorkon wau ißef tronute kotte franne meck,10
Freeman,ento iret botte reff junse dä njekine ßä hotpe hotte prä orkon hochoff,10
Freeman,etem raorkon ho woa ihßeff chonute spen zetem,10
Erzähler,mumie unheimlich erscheinen,10
Erzähler,gesichtszüge antiken wortschatz 3000 konserviert,10
Erzähler,identität gewisser personen erkennen,10
Erzähler,ahnte peter reale bedrohung domestizierten,10
Erzähler,vierbeinern befassen justus tonbandgerät,10
Erzähler,geflüsterte wort künstlicher bart splitter sarkophag,10
Erzähler,verfing,10
Justus,verflixt schiebetürgeräusch schritte,10
Bob,justus passiert,10
Justus,verdammt zugenäht bart verfangen weggerutscht,10
Justus,gestürzt tolpatsch wahrscheinlich verdorben mumie,10
Justus,geflüstert,10
Bob,überlistet,10
Justus,glaube falls tonbandaufnahme,10
Yarborough,jaa hören vorspielen,11
Justus,warten,11
Freeman,tonband raorkon wau ißef tronute kotte franne meck,11
Freeman,ento iret botte reff junse dä njekine ßä hotpe hotte präorkon hochoff,11
Freeman,etem raorkon ho woa ihßeff chonute spen zetem,11
Justus,aufgenommen verstehen,11
Justus,mumie herr professor,11
Yarborough,leider aufnahme undeutlich,11
Yarborough,nachbar professor freeman helfen fragen,11
REGIE,zwischenmusik,11
Erzähler,professor yarborough justus bob fuhren rollsroyce professor,11
Erzähler,freeman obwohl unmittelbarer nachbarschaft wohnte,11
Erzähler,fuß butler wilkins blieb haus minuten,11
Erzähler,kamen peter patrick lastwagen patrick hielt haus,11
Erzähler,professor yarborough,11
REGIE,motorengeräusch schnell erstirbt vogelgezwitscher hintergrund,11
Patrick,scheint wären ausgeflogen peter,11
Peter,rollsroyce butler wilkins bestimmt,11
Peter,weggegangen seh,11
Patrick,warte wagen,11
Peter,okay türenschlagen hallo wilkins garten mister wilkins,11
Peter,,11
Wilkins,entfernt hilfe anubis,11
Peter,mister wilkins passiert sehen,11
Peter,eigenartig deutlich gehört miauen katze lacht,11
Peter,katze komm miez miez miez jaa fein,11
Peter,erneutes miauen komm nehm arme jaa braves,11
Peter,tier abermaliges miauen sphinx orangefarbenes,11
Peter,blaues auge kater mrs selby kommst hierher,11
Hamid,dieb,11
Peter,katzenfauchen keuchen kurzes handgemenge,11
Hamid,,11
Peter,denkst griff kommst raus,12
Peter,treibst herum fällst,12
Hamid,großvater raorkon gestohlen wolltest katze,12
Hamid,stehlen hamid hause hamid fange,12
Peter,lacht sieht fängst liegst bauch,12
Peter,rühren polizeigriff kurzes schnaufen,12
Hamid,aaah,12
Peter,vernünftig freundchen gerede großvater ra,12
Peter,orkon glaubst gestohlen,12
Hamid,getan,12
Peter,mumienopa liegt drinnen sarkophag,12
Hamid,männer fortgetragen sieh,12
Peter,genau,12
Hamid,lass laufe,12
Peter,schön komm schritte,12
REGIE,zwischenmusik,12
Peter,tür,12
Hamid,sarkophag,12
Peter,mumie,12
Hamid,miez miez katze katze geist raorkons,12
Hamid,lebendig,12
Peter,kater gehört mrs selby heißt sphinx blaues,12
Peter,orangefarbenes auge weiße vorderpfoten,12
Hamid,schwarz raorkons lieblingskater,12
Peter,sehen wichtiger mumie,12
Hamid,großvater gestohlen,12
Peter,unsinn gegenteil,12
Peter,aufklären mumie eigentlich uhrenschlagen stimmt nämlich,12
Peter,,12
Hamid,glaube,12
Peter,schön erzähl nennst raorkon großvater,12
Hamid,ahnherr hauses hamid 3000 kamen könige libyen,12
Hamid,ägypten land regieren raorkon fürst getötet,12
Hamid,versuchte gerecht,12
Peter,scheint,12
Hamid,heimlich begraben feinden verstecken familie,13
Hamid,libyen heißt hamid,13
Peter,weißt,13
Hamid,vater zauberer sardon erfahren vergangene,13
Hamid,gegenwart zukunft kennt sardon vater raorkon,13
Hamid,weite reise land barbaren niemals frieden schlafen,13
Hamid,land väter zurückgebracht,13
Peter,,13
Hamid,vater krank fuhren achmed bey geschäftsführer,13
Hamid,hierher raorkon zurückzuholen,13
Peter,klar,13
Hamid,pflicht achmed gärtner professor gearbeitet,13
Hamid,gärtner achtet voneinander unterscheiden,13
Peter,aha gärtner entwischen lassen,13
Hamid,,13
Peter,achmed verantwortlich anubisstatue umgekippt,13
Peter,maske wand gefallen granitkugel beinah weggerollt,13
REGIE,türenschlagen,13
Hamid,erneutes türenschlagen glaube männer,13
Hamid,mumie gestohlen,13
Peter,sehen schnell sarkophag quietschen,13
Peter,rumpeln schließgeräusch leise flüsternd warte schiebe,13
Peter,kugelschreiber deckel genügend luft kurzes knarren,13
Hamid,flüsternd,13
Harry,tragegurt joe,13
Joe,klar harry kunden langsam nase voll,13
Joe,schickt alten kiste nochmal,13
Joe,,13
Harry,lassen kräftig zahlen komm mach gurt fest,13
Joe,okay okay,13
Peter,flüsternd hamid,13
Joe,gedämpft,13
Peter,flüsternd nehmen sarkophag,13
Hamid,flüsternd,13
Joe,harry,13
Harry,stöhnt oooh verdammt oooh schwer blei kiste,13
Joe,,13
Harry,keucht komm lastwagen,14
REGIE,zwischenmusik,14
Erzähler,männer luden sarkophag lastwagen bemerken,14
Erzähler,peter hamid steckten jungdetektive entmutigend,14
Erzähler,weder bewegungsfreiheit klare sicht hoffen peter,14
Erzähler,ort erkennungszeichen blaue fragezeichen,14
Erzähler,besinnt detektiv saß professor yarborough,14
Erzähler,bob professor freeman hörten tonbandaufnahme justus,14
Erzähler,,14
Freeman,band etem raorkon ho woa ihßeff chonute spen zetem,14
Freeman,person hmjaaa rauscht stark obwohl,14
Freeman,rauschen herausgefiltert,14
Justus,verstehen herr professor,14
Freeman,hmm wartet stühlerücken gerät,14
Freeman,filter benutzen entfernt,14
Justus,dachte schneller,14
Yarborough,geduldig einzige helfen,14
Yarborough,experten sprachen mittleren orients vater,14
Yarborough,assistant raorkon entdeckte,14
Freeman,spezielles wörterbuch geholt,14
Justus,vermute lösung nahe sagen,14
Justus,mumie geflüstert,14
Freeman,weiß,14
Justus,bitte herr professor,14
Freeman,übersetzung lautet raorkon heimat,14
Freeman,ruhe gestört wehe all schuld frieden,14
Freeman,finden raorkon frieden findet tod folgen,14
Freeman,raorkon heimat zurückgegeben,14
Yarborough,fluch gegeben,14
Freeman,,14
Yarborough,spräche wissenschaft hohn,14
Freeman,dennoch helfen raorkon,14
Freeman,brächten,14
Yarborough,nötig verabschieden,14
Freeman,bitte anbieten,15
Yarborough,danke,15
REGIE,zwischenmusik,15
Erzähler,professor yarborough justus bob haus professors,15
Erzähler,zurückkehrten stellten bestürzt fest mumie sarkophag verschwunden,15
Erzähler,,15
Yarborough,wilkins melden,15
Justus,seh draußen schiebetürgeräusch mister wilkins käuzchenrufe,15
REGIE,schritte,15
REGIE,stöhnt,15
Justus,professor liegt busch schnell,15
Yarborough,wilkins himmels willen passiert miauen,15
Bob,seht katze,15
Justus,lass dumme katze wilkins kümmern,15
Bob,blaues orangefarbenes auge,15
Justus,hach,15
Yarborough,gütiger himmel,15
Justus,mister wilkins passiert,15
Yarborough,wilkins reden,15
Wilkins,schwacher stimme anubis anubis,15
Yarborough,sagen anubis schakalgott raorkons mumie gestohlen,15
Yarborough,,15
Wilkins,anubis miauen fallen,15
Justus,ohnmächtig schlage wagen bringen mister,15
Justus,morton arzt fahren,15
Yarborough,idee fasst,15
Bob,schafft ihrs katze fangen,15
Yarborough,bob wichtig seltsam ausgerechnet katze,15
Yarborough,läuft käuzchenrufe wiedergeburt katze,15
Yarborough,raorkon bestattet,15
REGIE,zwischenmusik,15
Erzähler,professor yarborough butler wilkins arzt brachte fuhren peter,16
Erzähler,hamid sarkophag versteckt hollywood,16
REGIE,hintergrund fahrzeuggeräusche,16
Hamid,mumie geholt sarkophag versteh,16
Peter,dachten mumie genügt auftraggeber beides,16
Peter,grund,16
Hamid,großvater stehlen großvater,16
Hamid,irgendjemanden,16
Peter,achmed eigentlich versucht mumie professor,16
Peter,yarborough abzukaufen,16
Hamid,großvater kauft,16
Peter,achmed männer bezahlt,16
Hamid,fall erlaubnis,16
Peter,psst motor erstirbt halten türenschlagen,16
Harry,runter kiste keuchen komm joe fass,16
Joe,sag poltern okay gehn essen ne gehts,16
Joe,,16
Harry,klar ha erneutes poltern schnaufen,16
Joe,soo wärs keuchen gurt nehmen brauchen,16
Harry,verschwinden türenschlagen motorgeräusch,16
Peter,raus kiste quietschen keuchen glück gurt,16
Peter,abgenommen,16
Hamid,mumie,16
Peter,weiß finden schuppen,16
Peter,überwachen bestimmt bringen kerle sarkophag auftraggeber,16
Hamid,,16
Peter,raus türenschlagen verkehrslärm warte zeichne,16
Peter,fragezeichen tür finden versteck leichter,16
Peter,schreibgeräusch he scheibenklirren hört,16
Peter,scheibe zerschlagen,16
Hamid,licht männer laufen,16
Peter,bloß verdacht,16
Peter,uhrmacher haltet diebe,16
Peter,schnell,16
Peter,uhrmacher haltet burschen uhren gestohlen haltet,16
Peter,gedacht glaubt einbrecher schneller,17
REGIE,hastige schritte,17
Erzähler,jungen rannten nacht straße hinauf nächste hinunter,17
Erzähler,zahl verfolger größer peter hamid liefen,17
Erzähler,wussten wichtig,17
Erzähler,verfolger schließlich abgeschüttelt,17
REGIE,zwischenmusik,17
Erzähler,nächsten trafen detektive zentrale schrottplatz,17
Erzähler,beraten hamid justus,17
Erzähler,erfreuliche eröffnung,17
REGIE,hintergrund papageiengekrächze hundegebell,17
Justus,glaube weiß versteck wiederfinden peter,17
Justus,fragezeichen gekennzeichnet raorkon,17
Hamid,,17
Justus,klarstellen hamid überzeugt ahnherr,17
Justus,familie,17
Hamid,sardon magier glaube,17
Justus,könige libyen 20 dynastie ungefähr 3000,17
Justus,ägypten geherrscht raorkon herrscher,17
Justus,unbedingt urahn hamid,17
Hamid,sardon wahrheit weiß,17
Justus,katze geirrt punkt,17
Justus,wahrheit abweicht frage stellen,17
Hamid,verstehnicht,17
Justus,sardon amerika geist raorkons erscheinen,17
Justus,gestalt lieblingskatze leben zurückgekehrt,17
Hamid,stimmt,17
Justus,warte geh labor schritte metallisches klappern miauen,17
Hamid,katze raorkons,17
Justus,mitgenommen passiert passt befeuchte,17
Justus,taschentuch lösungsmittel miauen reibe,17
Justus,pfote,17
Peter,pfote weiß,18
Hamid,kater wirklichkeit weiße pfoten,18
Justus,kater mrs selby pfoten schwarz eingefärbt,18
Justus,täuschen sardons prophezeiung stimmen,18
Hamid,,18
Justus,achmed rest geschichte glaubt,18
Justus,bemüht mumie raorkons hand bekommen,18
Justus,klären mumie mumie gestohlen,18
Justus,rest,18
Peter,brauchen lastwagen folgen harry joe sarkophag,18
Peter,auftraggeber bringen,18
Bob,genau problem tor fragezeichen finden,18
Justus,problem weiß,18
Peter,unmöglich,18
Hamid,glaub,18
Justus,einfach brauchte zeitung sehen,18
Hamid,lügst,18
Bob,detektiv lügt hamid,18
Justus,nämlich zeitung scheibe uhrengeschäfts eingeschlagen,18
Justus,geschäft unmittelbarer nähe schuppens,18
Justus,sarkophag dürfte schwer finden blaues,18
Justus,fragezeichen,18
Peter,glänzend justus,18
Bob,lacht idee gekommen,18
REGIE,zwischenmusik,18
Erzähler,justus tor lagerplatz schuppen,18
Erzähler,finden erhob frage sarkophagräuber verfolgen,18
Erzähler,bot einsatz walkietalkies jungen legten,18
Erzähler,lauer warten dunkelheit anbrach erschienen joe,18
Erzähler,harry lagerplatz,18
REGIE,hintergrund verkehrslärm,18
Justus,kollegen peter hamid patrick bleiben lastwagen bob,19
Justus,pirschen ran versuchen laster steigen sobald harry joe,19
Justus,sarkophag aufgeladen abfahren folgt,19
Peter,justus,19
Bob,glück klären mumie flüstert,19
Justus,sehen harry joe hof glaube,19
Justus,laden passt verliert,19
Patrick,sorge justus halten augen,19
Justus,bob komm näher ran leise,19
Bob,sorge erwischen lassen schritte psst hör,19
Harry,kunde zahlt doppelte lacht ichs gewusst,19
Harry,mächtig kasten,19
Joe,lacht ebenfalls ziel erreicht ne pass,19
Joe,ding woanders abliefern stück hollywood is ne leere garage,19
Joe,reinfahren,19
Harry,kiste,19
Joe,hopp keuchen poltern okay luke dicht erneutes,19
Joe,poltern steig fahre,19
Harry,einverstanden haste ne zigarette,19
Joe,türenschlagen motorengeräusch,19
Justus,rauf ladefläche keuchen,19
Bob,okay helfen,19
Justus,nötig schnaufen,19
Bob,keucht knapp fährt schön,19
Justus,warten heißt geben fahrt,19
Justus,hollywood hinaus hilft patrick verfolgen,19
REGIE,zwischenmusik,19
Erzähler,patrick peter hamid folgten lastwagen blieben justus bob,19
Erzähler,verbindung,19
REGIE,hintergrund fahrzeuggeräusche,19
Peter,okay hollywood hinaus just,19
Justus,funk klar,19
Peter,100 meter moment fahren,20
Peter,gangster plötzlich schneller,20
Hamid,bahnübergang,20
Patrick,dranbleiben,20
Peter,zug patrick halten halt reifenquietschen,20
REGIE,zuggeräusch,20
Hamid,geschafft,20
Patrick,gefährlich holen,20
Peter,zug kilometer vorbei justus,20
Peter,verloren,20
Hamid,justus,20
Peter,hach,20
Hamid,justus hörst,20
Justus,funk höre bahnübergang gekommen,20
Peter,leider chef,20
Justus,not fahrt hollywood verflixt abgebogen fahren,20
Justus,richtung,20
Peter,straßennamen erkennen,20
Justus,dunkel,20
REGIE,schnappt luft,20
Peter,,20
Hamid,,20
Peter,hör chef chef melde,20
Hamid,detektiv justus hören anschluss,20
Hamid,verloren,20
REGIE,zwischenmusik,20
Erzähler,bob justus überzeugt verbindung freunden,20
Erzähler,verloren gestellt fuhr laster langsamer,20
Erzähler,gegend dunkel justus erkennen dennoch,20
Erzähler,,20
REGIE,hintergrund motorengeräusch,20
Bob,fahren langsamer,20
Justus,ziel,20
Bob,gleichzeitig aussteigen links,21
Bob,rechts,21
Justus,sehen steigen sarkophag,21
Bob,schnell deckelquietschen komm just halten,21
REGIE,wagen hält,21
Justus,angst komme deckel keuchen hoffentlich,21
Justus,fällt gangstern sarkophag schwerer,21
Justus,vorher türenschlagen motorengeräusch,21
Bob,bestimmt wuchten kiste runter sichs,21
Justus,fahren auffahrt gehts garage,21
Justus,gesprochen,21
Bob,pssst wagen hält erneutes türenschlagen,21
Joe,runter kiste fass harry,21
Harry,naa stöhnen keuchen plötzlich schwerer,21
Harry,,21
Joe,aaah unsinn packst mach gestöhne,21
Joe,wärs gepolter,21
Harry,fahre laster raus mach schott,21
Joe,jaa mach türenschlagen motorengeräusch,21
Justus,,21
Bob,schnell raus sarg keuchen,21
Justus,ecke schrank verstecken,21
Bob,,21
Justus,psst türenquietschen,21
Freeman,all 25 gewartet,21
Freeman,wert minute wert sehen deckelquietschen,21
Justus,flüstert bob stoßen kiste,21
Bob,,21
Justus,komm keuchen schnaufen,21
Freeman,hilfe schließgeräusch,21
Justus,deckel lacht,21
REGIE,lacht,21
Justus,steckt,21
Bob,,21
Justus,komm setzen drauf,21
Bob,idee sitze prima,21
Justus,bollert,21
Freeman,hämmert innen deckel verrückt joe harry,22
Freeman,fällt lasst raus,22
Justus,ahnung bob,22
Bob,lacht nee geist raorkon,22
Justus,poltergeist lacht,22
REGIE,lacht ebenfalls,22
Justus,schnappt luft still,22
Peter,draußen justus bob,22
Justus,peter peter garage,22
Bob,,22
