Speaker,Text,Page
Andy,toll peter,5
Justus,lacht jaha,5
Andy,katze,5
Peter,danke,5
Andy,hauptpreis gewonnen,5
Peter,toll,5
Andy,letzter hauptpreis werd schildkröten,5
Andy,nehmen,5
REGIE,lachen,5
Andy,vorläufig paar,5
Andy,mondmodelle hole peter bob würdet tragen helfen,5
REGIE,brummt zustimmend,5
Schaustellerin,herrrrreinspaziert herrrrreinspaziert damen herren,5
Justus,pass stand,5
Andy,,5
Schaustellerin,supershow,5
Peter,okay andy justus pass bude abbrennt,5
Justus,sorge,5
Schaustellerin,herrrrrreinspaziert junger,5
Andy,drüben,5
Peter,mhm,5
Andy,,5
Peter,,5
Andy,ruhig freunde ruhig,5
Peter,,5
Bob,,6
Andy,leise laut reden ruhig,6
Peter,och lass faxen,6
Bob,genau,6
Andy,faxen peter dreht langsam,6
Peter,hä,6
Andy,weglaufen ruckartigen bewegungen,6
Peter,,6
Andy,drüben radscha,6
Bob,wa wa,6
Andy,schritte entfernt liegt radscha löwe,6
Andy,wohnwagen,6
Peter,löwe frei,6
Bob,frei rumlaufen,6
Andy,rückwärts stand radscha gefährlich,6
Andy,erschrecken panik geraten stand sicherheit,6
Andy,telefon hilfe holen,6
Peter,stand löwe vorn,6
Peter,hauptweg all leute katastrophe,6
Andy,weiß lichter könnten erschrecken,6
Andy,passiert iwan holen,6
Peter,bob stand holt iwan,6
Peter,vater filmaufnahmen tieren kenn,6
Peter,tieren läuft radscha womöglich,6
Peter,,6
Bob,peter,6
Andy,bewachen peter find toll,6
Peter,,6
Andy,okay psst leise schnell,6
Bob,löwenknurren,6
Peter,ruhig radscha ruhig löwenknurren aufstehen löwenknurren,6
Peter,aufstehen bleib liegen ruhig radscha,6
Iwan,radscha käfig komm komm brav peter radscha,6
Iwan,,6
Justus,peter hierher,6
Iwan,geh peter passiert löwenknurren,6
Iwan,radscha griff,6
Justus,komm peter,6
Bob,großartig hätt getraut,7
REGIE,brummt zustimmend,7
Peter,ha schön mulmig,7
Bob,,7
Justus,einmalig kollege bestimmt panik verhindert,7
Andy,iwan gespannt,7
Bob,,7
Iwan,junge tapfer mutig,7
Iwan,geschickt,7
Andy,passieren iwan,7
Iwan,weiß löwe rausgekommen käfig jedenfalls,7
Iwan,,7
Justus,glauben radscha käfig gelassen,7
Iwan,weiß jedenfalls kratzer schloss sieht,7
Iwan,nachgeholfen schön vorstellung,7
Iwan,zusehen,7
Justus,,7
Iwan,danken,7
Bob,verrückter löwen rausgelassen,7
Justus,verrückt voller hass,7
Justus,unbedingt zutreffen bestimmten beweggrund,7
Justus,motiv,7
Peter,meinst chef,7
Justus,leute vergraulen zirkus schaden,7
Peter,,7
Justus,radscha einfangen helden spielen,7
Peter,mhm,7
Justus,decken leute ablenken,7
Peter,passiert,7
Bob,versucht löwen einzufangen,7
Justus,glaube peter einfach schnell reagiert plan dahintersteckte,7
Justus,peter eingreifen vereitelt,7
Bob,ziemlich gefährlich chef,7
Justus,zirkusleuten radscha gefährlich,7
Justus,andy erinnerst radscha gefährlich,7
Peter,,7
Bob,meinst zirkus,7
Justus,gelegenheit,7
Bob,ermitteln job detektive,8
Justus,,8
Andy,vater,8
Carson,jungs gehört radscha abgesichert,8
Carson,danken,8
Andy,daddy belohnung schenken,8
Bob,,8
Justus,,8
REGIE,lacht,8
Bob,toll,8
Andy,zirkus typischer verrückte katze gewonnen,8
Andy,,8
Justus,lacht katze,8
Peter,lacht katze stutzt katze,8
Bob,,8
Carson,katze,8
Andy,preisen stand,8
Peter,radscha,8
Justus,liegt bude komm sehen,8
Peter,idee schritte,8
Carson,katze sehen,8
Peter,aufgehoben mitgenommen,8
REGIE,brummt zustimmend,8
Andy,traurig peter wagen kaputt,8
Andy,müsste flicken kriege gebe,8
Peter,nett,8
Justus,sir fall ermitteln,8
Bob,,8
Justus,einzuwenden,8
Carson,ermitteln,8
Justus,detektive sir karte,8
Carson,detektive hmhm fragezeichen übernehmen fall,8
Bob,sir,8
Carson,detektiv justus jonas detektiv peter shaw recherchen,8
Carson,archiv bob andrews lacht soso interessantes hobby,8
Justus,arbeit hobby sir polizei rocky beach misst,8
Justus,arbeit bedeutung brief bestätigt lesen,8
Carson,mhm inhaber ausweises ehrenamtlicher juniorassistent,9
Carson,mitarbeiter polizeidirektion rocky beach behörde befürwortet jegliche,9
Carson,unterstützung seite gezeichnet samuel reynolds,9
Carson,polizeihauptkommissar bitte verzeihung,9
Justus,umsehen,9
Carson,fall irrt,9
Peter,,9
Bob,justus irrt,9
Carson,langsam junge sicher justus erstaunlicher junger,9
Carson,irren,9
Andy,daddy,9
Carson,wort verstanden detektive,9
Carson,dienst erwiesen bekommen freipässe,9
Carson,festplatz ne angemessene belohnung,9
Justus,großzügig sir herzlichen,9
Bob,achtung tür,9
Peter,belauscht,9
Carson,lacht khan kraftmensch he khan stehen rum,9
Bob,riese,9
Khan,mr carson,9
Carson,khan wärs freunde khan,9
Carson,besprechen amüsiert,9
Justus,sir,9
REGIE,brummt zustimmend,9
REGIE,zwischenmusik,9
Erzähler,nächsten versammelten fragezeichen zentrale,9
Erzähler,wohnwagen schrottplatz allerlei besprechen,9
Erzähler,bedenken fest überzeugt justus geirrt,9
Erzähler,,9
REGIE,hintergrund papageiengekrächze,9
Justus,seufzt eingefallen andys vater bringen,9
Justus,ermitteln lässt,9
Peter,just wüsste,9
Justus,aach glaube,10
Justus,direkten gewohnt,10
REGIE,brummt zustimmend,10
Justus,hach bob idee grade,10
Peter,türenschlagen,10
Bob,hallo freunde seht,10
Peter,rausgefunden zirkus,10
Bob,,10
Justus,ooh,10
Bob,moment ähm notizbuch festgehalten,10
Justus,lies,10
Bob,ähm wochen zirkus ponyreitbahn ventura,10
Bob,schließen,10
Justus,mhm,10
REGIE,brummt zustimmend,10
Bob,ponys vergiftetem futter eingegangen,10
Justus,,10
Peter,,10
Bob,feuer ausgebrochen nördlich,10
Bob,san mateo gastierten zelte abgebrannt,10
Justus,sowas,10
Peter,gedacht,10
Bob,abgebrannt löwenzelt ringwurfbude schießstand,10
Bob,glück feuer eindämmen,10
Justus,anfang kollegen,10
Bob,,10
Justus,andy hierher holen,10
REGIE,brummt zustimmend,10
Justus,einzige helfen,10
Bob,meinst,10
Justus,vater vorbei,10
Bob,,10
Justus,lacht verschmitzt andy hierher gebeten müsste,10
Justus,geh draußen seh,10
Bob,weiß andy helfen,10
Justus,weiß justus umso bob,10
Bob,hoffentlich peter türenschlagen,10
Peter,hallo andy,10
Andy,hallo,11
Bob,hallo,11
Peter,willkommen zentrale,11
Bob,,11
REGIE,brummt zustimmend,11
Andy,lacht fein telefon mikroskop,11
REGIE,brummt zustimmend,11
Andy,periskop walkietalkies aktenschränke metallsuchgerät bücher lacht,11
Andy,ne klasse ausrüstung detektive,11
Peter,zirkus andy,11
Bob,stellen grade ermittlungen,11
Justus,radscha berufsverbrecher freigelassen freunde zweifel,11
Justus,kerben außenseite schlosses entsprechen genau,11
Justus,typischen spuren einbruchsinstruments gemäß abbildung,11
Peter,aha,11
Andy,sagst kapier,11
Peter,sprechen vorfälle ventura san mateo,11
Peter,zufall,11
Justus,mitarbeitern vater lohn schuldig bleiben,11
Justus,zwischenfälle,11
Andy,stimmt,11
Justus,mitarbeitern,11
Bob,khan kraftmensch vorher zirkus aufgetreten,11
Bob,möglicherweise betrüger,11
Peter,clowns sicher,11
Peter,vortäuscht,11
Andy,wisst,11
Justus,detektive ermittelt,11
Bob,kahn,11
Andy,falschem namen bekannter artist,11
Andy,trockenen sitzt leisten richtigen namen,11
Andy,zirkus aufzutreten,11
Justus,clown,11
Andy,weiß seltsam,11
Andy,zirkus seltsam,11
Justus,gefährlichen unruhestifter erwischen,11
Justus,zirkus dichtmachen vater ermitteln,11
Andy,weiß helfen,12
Andy,zirkus kaputtgeht,12
Justus,fürchtest,12
Andy,großmutter hasst daddy mutter gestorben,12
Andy,klein verunglückt eigentlich,12
Bob,tut leid,12
Andy,naja großmutter zirkus ausstehen,12
Andy,daddy schuld tod mutter rächen glaub,12
Justus,gedroht unternehmen,12
Andy,daddy zulassen zirkus gehe,12
Andy,passiert mutter,12
Justus,glaubst großmutter zirkus,12
Justus,ruinieren,12
Andy,weiß,12
Justus,vorfälle zirkus verantwortlich ruhe geben,12
Justus,zirkus,12
Andy,fall ruhe,12
Peter,frage schwarzen katze,12
Justus,schwarze katze verbindung,12
Andy,weiß weiß verrücktes zeitung,12
Bob,,12
Peter,katzen,12
Andy,zeitung mitgebracht papiergeraschel,12
Peter,mhm,12
Andy,hört anzeige,12
Peter,lies andy,12
Andy,spieltiere katzen gesucht,12
Justus,,12
Andy,kinderheim stoffkatzen benötigt dringend erwünschtes,12
Andy,aussehen schwarz buckel auge zugekniffen rotes halsband,12
Justus,,12
Peter,,12
Bob,,12
Andy,zahle 25 dollar stück,12
Bob,oah,12
Andy,falls katze genau beschreibung entspricht telefon rocky beach 72222,12
Andy,,12
Peter,verrückt,12
Bob,irre 25 dollar stoffkatze,13
Justus,genau katzen andy hauptpreis eingesetzt,13
Bob,,13
Peter,katzen verloren,13
Justus,verloren bestimmt gestohlen,13
Peter,,13
Justus,andy viechern eigentlich,13
Andy,rocky beach just peter letzte bekommen,13
Justus,letzte peter verloren gestohlen,13
Justus,stimmt katze gestohlen,13
Andy,,13
Justus,erinnert schnauzbart riss,13
Justus,verlor zaun flüchtete,13
Peter,klar chef,13
Justus,motiv allmählich klar,13
Bob,motiv,13
Justus,irgendjemand katzen bob,13
Justus,erklärt löwe käfig,13
Justus,gelassen,13
Peter,,13
Justus,abzulenken unbekannten raub katze missglückt,13
Justus,,13
Peter,,13
Justus,suchte bringen beobachtet,13
Justus,peter katze gewann daraufhin ließ löwen frei peter ließ,13
Justus,katze fallen dachte radscha,13
REGIE,brummt zustimmend,13
Bob,verstehe katze nehmen,13
Bob,verschwinden,13
Justus,katze außerordentlich hohen wert,13
Andy,meinst justus,13
Justus,fest überzeugt,13
REGIE,brummt zustimmend,13
Justus,überlege lässt löwen frei risiko,13
Justus,panik besuchern,13
Andy,stimmt vorher ausgeht,13
Peter,,13
Justus,anzeige zeitung bietet 25 dollar,14
Justus,katze,14
Bob,,14
Peter,schließt chef,14
Justus,katzen wert,14
Justus,katzen schlüssel geheimnis lösen,14
Justus,,14
Bob,absolut,14
Peter,völlig just,14
REGIE,zwischenmusik,14
Erzähler,fragezeichen selbstverständlich herausfinden,14
Erzähler,unbekannte 25 dollar stoffkatze bot bob,14
Erzähler,ermittelte telefongespräch addresse justus stöberte,14
Erzähler,schrottplatz herum stoffkatze gefunden,14
Erzähler,katzeninteressenten anbieten fanden,14
Erzähler,einsam gelegenen haus dutzende jungen mädchen,14
Erzähler,stoffkatzen armen tummelten,14
REGIE,hintergrund vogelgezwitscher kinderstimmen,14
Bob,sieh katzen kinder mithaben falsch,14
Justus,lacht hoffen genau drauf ankommt,14
Peter,rein haus,14
Justus,hmm bob peter andy bleiben draußen,14
Justus,katzenkäufer wahrscheinlich zirkus kennt andy braucht,14
Justus,sehen,14
Peter,kennt schließlich katze geklaut,14
Justus,katze geschossen 25 cent solltest,14
Justus,katze 25 dollar verkaufen,14
Peter,,14
Bob,just gib katze,14
Justus,bob,14
Bob,komm peter,14
Peter,jungen mädchen ziehen enttäuscht,14
Bob,kauft katze bestimmt,14
Peter,sehen nähe erkennen,15
Peter,finden heraus katzen kostbar,15
REGIE,zwischenmusik,15
Bob,komm rein haus dran,15
Peter,he,15
Junge,,15
Bob,glaubt preise steigen länger wartet,15
Peter,lacht psst verhandelt jungen,15
Gabbo,junge tut leid frage brauche,15
Gabbo,bestimmte art stoffkatzen,15
Peter,junge richtige katze,15
Gabbo,katze hustet junge 25 dollar lacht,15
Junge,danke sir,15
Bob,gesehen hand ausgestreckt arm,15
Bob,tätowiert segelschiff,15
Peter,zirkus gehört andy tätowierung kennen,15
Bob,klar,15
Peter,meisten kinder anbieten,15
Bob,weiß,15
Peter,justus repariert sieht richtigen katze ähnlich,15
Gabbo,he roten pullover,15
Bob,katze,15
Gabbo,zeig,15
Bob,,15
Gabbo,hmmmm hustet ähnlich repariert,15
Gabbo,dennoch ordentlich kinder heim,15
Gabbo,spaß lacht hustet geld junge,15
Bob,danke sir,15
Gabbo,brauche katzen genau aussehen stoffkatze,15
Gabbo,kinderheim maskottchen besitzt hustet weihnachten möchten,15
Gabbo,kinder ähnliche katze schenken lacht,15
Junge,moment weiß katze brauchen,15
Junge,mister freund billy mota rummelplatz gewonnen,15
Junge,wohnt chelham place 39,15
Gabbo,tut leid,15
Junge,könnten hinfahren,15
Gabbo,,16
Peter,komm bob verschwinden,16
Gabbo,katze frage hä,16
Bob,schneller peter raus bau schritte türenschlagen,16
Peter,justus andy,16
Justus,wars,16
Bob,katze 25 dollar verkauft,16
Andy,alte ding kerl total verrückt,16
Bob,gesehen dunkler hautfarbe,16
Bob,tätowierten segelschiff linken arm burschen,16
Bob,zirkus,16
Justus,wahrscheinlich lässt tätowierung zirkus sehen äußeres,16
Justus,tarnung,16
REGIE,brummt nachdenklich,16
Justus,andy auto untersucht gekommen,16
Justus,anhaltspunkte gefunden nummer notiert,16
Andy,moment glaube letzte junge,16
Justus,schnell haus hintergrund fahrradklingeln,16
Justus,beobachten,16
Peter,,16
Bob,,16
REGIE,zwischenmusik,16
Erzähler,jungen eilten haus hofften fenster,16
Erzähler,sehen fenster lagen schließlich entdeckte andy,16
Erzähler,kiste stellten fenster,16
Erzähler,sehen drinnen geschah,16
REGIE,hintergrund vogelgezwitscher spannungsmusik,16
Justus,psst laut,16
Bob,,16
Peter,messer,16
Justus,katzen gekauft,16
Andy,gesehen,16
Justus,sicher,16
Andy,zweifel,16
Justus,seht schlitzt stoffkatzen messer,17
Andy,,17
Peter,durchsucht,17
Justus,ha gefunden,17
Bob,sucht stoffkatzen versteckt,17
Andy,raus,17
Peter,,17
Justus,büsche rasche schritte,17
Bob,hoffentlich gesehen,17
Peter,schritte,17
Justus,blickt hierher weiß,17
Andy,glück,17
Peter,wegfahren,17
Bob,holt letzte schwarze katze billy mota chef türenschlagen,17
REGIE,motorgeräusch,17
Justus,aach,17
Andy,zuvorkommen,17
Peter,,17
Bob,fahrrad chelham place fast kilometer entfernt andy,17
Bob,nahe zirkus schaffen,17
Andy,kriegt letzte katze aufhalten,17
Justus,freunde seht drähte,17
Justus,haus telefon,17
Peter,haus schritte tür just,17
Justus,klopft hmmmach kerl abgeschlossen,17
Andy,hinten fenster weiß genau schritte,17
Andy,seht,17
Peter,,17
Justus,kiste steigen,17
Bob,okay keucht,17
Justus,hmm schaffen problem ächzen klappern,17
Justus,,17
Bob,,17
Justus,hand gehts leichter,17
Bob,ächzen klappern,17
Justus,soo bob,17
Bob,,17
Justus,telefon,17
Bob,,18
Peter,okay chef schritte,18
Justus,hoffentlich funktioniert schlägt mehrmals gabel tot,18
Bob,,18
Justus,weiß,18
Peter,funktioniert,18
Justus,,18
Andy,,18
Bob,seufzt,18
Andy,wartet telefonzelle nähe,18
Peter,,18
Bob,,18
Justus,klar andy,18
Bob,psst,18
Peter,schnappt luft hört,18
Andy,,18
Bob,tätowierung,18
Justus,durchs fenster schnell,18
Bob,schaffen,18
Justus,nebenraum tür leise wildes keuchen,18
Peter,leise türöffnen schritte,18
Gabbo,lacht hustend kluge jungs lacht,18
Gabbo,sehen klug ha schaden,18
Gabbo,gedacht fenster gesehen,18
Gabbo,reinlegen aufstehen,18
Gabbo,ruhe dummheit nachdenken,18
Justus,verriegelt tür stange,18
Gabbo,dürfte reichen hoffentlich begreift,18
Gabbo,nahe schritte,18
Peter,,18
REGIE,seufzt,18
Justus,fenster fenster vergessen,18
Peter,,18
Bob,,18
Justus,mach holzladen sehen,18
Bob,beeilt,18
Peter,mach ladengeräusch,18
Justus,stutzt oooh,18
Peter,oooh,19
Bob,oooh verflixt,19
Justus,,19
Bob,fenster vergittert,19
REGIE,brummt enttäuscht,19
Andy,eingesperrt freunde,19
Peter,oooch,19
Andy,bekommt letzte schwarze katze,19
Bob,enttäuscht,19
Andy,ziel,19
Peter,bloß heraus,19
Justus,,19
Peter,himmel klopfen,19
REGIE,zwischenmusik,19
Erzähler,jungen untersuchten raum eingeschlossen,19
Erzähler,genau hofften irgendwo schwache stelle finden,19
Erzähler,entkommen,19
Peter,nirgends findet rumpeln klappern suchgeräusche,19
Andy,seht gefunden,19
Peter,,19
Bob,andy,19
Andy,genaue tourneefahrplan zirkus orte daten unseres gastspiels,19
Andy,kalifornien,19
Justus,tätowierte zirkus,19
Bob,zumindest zirkus fersen,19
Peter,,19
Justus,andy stimme erkannt tätowierung gesicht,19
Justus,denk stimme,19
Andy,stimme gehört justus,19
Justus,stimme verstellen stimme klang,19
Justus,merkwürdig heiser,19
Peter,hmm plan,19
Andy,wandschrank liegen sachen,19
Justus,nehmen schrank auseinander finden,19
Justus,,19
Peter,,20
Bob,idee kriech rein,20
Justus,,20
REGIE,keucht ächzt,20
Andy,siehst,20
Bob,kleidungsstücke,20
Justus,schmeiß raus,20
Bob,keucht reingeworfen,20
Justus,sieht kostümierung art artistenkostüm,20
Justus,zirkus seht schwarze segeltuchschuhe gummisohlen,20
Justus,saugnäpfe,20
REGIE,brummt nachdenklich,20
Peter,andy,20
Andy,unseren leuten trägt kostüm,20
Justus,,20
Peter,,20
Andy,sicher sieht haargenau,20
Andy,kostüme einzigartigen gabbo,20
Bob,einzigartiger,20
Andy,gabbo klein arbeitete vater kurze,20
Andy,zirkus nähe chicago gastierte einzigartige gabbo,20
Andy,programm erinnern diebstahl zirkus,20
Andy,ertappt rausgeschmissen glaube,20
Andy,krumme sachen landete gefängnis,20
Justus,ausgesehen tätowierung,20
Andy,weiß justus alter ungefähr stimmen,20
Justus,sieht kostüm,20
Andy,unverkennbar finde schuhe schuhe,20
Andy,fliegenmensch vorführung benötigt,20
Peter,,20
Andy,naja kennt glatten wand hochgeht,20
Peter,,20
Bob,,20
Justus,fliegenmensch gehört,20
Andy,klar gabbos nummer,20
Justus,alte knabe gestern abend schwarze katze geschnappt,20
Justus,sackgasse entwischt,20
Andy,,20
Justus,einzige ausweg hohen zaun klettern,21
Andy,mhm,21
Justus,höchstens fliegenmensch,21
Bob,,21
Andy,gabbo gewusst löwen umgeht,21
Bob,hört andy erzählt tätowierten,21
Bob,kennt,21
Justus,tätowierung drumherum maskerade,21
Peter,schritte hilfe hilfe eingeschlossen,21
REGIE,wummert tür,21
Bob,verrückt gabbo,21
Peter,sieht hilfe hilfe rüttelt tür,21
Peter,gehört,21
Mann,ruft,21
Peter,rüttelt tür hilfe,21
Justus,,21
Bob,,21
Andy,,21
Mann,abgeschlossen,21
Peter,bitte sir,21
Mann,schließt öffnet tür teufel treibt,21
Mann,verklage hausfriedensbruch sachbeschädigung,21
Justus,tut leid sir tätowierter dunkler haut,21
Justus,eingeschlossen,21
Mann,eingesperrt tätowierter faselt früh,21
Mann,haus vermietet anständigen herrn älteren,21
Mann,vertreter tätowiert lächerlich anzeigen,21
Justus,sir polizei unbedingt erfahren geschehen,21
Justus,kollegen hauen sir schritte,21
Mann,einfach polizei,21
Peter,verwirrt alte knabe gelächter,21
REGIE,zwischenmusik,21
Erzähler,jungen eilten schnell chelham place 39,21
Erzähler,kamen spät geheimnisvolle fliegenmensch eingebrochen,21
Erzähler,katze gestohlen sogar polizei spitze,21
Erzähler,kommissar reynolds,21
REGIE,hintergrund straßenlärm,22
Justus,hallo herr kommissar,22
Peter & Bob,hallo,22
Reynolds,justus jonas kollegen vermute führt zufall hierher,22
Justus,sir täter spur,22
Justus,schwarze stoffkatzen abgesehen vermutlich katzen,22
Justus,versteckt autonummer,22
Reynolds,müssten eigentlich anfangen idee,22
Reynolds,schwarzen katzen eigentlich sucht,22
Peter,wertvolles mordsaufwand just,22
Peter,glaubt schmugglergut,22
Reynolds,brummt nachdenklich gedanke,22
Justus,dunkelhäutig auffällige tätowierung linken,22
Justus,arm,22
Reynolds,tätowierung sicher,22
Bob,absolut gesehen,22
Peter,,22
Bob,segelschiff,22
Reynolds,beschreibung passt letzte woche banküberfall,22
Reynolds,san mateo verübt 100 000 dollar erbeutet,22
Bob,hunderttausend ooh,22
Peter,mäuse,22
Justus,feuer zirkus san mateo überzeugt,22
Justus,katzendieb zirkustruppe gehört bankraub feuer,22
Justus,fahrlässig verursacht absichtlich gelegt abzulenken,22
Reynolds,schwerlich beweisen,22
Justus,zusammenhang offensichtlich,22
Peter,,22
Reynolds,zirkus fragen letzten stunde abwesend,22
Reynolds,elektronisches zirpen,22
Justus,herr kommissar,22
Reynolds,moment meldung lauter werdendes zirpen,22
REGIE,tastenklicken,22
Polizist,funk wagen gefunden schwarze katze lag,22
Polizist,polstern aufgeschnitten fahrer,22
Polizist,fahrzeug entkommen nähe abgestellt,22
Justus,ermittelt sicher katzen,23
Justus,bankräuber einzigartige gabbo,23
Justus,herauszufinden maske zirkusleuten versteckt,23
Reynolds,einzigartige gabbo lacht müssten eigentlich identifizieren,23
REGIE,zwischenmusik,23
Erzähler,entscheidung rummelplatz zirkus fallen kommissar,23
Erzähler,reynolds fuhr andys vater mr carson sprechen,23
Erzähler,jungen ziel erreichten sahen,23
Erzähler,karussells beschädigt mr carson arbeitete männern,23
Erzähler,schaden beheben,23
REGIE,hintergrund jahrmarktmusik,23
Andy,daddy daddy passiert,23
Carson,sabotage sabotage karussell verübt ruinieren,23
Reynolds,beobachtet,23
Carson,leider fürchte verdammte khan,23
Reynolds,khan,23
Carson,kraftmensch glaube nähe passierte weiß,23
Carson,geschieht,23
Justus,gründe mr carson,23
Schaustellerin,herrrrrreinspaziert,23
Justus,erstens zirkus pforten schließt,23
Schaustellerin,herrrrrreinspaziert,23
Justus,bankräuber unauffällig zurückziehen,23
Carson,bankräuber,23
Andy,erklären daddy,23
Justus,dieb richtige schwarze katze,23
Justus,gefunden,23
Schaustellerin,damen herren herrrrrrein supershow,23
Justus,weißt bestimmt katzen andy,23
Andy,sicher justus zirkus aufgebaut,23
Justus,glaube irrst katze geben,23
Andy,bestimmt verdammt,23
Justus,andy,23
Andy,spielzeugkiste wagen spielzeugkiste liegt,24
Andy,allerlei zeug eigentlich reparieren müsste,24
Justus,katze,24
Andy,entfernte schritte katzen,24
Bob,gehört,24
Justus,bob,24
Bob,weggelaufen,24
Justus,schnappt luft schnell andys wagen,24
Bob,genau,24
Justus,dieb holt letzte katze versteckt gesucht,24
Peter,justus khan kraftmensch dahinten,24
Justus,gesehen dunkel,24
Reynolds,junge leute heißt mr carson überwachen,24
Reynolds,leute sorgen wegläuft,24
Carson,verlassen kommissar,24
Reynolds,schnell wagen andy,24
Andy,licht brennt,24
