Speaker,Text,Page
2.Mann,ja machen sie die taschenlampen an damit wir etwas sehen können,2
1.Mann,hallo,2
3.Mann,melden sie sich,2
2.Mann,das ist die treppe die der alte mathias green vor 50 jahren heruntergestürzt ist,2
2.Mann,dabei hat er sich das genick gebrochen,2
1.Mann,man sagt ja daß es in diesem hause spukt und ich glaube das auch hoffentlich,2
1.Mann,begegnet uns der geist nicht tür wird geöffnet,2
3.Mann,hallo ist hier jemand,2
1.Mann,niemand zu sehen,2
2.Mann,da da drüben an der wand musik setzt ein,2
1.Mann,was ist das,2
2.Mann,der geist der alte mathias green,2
Peter,tatsächlich ein grüner geist ich wollte ich wäre weit weg von hier,2
1.Mann,alle lampen an,2
1.Mann,lampen werden angemacht musik verstummt,2
Bob,jetzt ist er weg,2
Peter,dort auf der treppe,2
1.Mann,er verschwindet in der wand,2
2.Mann,los da macht sich jemand einen jux mit uns den schnappen wir uns,2
Bob,nein warten sie,3
2.Mann,warten warum,3
Bob,es ist überall staubig man müßte daher fußspuren sehen die der geist hinterlassen,3
Bob,hat,3
1.Mann,gar nicht so schlecht junge na dann wollen wir mal aha ähä,3
2.Mann,nichts zu sehen dabei weiß ich genau daß er hier war hier ist der geist gewesen,3
3.Mann,stimmt genau,3
2.Mann,höchst eigenartig hier war ja keiner dabei habe ich deulich gesehen daß die grüne,3
2.Mann,gestalt die treppe hinaufgegangen ist,3
1.Mann,ja das habe ich auch gesehen,3
Peter,komm bob wir verschwinden wir rufen hauptkommissar reynolds an,3
Bob,einverstanden,3
REGIE,szenenübergangsmusik,3
Erzähler,die vorfälle wurden am folgenden tag mit justus besprochen bob spielte die ton,3
Erzähler,bandaufnahme die er gemacht hatte mehrfach vor ohne daß es gelang das ge,3
Erzähler,heimnis um das grüne gespenst zu lösen,3
Justus,laß das band noch mal ablaufen bob ich möchte den 2 schrei noch einmal hören,3
Bob,gern just,3
Bob,tonbandaufnahmen ich weiß nicht  sie fürchten sich doch nicht wir sind 6 mann,3
Bob,und haben taschenlampen dabei hundegewinsel und außerdem haben sie noch den,3
Bob,hund  ja der so klein ist daß ich ihn auf dem arm tragen muß aber sie haben,3
Bob,recht wir gehen hinein  los peter wir gehen mit  schritte tür wird geöffnet schrei,3
Bob,des grünen geistes da war es wieder es kam aus dem haus schnell jemand ist in,3
Bob,not  telephonklingeln  das hörte sich ja schrecklich an  ist die tür offen  ja ,3
REGIE,telephonklingeln,3
Justus,moment mal bob mach mal aus ja hauptkommissar reynolds ähä okay dan,3
Justus,ke wir kommen,3
Peter,hauptkommissar reynolds ist da er will uns sprechen,3
Justus,wegen der geistergeschichte ja sie ist in allen zeitungen groß rausgekommen geht,3
Justus,raus kommt wir wollen ihn nicht warten lassen schritte wir sollen den kommissar,3
Justus,bei dem spukhaus treffen er fährt jetzt dorthin,3
Bob,hoffentlich fährt patrick uns hin mit dem fahrrad ist es ganz schön weit,3
Justus,ich werde ihn mal fragen,3
REGIE,szenenübergangsmusik,3
Erzähler,hauptkommissar reynolds wartete schon vor dem haus von mathias green das in,3
Erzähler,diesen tagen abgerissen werden sollte,3
REGIE,vogelgezwitscher schritte durch hohes gras,4
Justus,guten morgen herr kommissar,4
Reynolds,guten morgen justus peter bob morgen,4
"Peter, Bob",guten morgen,4
Reynolds,ich habe schon alle zeugen verhört jetzt habe ich nur noch ein paar einzelfragen,4
Justus,ach wir helfen ihnen gerne,4
Reynolds,wir wissen daß 15 oder 16 personen diese geisterhafte erscheinung gesehen ha,4
Reynolds,ben,4
Justus,waren es im haus nun 6 oder 7 männer peter und bob sind sich darüber nicht ganz,4
Justus,einig,4
Reynolds,ich sehe auch nicht klar 4 männer haben über das vorgefallene berichtet 3 von ihnen,4
Reynolds,haben gesagt sie seien zu sechst gewesen und einer sprach von 7 autogeräusche,4
Reynolds,die anderen zeugen konnte ich noch nicht vernehmen,4
Justus,sie sind also davon überzeugt daß es diese erscheinung wirklich gibt,4
Reynolds,das steht fest so viele zeugen können sich nicht irren autotür wird geöffnet wer ist,4
Reynolds,denn das kennt ihr den mann,4
Justus,nein ich habe ihn nie gesehen,4
Peter,ich auch nicht,4
Carlson,guten tag,4
Reynolds,tag kann ich etwas für sie tun,4
Carlson,sind sie kommissar reynolds,4
Reynolds,bin ich,4
Carlson,ich bin harold carlson das haus gehört meiner mandantin miss lydia green ich bin,4
Carlson,ihr anwalt und zugleich ein entfernter verwandter ich habe heute früh in der zeitung,4
Carlson,von den vorfällen hier in rocky beach gelesen und bin sofort von san francisco hier,4
Carlson,über geflogen ich begreife das alles nicht,4
Reynolds,ich schlage vor daß wir ins haus gehen kommen sie,4
Carlson,gern,4
Reynolds,ihr auch,4
REGIE,schritte durchs gras türequietschen schritte,4
Reynolds,zeig mir mal wohin sich die grüne erscheinung bewegt hat,4
Peter,dort an der wand entlang und dann wechselte sie über zur treppe glitt die stufen,4
Peter,hoch und verschwand dort oben in der wand,4
Reynolds,sie verschwand einfach,4
Bob,ja sie verschwand,4
Calson,das alles scheint mir ein phantastischer unfug zu sein,5
Reynolds,phantastisch ja unfug nein können sie mir sagen was hinter dieser wand ist,5
Carlson,nein das tut mir leid lassen sie mich nachsehen welcher raum sich daran an,5
Carlson,schließt,5
Reynolds,ja das habe ich bereits getan ich bin allerdings der ansicht daß hinter dieser,5
Reynolds,wand mehr sein muß als auf dem 1 blick zu erkennen ist,5
Carlson,sie denken an einen geheimraum aber ich bitte sie,5
Reynolds,da das haus eh in den nächsten tagen abgerissen wird haben sie sicherlich nichts,5
Reynolds,dagegen einzuwenden daß ich diese mauer einschlagen lasse,5
Calson,natürlich nicht herr kommissar ich frage mich nur wozu wollen sie das machen,5
Calson,und wer soll das tun,5
Reynolds,2 meiner männer ich habe sie gebeten sich entsprechendes werkzeug zu besor,5
Reynolds,gen sie müßten eigentlich schon zurück sein tür geht auf warten sie da kommen,5
Reynolds,sie schon kommen sie schlagen sie diese wand ein,5
Reynolds,polizistwird gemacht herr kommissar,5
REGIE,schlagen die wand ein es rieselt,5
Justus,donnerwetter das ging schnell soll ich mal durch das loch kriechen herr kommis,5
Justus,sar es ist groß genug für mich,5
Reynolds,nur zu justus hier hast du eine taschenlampe,5
Bob,paß auf daß dich der geist nicht beißt just,5
Justus,oder umgekehrt so schiebt sich durch,5
Reynolds,was ist da siehst du was,5
Justus,eine geheimkammer öh ein sarg,5
Justus,polizistvorsicht ich schlage noch mehr heraus,5
Reynolds,tun sie das,5
REGIE,gehämmer und niederstürzende wand,5
Carlson,so jetzt können wir alle was sehen hustet ist das ein staub,5
Justus,auf dem sarg steht innig geliebtes eheweib von mathias green ruhe auf ewig in,5
Justus,frieden,5
Reynolds,die frau des alten green,5
Carlson,alle glaubten sie wäre ihm irgendwann weggelaufen und nach china geflüchtet,5
Justus,sie war eine chinesin,5
Carlson,mathias green hat sie in china kennengelernt und von dort mit in die vereinigten,5
Carlson,staaten gebracht,5
Justus,oh hier liegt eine perlenkette,5
Carlson,eine perlenkette wirklich eine kette das müssen die berühmten geisterperlen sein,6
Carlson,die großonkel mathias angeblich einem chinesischen adligen gestohlen hat sie wa,6
Carlson,ren der anlaß dafür daß er aus china flüchten mußte sie sind sehr sehr wertvoll als,6
Carlson,anwalt von miss green muß ich sie sicherstellen,6
Reynolds,tun sie das,6
Peter,gib mal her chinmusik sie sehen so unscheinbar aus ganz grau gar nicht so wie,6
Peter,perlen sonst,6
REGIE,szenenübergangsmusik,6
Erzähler,die 3 detektive trafen sich noch am gleichen tag in ihrer zentrale dem wohnwagen,6
Erzähler,mitten auf dem schrottplatz justus kam als letzter dort an,6
REGIE,geheimklopfen,6
Bob,komm herein just,6
REGIE,krabbelt in den wohnwagen,6
Justus,oh hallo es ist so heiß ich bin völlig durchgeschwitzt ich habe nachgedacht,6
REGIE,papageiengekrächze,6
Peter,sei lieber vorsichtig übertreib es nicht so wie du ins schwitzen geraten bist hast du,6
Peter,deinen geistesmotor bestimmt zu hoch gejubelt es wäre schade wenn er streikte,6
Peter,dann wärst du nur noch ein normal begabter wie wir alle,6
Justus,ich habe kombiniert außerdem habe ich herausgefunden was sich vor vielen jahren,6
Justus,in der villa von mathias green abgespielt hat green konnte die trennung von seiner,6
Justus,frau nicht ertragen deshalb hat er sie eingemauert nachdem sie gestorben war um,6
Justus,sie immer in seiner nähe zu haben,6
Bob,aber das wissen wir ja eigentlich schon,6
Justus,ach als er starb verließen seine diener fluchtartig das haus sie hatten wohl angst,6
Justus,daß man ihnen die schuld an seinem tode anlasten würde,6
Bob,und wer hat den alten beerbt justus weißt du das auch,6
Justus,allerdings die einzige hinterbliebene war greens schwägerin die damit alleinerbin,6
Justus,wurde das erbe legte sie in einen großen weingut bei san fancisco an verdant,6
Justus,valley heißt es hierher ist sie nie gekommen warum sie rocky beach mied ist nicht,6
Justus,bekannt,6
Peter,jetzt hat sie beschlossen das haus an eine baugesellschaft zu verkaufen,6
Justus,ja richtig,6
Peter,sie läßt es abreißen und als die leute mit dem ausräumen anfingen geriet der geist,6
Peter,des alten mathias green in aufruhr und deshalb schrie er und wurde gesehen wie er,6
Peter,in das geheimzimmer drang er stattete seiner frau einen letzten besuch ab und,6
Peter,dann dann zog er wohl oder übel aus,6
Justus,für euch scheint es ja festzustehen daß es tatsächlich ein geist war,6
Peter,ja wir haben ihn immerhin gesehen du nicht,7
Justus,ja das ist richtig hm bob wir haben deine tonbandaufnahme schon einige male,7
Justus,abgehört da jault oder winselt mal kurz ein hund was war das für ein hund,7
Peter,als ob es darauf ankäme was das für ein hund war,7
Justus,jede kleinigkeit kann wichtig sein peter,7
Bob,ein kleiner drahthaarfox war es,7
Peter,es sieht ganz danach aus als ob der geist rocky beach verlassen hat also was,7
Peter,kümmern wir uns noch um ihn,7
Justus,ja peter das ist es ja gerade wir  telephonkklingeln moment mal ich geh mal,7
Justus,ran hallo justus jonas,7
Telephonistin,ein ferngespräch es ist für bob andrews,7
Bob,für mich,7
Telephonistin,das gespräch kommt aus verdant valley,7
Justus,hier bob nimm den hörer,7
Bob,hallo bob andrews,7
Green,lydia green aus verdant valley,7
Bob,ja bitte miss green,7
Green,ich ich möchte dich um einen gefallen bitten bob könntest du mit deinem freund,7
Green,peter shaw nach verdant valley kommen,7
Bob,nach verdant valley,7
Green,ich muß dich dringend sprechen ihr habt meinen onkel nun ja als geist gesehen,7
Green,ich möchte von einem augenzeugen alles hören wie das war bei dieser begegnung,7
Bob,ja das verstehe ich,7
REGIE,papageiengekrächze,7
Green,es ist nämlich so also der geist der geist also der geist ist jetzt in verdant valley,7
Green,aufgetaucht gestern abend da habe ich ihn gesehen in meinem zimmer,7
Bob,wir kommen selbstverständlich gern miss green vorausgesetzt unsere eltern haben,7
Bob,nichts einzuwenden,7
Green,haben sie nicht ich habe schon mit ihnen gesprochen und alle einzelheiten geklärt,7
Green,wir sehen uns dann morgen ihr fliegt mir dem flugzeug nach san francisco,7
Bob,einverstanden miss green bis dann,7
Green,bis dann,7
Bob,bis dann,7
Peter,toll aber sie hat vergessen just einzuladen,7
Just,ich könnte ohnehin nicht weg,7
REGIE,chinesische szenenübergangsmusik,8
Erzähler,am flughafen in san fancisco wartete ein exotisch aussehender junge auf bob und,8
Erzähler,peter der etwa so alt war wie sie er stellte sich als charles green vor er führte sie zu,8
Erzähler,einem kleinen bus der von einem mexikaner gefahren wurde mit diesem fahrzeug,8
Erzähler,ging es hinaus zum verdant valley,8
REGIE,hin und wieder autoreifengequietsche,8
Chang,mein name ist zwar charles green aber man nennt mich nur chang weil ich aus,8
Chang,china komme,8
Peter,wir glaubten miss green und ihr anwalt mr carlson seien die noch einzig lebenden,8
Peter,verwandten von mathias green,8
Chang,ich bin ein urgroßenkel des toten ich habe noch bis vor kurzem in china gelebt mein,8
Chang,vater war ein sohn der aus der ersten ehe des toten stammte,8
Bob,dein vater lebt nicht mehr,8
Chang,meine eltern sind in china ertrunken als ich noch klein war,8
Peter,das tut mir leid,8
Bob,mir auch,8
Chang,in bin in einer missionsschule aufgewachsen mein lehrer hat vor ungefähr 2 jahren,8
Chang,verbindung zu tante lydia aufgenommen und sie war so lieb mich nach amerika zu,8
Chang,holen,8
Bob,und seitdem lebst du bei ihr,8
Chang,sie ist sehr lieb zu mir und ich möchte ihr gerne helfen onkel harold will ich auch,8
Chang,helfen aber er hat ja selbst genug sorgen,8
Peter,aber helfen wobei bei dieser geschichte mit dem geist,8
Chang,nicht nur da die geschichte hat alles viel schlimmer gemacht,8
Bob,was ist denn sonst noch so passiert,8
Chang,in letzter zeit sehr viel ich erzähle es euch später musik setzt ein da vorne liegt,8
Chang,schon das verdant haus wir sind gleich da,8
REGIE,chinesische übergangsmusik,8
Erzähler,am verdant haus begrüßte eine große würdige jedoch zerbrechlich wirkende dame,8
Erzähler,die jungen,8
REGIE,schritte vogelgezwitscher,8
Chang,tante lydia das sind bob und peter,8
Peter,guten abend,8
Green,guten abend bob guten abend peter ich bin so froh daß ihr da seid hattet ihr,8
Green,einen guten flug,8
Bob,es war sehr schön,9
Peter,danke,9
Green,kommt herein ihr seid sicher hungrig jungen in eurem alter haben doch dauernd,9
Green,hunger also laßt es euch schmecken morgen unterhalten wir uns dann über die,9
Green,vorfälle um mathias green,9
REGIE,schritte gong ertönt,9
Chang,wenn die alte li den gong gehört hat wird sie das essen gleich bringen ah da ist,9
Chang,sie ja schon,9
Green,li sie können jetzt das essen bringen chang ißt sicher auch noch einmal mit,9
Li,alle jungen immel gloßen hungel ich füttele sie gut,9
Green,danke li tür öffnet sich ah das ist harold ihr kennt ihn ja schon,9
Bob,wir haben mr carlson gestern in rocky beach getroffen,9
Carlson,hallo ihr beiden ich hätte mir nicht träumen lassen daß wir uns sobald wiederbe,9
Carlson,gegnen,9
Green,verzeiht mir wenn ich mich jetzt verabschiede heute hat es viel ärger gegeben ich,9
Green,bin müde und möchte schlafen gute nacht zusammen harold hilft du mir,9
Carlson,gewiß tante lydia,9
Peter,gute nacht,9
Bob,gute nacht,9
Chang,da ist li schon mit dem essen kommt wir setzen uns an den tisch vielleicht habt,9
Chang,ihr noch fragen,9
Li,leden leden leden jetzt zeit fül jungen zu essen essen macht stalke männel setz,9
Li,euch,9
Peter,oh ja gerne ich habe hunger,9
Bob,ich auch,9
REGIE,schrei,9
Chang,das war tante lydia da ist etwas ist passiert,9
Bob,peter komm,9
REGIE,laufschritte tür wird geöffnet,9
Chang,tante lydia was ist denn,9
Bob,sie ist ohnmächtig geworden,9
Carlson,tanta lydia patscht ihr auf die wange tante lydia kannst du mich hören,9
Chang,sie wacht auf,9
Green,wie dumm von mir ich bin wohl ohnmächtig geworden ich habe mich so erschrok,10
Green,ken,10
Chang,aber was war denn los tante lydia weshalb hast du so geschrien,10
Green,ich habe den geist gesehen nachdem ich harold gute nacht gesagt habe und in,10
Green,mein zimmer ging da wollte ich licht machen und da stand der geist plötzlich er sah,10
Green,mich mit glühenden augen an er trug grüne gewänder wie es onkel mathias immer,10
Green,getan hat er zürnt mir weil ich das haus in rocky beach verkauft habe,10
Carlson,beruhige dich tante lydia er wird nicht mehr wiederkommen versuche zu schlafen,10
REGIE,chinesische übergangsmusik,10
Peter,haben sie den geist gesehen mrcarlson,10
Carlson,nein petertante lydia ging allein in ihr zimmer ich hörte sie nur schreien als ich,10
Carlson,dann in ihr zimmer kam war sie schon ohnmächtig,10
Chang,ich hätte den geist gerne gesehen,10
Carlson,mir wäre es lieber gewesen er wäre hier nicht aufgetaucht die diener werden es,10
Carlson,überall erzählen,10
Bob,machen sie sich sorgen weil vielleicht die zeitungen über den geist berichten,10
Carlson,das wäre das schlimmste was uns passieren kann unsere arbeiter reagieren sehr,10
Carlson,ängstlich auf solche dinge,10
Chang,du glaubst daß der geist die leute in panik versetzt,10
Carlson,allerdings der geist wird uns ruinieren aber das soll unsere gäste nicht beunruhigen,10
Carlson,vielleicht möchtet ihr die perlen sehen die ich gestern an mich genommen habe,10
Peter,sehr gern,10
Carlson,wenn ihr satt seid kommt,10
Bob,wir sind satt mrcarlson,10
REGIE,stehen vom tisch auf,10
Carlson,dann kommt hier entlang ich habe die perlen im büro im panzerschrank einge,10
Carlson,schlossen schritte tür wird geöffnet so da wären wir der panzerschrank ist mit ei,10
Carlson,nem kombinationsschloß gesichert,10
Peter,wer kennt die zahlenkombination,10
Carlson,miss green und ich so und nun die zahlen dreht am rädchen so das wärs seht,10
Carlson,ihr die tür geht auf und hier sind die perlen ich lege sie mal auf das grüne tuch auf,10
Carlson,dem schreibtisch davon heben sie sich besonders gut ab,10
Peter,oh sie sind schön,10
Bob,findest du ich finde sie sehen so eigenartig so unregelmäßig aus,10
Chang,und so seltsam stumpf,10
REGIE,allgemeines ja,10
Peter,für perlen eine eigenartige farbe,10
Carlson,deshalb heißen sich auch geisterperlen ich habe gehört alle perlen dieser art stam,11
Carlson,men aus einer kleinen bucht im indischen ozean die vorkommen sind mittlerweile,11
Carlson,erschöpft daher gelten sie trotz ihrer farbe als kostbarkeit ich bin sicher daß diese,11
Carlson,perlen einen preis von mehr 100000 erzielen werden,11
Chang,onkel harold wenn das so ist kann doch tante lydia all ihre schulden bezahlen,11
Chang,sie braucht das weingut und die kelterei nicht aufzugeben,11
Carlson,so einfach ist das nicht mathias green hat die perlen seiner frau geschenkt nach,11
Carlson,dem erbrecht gehören sie also den nächsten verwandten der frau,11
Chang,ihre eltern haben sie doch enterbt und verstoßen außerdem ist ihre familie seit der,11
Chang,revolution und dem krieg in china verschollen,11
Carlson,ich weiß ich habe jedoch einen brief von einem chinesischen rechtsanwalt aus san,11
Carlson,francisco bekommen er bezeichnet sich als vertreter jener nachkommen aus china,11
Carlson,die als verschollen galten das gericht wird klären müssen wem diese perlen gehö,11
Carlson,ren türklöpfen herein,11
Jensen,mrcarlson der geist ist unten bei der traubenpresse aufgetaucht drei mexikani,11
Jensen,schen arbeiter haben ihn gesehen sie spielen verrückt und wollen die anderen ar,11
Jensen,beiter zur rückkehr nach mexiko bewegen bitte kommen sie sir,11
Carlson,ja natürlich ich muß nur schnell die perlen in den schrank zurücklegen raschelt,11
Carlson,damit so das wärs entschuldigt mich jungs,11
Chang,dürfen wir mitkommen,11
Carlson,na von mir aus aber beeilt euch,11
REGIE,szenenübergangsmusik,11
REGIE,autoanhaltgeräusche,11
Jensen,hey henry irgendetwas beobachtet während ich weg war,11
Henry,nein mrjensen nichts,11
Jensen,wo sind die 3 mexikaner,11
Henry,was weiß ich sie sind fortgelaufen sobald sie weggefahren waren sie hatten es so,11
Henry,eilig wie noch nie bei der arbeit wahrscheinlich sind sie im dorf trinken schnaps,11
Henry,und erzählen jedem daß sie den geist gesehen haben,11
Carlson,gerade das wollte ich verhindern sie hätten sie zurückhalten müssen henry,11
Henry,das habe ich ja versucht mrcarlson aber sie wollten nicht hören sie waren außer,11
Henry,sich vor angst,11
Carlson,gehen sie ins dorf henry und versuchen sie die leute zu beruhigen,11
Henry,ist gut sir aber ich habe wenig hoffnung soll ich sie und die jungen vorher nach,11
Henry,hause fahren,11
Carlson,ja bitte himmel chang habe ich den panzerschrank wieder abgeschlossen als ich,11
Carlson,die perlen wieder zurückgelegt habe,11
Chang,ich weiß nicht onkel harold ich habe nicht darauf geachtet,12
Peter,aber ich warten sie wie war das noch sie haben die perlen in den schrank gelegt,12
Peter,dann haben sie die tür zugeschlagen und ,12
Carlson,ja ja schon gut aber habe ich auch die zahlenkombination wieder eingestellt,12
Peter,nein mrcarlson ich glaube das haben sie nicht gemacht,12
Carlson,jensen schnell fahren sie mich zum haus,12
Jensen,gern sir,12
REGIE,springen ins auto fahren weg,12
Peter,hey und wir,12
Chang,ach das kleine stück laß uns doch zu fuß gehen das ist so eine schöne nacht,12
Bob,finde ich auch,12
Peter,na gut,12
Bob,außer dem habe ich einen volle bauch so ein bißchen bewegung kann nicht scha,12
Bob,den,12
REGIE,szenenübergangsmusik,12
REGIE,schritte,12
Chang,im haus brennt licht onkel harold arbeitet noch,12
Peter,vielleicht überlegt er sich wie er die leute beruhigen kann,12
Bob,chang warum habt ihr eigentlich angst vor dem klatsch,12
Chang,weil die weinlese angefangen hat die trauben werden reif und müssen geerntet,12
Chang,werden wenn die trauben nicht sofort gelesen werden wird der wein nicht so gut,12
Chang,oder die trauben verfaulen,12
Peter,es muß also schnell gehen,12
Chang,richtig und dafür benötigen wir viele helfer sie kommen von überall her es sind,12
Chang,einfache leute und die meisten sind abergläubisch,12
Bob,du meinst sie fürchten sich so dass vor dem geist fliehen obwohl sie dann kein geld,12
Bob,verdienen,12
Chang,so ist es und wenn sie weglaufen ist die weinernte im eimer das wäre ein riesen,12
Chang,verlust für tante lydia sie müßte alles aufgeben kommt wir gehen rein,12
Peter,na ja schlimm und das alles nur weil das haus deines urgroßvaters abgerissen wird,12
Peter,und sein geist darin rumirrt,12
Chang,nein ich glaube nicht daß es der geist meines ehrenwerten großvaters ist er würde,12
Chang,seinen eigenen nachkommen keinen schaden zufügen schritte,12
Peter,mir wäre viel wohler wenn just hier wäre,12
Bob,was ist das eigentlich für ein poltern,12
Chang,was für ein poltern,12
REGIE,es poltert,13
Peter,hörst dus denn nicht,13
Chang,doch es kommt von dort aus dem büro von onkel harold schnell da ist was pas,13
Chang,siert onkel harold,13
Peter,mach doch die tür auf,13
Bob,mr carlson,13
Peter,er ist gefesselt,13
Chang,warte ich binde dich los,13
Peter,chang sieh doch der tresor ist offen,13
Carlson,hechelnd danke chang man hat man hat die perlen gestohlen,13
Bob,wie ist das passiert,13
Carlson,als ich in das büro kam war jemand hinter der tür versteckt er hat mich niederge,13
Carlson,schlagen ich war bewußtlos als ich wieder zu mir kam war ich gefesselt und die,13
Carlson,geisterperlen waren weg ich konnte den offenen panzerschrank sehen,13
REGIE,szenenübergangsmusik,13
Justus,ah arg ah,13
Kenneth,stürzt ins haus was war das just just schreit erneut mensch just was ist passiert,13
Kenneth,was ist los justus nichts kenneth warum,13
Kenneth,du hast geschrieen als ob es dir an den kragen ginge,13
Justus,du hast mich also gehört,13
Kenneth,natürlich hier steht das fenster offen und bei mir drüben auch warum hast du so,13
Kenneth,gebrüllt,13
Justus,es ist alles in ordnung ich hatte vergessen daß das fenster offen ist,13
Kenneth,aber man brüllt doch nicht so einfach herum,13
Justus,ich übe mich im schreien,13
Kenneth,aber sonst bist du in ordnung ja,13
Justus,völlig kenneth du kannst jetzt wieder rüber gehen heute abend werde ich nichtmehr,13
Justus,schreien,13
Kenneth,hoffentlich macht die tür auf hm hm,13
REGIE,hundegebell,13
Erzähler,während sich der 1 detektiv im schreien übte was sicherlich seinen sinn hatte so,13
Erzähler,wie wir ihn kennen lernten peter und bob die weinberge von lydia green auf den,13
Erzähler,rücken von pferden kennen pferdegetrappel da sie sich später auch noch die,14
Erzähler,kelleranlagen ansehen wollten hatten die jungen taschenlampen mitgenommen,14
Chang,jetzt müßten mindestens 100 leute hier sein und ein paar lastwagen die die trauben,14
Chang,zur kelter fahren aber seht euch das an es sind kaum ein paar dutzend männer und,14
Chang,frauen da,14
Peter,unser detektivkollege just versucht die geistergeschichte zu lösen er mußte zwar in,14
Peter,rocky beach bleiben wird es aber dennoch schaffen er ist ein genie,14
Bob,wenn er den geist bezwungen hat wird alles gut,14
Chang,heute früh hat mir die alte lee gesagt daß ich schuld bin an dem unglück sie mein,14
Chang,te ich hätte es mitgebracht als ich vor 1 12 jahren aus hongkong ankam ich sollte,14
Chang,lieber wieder dorthin zurückgehen,14
Bob,unsinn wie sollst du denn unglück bringen,14
Chang,ich weiß nicht aber es stimmt seit ich hier bin hat es viele pannen gegeben ganze,14
Chang,weinpartien sind verdorben fässer sind ausgelaufen immer wieder sind maschinen,14
Chang,ausgefallen nichts läuft mehr richtig,14
Bob,es ist trotzdem falsch dir so etwas anzuhängen,14
REGIE,seitenanfangsmusik,14
Chang,da drüben sind die weinkeller wir sehen sie uns an nehmt eure lampen,14
REGIE,pferdegetrappel plinggeräusch,14
Peter,ach verflixt ich habe meine lampe kaputt gemacht,14
Chang,macht nichts du kannst dir eine von mrjensen leihen er hat bestimmt nichts dage,14
Chang,gen da drüben steht sein jeep die lampe liegt im werkzeugkasten ach warte ich,14
Chang,hol sie dir,14
Peter,nein ich habe die lampe fallen gelassen ich werde auch für ersatz sorgen he nelly,14
Peter,komm,14
REGIE,pferdegetrappel,14
Chang,laß dir zeit,14
Peter,ruhig nelly nicht so wild ganz ruhig ja so ists gut gut so siehst du wir sind,14
Peter,schon am jeep warte ich steig ab steigt ab so nun wollen wir doch mal sehen ah,14
Peter,da ist der werkzeugkasten und da ist ja auch schon die lampe so so wir können,14
Peter,zurück reiten jeep kommt an hepp weiter gehts nelly,14
Jensen,he he was treibst du hier,14
Peter,ich habe mir ihre lampe ausgeliehen mrjensen,14
Jensen,was hast du,14
Peter,ich habe ihre lampe hupen pferdegewieher was ist denn mit dem los der spielt ja,14
Peter,plötzlich verrückt mrjensen was soll das sie machen mir ja das pferd verrückt,14
Jensen,warte dir dir werde ich das fell   ich werde dich lehren  hupen pferdewie,15
Jensen,hern,15
Peter,dieser verrückte das pferd geht durch hupen pferdewiehern nein nelly nicht,15
Peter,nein,15
REGIE,pferdegetrappel musik setzt ein,15
Bob,mensch chang sieh dir das an peters pferd geht durch,15
Chang,los wir müssen ihm helfen los hey hey komm mit bob komm,15
Bob,ich komm ja schon,15
Chang,schneller king ja so ist es gut gleich haben wir peter eingeholt pferdegetrappel,15
Chang,peter gut festhalten,15
Peter,hilf mir chang hilf mir,15
Chang,nelly komm sei ein braves mädchen pferdegewieher brrr,15
REGIE,pferde und reiter beruhigen sich,15
