Speaker,Text,Page
Erzähler,ein geheimnisvoller fall  wie kann eine mumie flüstern so etwas erscheint,2
Erzähler,unmöglich die drei fragezeichen waren von diesem fall sofort begeistert sie suchten,2
Erzähler,professor yarborough auf einen meiner freunde der sich in seiner verzweiflung an,2
Erzähler,mich gewandt und mich um hilfe gebeten hatte  eben weil er eine mumie in seinem,2
Erzähler,hause hatte die plötzlich zu flüstern begonnen hatte die drei detektive fuhren im rolls,2
Erzähler,royce den sie kostenlos benutzen durften weil justus bei einem preisausschreiben,2
Erzähler,gewonnen hatte,2
REGIE,im hintergrund gedämpfter motorenlärm,2
Justus,bitte halten sie hier an mister morton  hier ist es,2
Morton,sehr wohl die herren,2
Peter,ein hübsches haus von hier aus kann man fast ganz hollywood übersehen,2
REGIE,ende des motorengeräuschs,2
Justus,kommt  wir sind angemeldet der professor wartet auf uns vielleicht haben wir glück,2
Justus,und die mumie spricht wenn wir da sind,2
Peter,lieber nicht mit einer mumie die spricht halte ich es nicht lange in einem zimmer aus,2
Peter,wenn ihr mich fragt  ich kann gut verstehen dass der professor ganz durcheinander,2
Peter,ist,2
Bob,da der ältere herr auf der terrasse mit dem diener  das ist er wohl,2
Justus,ich glaube der diener heißt wilkins,2
Peter,steigen wir aus,2
Justus,okay   kommt türenschlagen im hintergrund nun hundegebell und,2
REGIE,vogelgezwitscher,2
Bob,sie haben uns schon gesehen der diener kommt,2
Justus,guten tag sir wir sind die drei detektive die der professor zu sich gebeten hat,2
Wilkins,detektive ,2
Justus,so ist es sir hier  unsere karte,2
Wilkins,danke wenn die herren mir bitte folgen wollen ,2
Justus,danke schritte auf steinboden,2
Wilkins,sir das sind die drei detektive die mister hitchcock ihnen empfohlen hat ein wenig,3
Wilkins,jung wenn ich mir diese bemerkung erlauben darf,3
Yarborough,guten tag liebe freunde setzt euch,3
Wilkins,die karte der herren sir,3
Yarborough,ja natürlich  darf ich mal,3
Wilkins,bitte,3
Yarborough,brummt zustimmend die drei detektive  drei fragezeichen wir übernehmen jeden,3
Yarborough,fall  erster detektiv justus jonas zweiter detektiv peter shaw,3
Peter,das bin ich,3
Yarborough,recherchen und archiv bob andrews  brummt erneut was bedeuten denn die drei,3
Yarborough,fragezeichen das sieht ja  wie zweifel an euren eigenen fähigkeiten aus,3
Justus,das fragezeichen sir gilt neben seiner bedeutung in der interpunktion im allgemeinen,3
Justus,sprachgebrauch auch als universelles symbol für unbeantwortete fragen ungelöste,3
Justus,rätsel unerforschte geheimnisse deshalb haben wir es als firmenzeichen gewählt,3
Justus,den erfolg können wir nicht garantieren aber wir können versprechen dass wir uns,3
Justus,mühe geben werden,3
Yarborough,brummt wieder wenn du den letzten satz nicht gesagt hättest hätte ich euch,3
Yarborough,hinausbefördert erfolg kann man nicht im voraus versprechen aber oft wird ernsthaftes,3
Yarborough,bemühen von erfolg gekrönt,3
Justus,so ist es sir,3
Yarborough,also alfred hitchcock hat euch zu mir geschickt naja  versuchen wir es die polizei,3
Yarborough,kann ich nicht verständigen weil dann wohl auch die presse wind von der geschichte,3
Yarborough,bekäme die könnte meinen ruf als wissenschaftler ruinieren und das kann ich auf,3
Yarborough,keinen fall riskieren,3
Justus,hm das verstehen wir,3
Yarborough,kommt mit  ich will euch raorkon zeigen schiebetürgeräusch dann wollen wir,3
Yarborough,anfangen schritte,3
Wilkins,leise hört  bevor ihr euch mit dem mumie befasst müsst ihr noch etwas wissen,3
Justus,und  das wäre mister wilkins,3
Wilkins,auf der mumie ruht ein fluch der fluch wurde über raorkons grab gesprochen und,3
Wilkins,hat damit macht über jeden der seine ruhe stört der fluch hat schon vielen den tod,3
Wilkins,gebracht  gewaltsam unerwartet der professor will das nicht wahrhaben aber  ich,3
Wilkins,weiß wovon ich rede,3
Yarborough,knurrt na wo bleibt ihr denn,3
Justus,wir kommen schon sir schritte dann schlüsselgeräusch und türenknarren,3
Yarborough,soo  das ist raorkon und ich hoffe  seufzt ja ich hoffe ihr könnt mir helfen ich,3
Yarborough,verstehe nicht was er mir mitteilen will,3
Peter,au weh  seufzt auch diesmal hat just uns aber in etwas reingeritten,4
Yarborough,wilkins bitte öffnen sie die fenster  sie wissen doch dass ich es nicht ertrage in,4
Yarborough,einem geschlossenen raum zu sein,4
Wilkins,sehr wohl sir räuspert sich geht dann zum fenster und öffnet es,4
Yarborough,ja ich war einmal drei tage lang in einer grabkammer verschüttet seitdem  naja,4
Justus,sind sie sich sicher  hm  dass sie sich nicht getäuscht haben flüstert die mumie,4
Justus,wirklich es war kein windzug,4
Yarborough,nein nein ich höre doch den unterschied zwischen allerweltsgeräuschen und,4
Yarborough,menschlicher sprache die mumie hat geflüstert  das ist sicher,4
Justus,dann müssen wir ausklammern dass sie sich geirrt haben wir müssen von der,4
Justus,annahme ausgehen dass sie tatsächlich gesprochene worte gehört haben ,4
Justus,wahrscheinlich in altarabischer sprache,4
Wilkins,vorsicht vorsicht sir  die statue,4
Justus,zur seite,4
Bob,achtung  passt auf lautes rumpeln und poltern,4
Justus,die statue kippt,4
Bob,sie kippt keucht,4
Peter,das war knapp,4
Justus,stöhnt erleichtert auf ooh ,4
Wilkins,ich sah wie die statue wankte ich wusste dass sie umfallen würde sie hätte sie,4
Wilkins,treffen und töten können sir das  das  ist der fluch des raorkon,4
Yarborough,lacht abschätzig unsinn wilkins der fluch ist eine erfindung der presse weiter,4
Yarborough,nichts die inschrift im grab hatte eine ganz andere bedeutung als lord carter glaubte,4
Yarborough,die statue ist zufällig umgekippt,4
Wilkins,die statue hat 3000 jahre gestanden ohne zu stürzen warum sollte sie ausgerechnet,4
Wilkins,jetzt umfallen sie hätten tot sein können  so wie lord carter ,4
Yarborough,ach was carter kam bei einem autounfall ums leben sie können gehen wilkins,4
Wilkins,sehr wohl sir,4
Yarborough,wir reden nicht mehr von diesem fluch erneutes poltern,4
Peter,die maske ist heruntergefallen als sie das wort fluch aussprachen,4
Wilkins,glauben sies nun sir,4
Yarborough,der wind er hat anubis umgerissen und die maske von der wand geweht,4
Justus,hmm  ganz schön schwer und der sockel der statue ist nicht beschädigt von einem,4
Justus,windstoß habe ich nichts bemerkt,4
Yarborough,junger mann ich bin wissenschaftler ich glaube nicht an flüche oder böse geister,4
Yarborough,wenn ihr mir helfen wollt muss ich euch bitten das zu bedenken,4
Justus,ich glaube auch nicht an solche dinge aber  innerhalb von wenigen minuten ist,5
Justus,zweimal etwas ohne ersichtliche ursache passiert,5
Yarborough,zufall aber lassen wir das wilkins  sie räumen bitte später auf glücklicherweise ist,5
Yarborough,der schaden gering justus  du sagtest dass du mir glaubst hast du vielleicht eine,5
Yarborough,theorie darüber wie eine mumie flüstern kann,5
Justus,ja die habe ich,5
Yarborough,aha eine wissenschaftliche theorie hmm da bin ich aber gespannt,5
Justus,jemand könnte die mumie mit hilfe eines walkietalkies sprechen lassen wir haben,5
Justus,uns auf ein entsprechendes experiment vorbereitet peter  ist alles okay,5
Peter,alles klar chef  ich hab das sprechgerät,5
Justus,gut ich lege das gegengerät neben den kopf der mumie peter  geh bitte nach,5
Justus,draußen,5
Peter,ich bin schon dabei ich meld mich dann  bis gleich,5
REGIE,zwischenmusik,5
Justus,ich schalt mal ein  peter hörst du mich,5
Peter,per funkgerät ich bin jetzt draußen im garten  gehe an der terrasse entlang,5
Bob,hören sie professor die mumie flüstert,5
Yarborough,meint ihr dass es so gemacht wurde um mich zu täuschen,5
Peter,ich bin jetzt an der mauer vorbei ich gehe den hang hinunter auf ein gebüsch zu,5
Justus,weitergehen peter  sehen sie professor so einfach ist es eine mumie flüstern zu,5
Justus,lassen,5
Peter,was ist denn das da vorne im gebüsch ist jemand versteckt  ein junge er weiß,5
Peter,nicht dass ich ihn bemerkt habe ich geh mal hin,5
Justus,halt warte wir helfen dir,5
Peter,nein nicht sonst läuft er weg ich tue so als ob ich hier herumspaziere und dann,5
Peter,schnapp ich ihn mir sobald ihr mich rufen hört kommt nach,5
Justus,also gut  einverstanden aber gib acht,5
Yarborough,einen jungen gehört der nicht zu euch,5
Justus,nein vielleicht bringt er uns schon die lösung des rätsels moment  peter peter,5
Justus,bitte melden,5
Peter,ich hab ihn ich hab ihn,5
Hamid,en notschi ra nyo tschepsi en rorkon,5
Justus,schnell in den garten rasche schritte dann vogelgezwitscher,5
Bob,da drüben,5
Justus,schnell hin,5
Bob,da ist ein mann im blauen arbeitsanzug,6
Justus,ja,6
Achmed,entfernt steh auf,6
Yarborough,hm das ist einer der magasaybrüder es sind sieben filipinos und  ich konnte sie,6
Yarborough,noch nie auseinanderhalten alle sind judoexperten er wird den einbrecher festhalten,6
Justus,ach dann brauchen wir uns ja nicht mehr zu beeilen,6
Achmed,ich hab den einbrecher ich halt ihn fest,6
REGIE,keucht und schnauft,6
Yarborough,gut so,6
Achmed,au er hat mich gebissen haltet iiihn,6
Peter,ha  zu spät er ist weg,6
Bob,verflixt wie konnte das passieren,6
Achmed,tut mir leid  er hat mich gebissen und  äh  da hab ich ihn losgelassen sehen sie,6
Achmed,hier jammert laut,6
Yarborough,eine tiefe wunde  sie blutet sogar gehen sie zum arzt und lassen sie sich behandeln,6
Yarborough, sonst riskieren sie eine infektion,6
Achmed,zu dumm  entschuldigen sie,6
Peter,ah ich dachte wir haben ihn,6
Justus,was hat er hier getrieben,6
Peter,er hat das haus beobachtet,6
Justus,er hätte uns zweifellos eine menge erzählen können,6
Peter,ja,6
Yarborough,also ich weiß  nicht was ich davon halten soll  aber gleich nachdem peter diesen,6
Yarborough,jungen gepackt hatte rief dieser in arabischer sprache ich rufe den geist des edlen,6
Yarborough,raorkon an rasch lauter werdendes gepolter,6
Peter,passen sie auf  vorsicht,6
Justus,die steinkugel rollt auf uns zu,6
Bob,zur seite,6
Yarborough,nein hiergeblieben  hierbleiben,6
Justus,sie rollt vorbei,6
Peter,mensch die wiegt wenigstens eine tonne die hätte uns alle zerquetscht,6
Justus,ja,6
Bob,volltreffer grade dort wo sie gelandet ist wollte ich mich verkriechen,6
Justus,ach,6
Peter,hm da kommt wilkins,6
Justus,ja,6
Wilkins,professor professor sind sie verletzt,6
Yarborough,nein nein wilkins alles ist in ordnung,7
Wilkins,es tut mir leid  ich kann nicht anders es ist der fluch des raorkon raorkon wird,7
Wilkins,sie töten er wird uns alle töten die mumie muss weg,7
Justus,gibt es diesen fluch wirklich herr professor,7
Yarborough,aber nein  unsinn du bist viel zu jung um es miterlebt zu haben  aber als ich damals,7
Yarborough,das grab im tal der könige entdeckte brachten die zeitungen eieine menge,7
Yarborough,lächerlicher berichte über eine gewisse inschrift,7
Wilkins,und die lautete wehe allen die raorkon den gerechten der hier ruht in seinem,7
Wilkins,schlaf stören und seither ist ein teilnehmer der expedition nach dem anderen ums,7
Wilkins,leben gekommen oder gefährlich verletzt worden  weil ,7
Yarborough,wilkins sie vergessen sich,7
Wilkins,es tut mir leid sir,7
Yarborough,die inschrift lautete hier ruht raorkon der gerechte wehe ihm wenn sein schlaf,7
Yarborough,gestört wird damit ist gemeint dass raorkons friede dann bedroht wäre,7
Justus,sind sie sicher dass diese übersetzung richtig ist,7
Yarborough,absolut lord carter und ich waren zwar unterschiedlicher ansicht aber ich weiß dass,7
Yarborough,meine übersetzung stimmt das grab wies allerlei sonderlichkeiten auf es lag abseits,7
Yarborough,von den andern gräbern  und es wies auch nicht die beigaben auf die sonst in,7
Yarborough,königsgräbern zu finden sind,7
Wilkins,nichts war darin als der sarkophag mit der mumie,7
Yarborough,und der leichnam der lieblingskatze von raorkon den man ebenfalls einbalsamiert,7
Yarborough,hatte grabschänder hätten sich an diesem grab kaum bereichern können das war das,7
Yarborough,unbegreifliche  das grab war unbeschädigt und doch fehlten die schätze,7
Wilkins,dabei steht fest dass raorkon kein gewöhnlicher mensch war,7
Yarborough,richtig wilkins wir wissen nicht genau wer raorkon war die silbe orkon weist auf,7
Yarborough,einen libyschen einfluss hin ich hoffe dass ich in den nächsten tagen das genaue alter,7
Yarborough,der mumie bestimmen kann  danach kann ich vielleicht auch die näheren umstände,7
Yarborough,des geheimnisvollen begräbnisses klären,7
Justus,ist ihnen in letzter zeit irgendetwas besonderes aufgefallen was die mumie betrifft,7
Yarborough,eigentlich nicht  das heißt  äh  vorige woche kam ein libyscher teppichhändler,7
Yarborough,namens achmed  soundso er wollte mich überreden ihm raorkon zu überlassen,7
Yarborough,er sagte er reise für das haus hamid aus libyen und raorkon sei der vorfahr seines,7
Yarborough,dienstherrn dies habe ihm ein magier offenbart  blanker unsinn ich habe den kerl,7
Yarborough,weggeschickt,7
Erzähler,der professor und die drei detektive versuchten nun zu klären wieso die granitkugel,7
Erzähler,sich von ihrem sockel gelöst und sie gefährdet hatte  doch vergeblich der rätselhafte,7
Erzähler,vorfall ließ sich nicht klären danach nahmen die drei detektive sich die mumie vor ,8
Erzähler,doch auch hier fanden sie nichts was die rätsel löste nirgendwo war ein gerät,8
Erzähler,versteckt das aufgedeckt hätte wieso die mumie flüsterte,8
Justus,kein draht kein empfänger  nichts ich bedaure herr professor meine erste theorie,8
Justus,hat sich als falsch erwiesen,8
Yarborough,hmm das pflegen erste theorien so an sich zu haben aber ich hoffe du hast eine,8
Yarborough,zweite theorie parat die das flüstern der mumie erklärt,8
Justus,im augenblick nicht sie sagten die mumie flüstert nur dann wenn sie mit ihr allein,8
Justus,sind,8
Yarborough,jaa so ist es  und nur spät nachmittags oder abends,8
Justus,wohnt hier im haus außer ihnen noch jemand,8
Yarborough,nur wilkins er ist seit zehn jahren bei mir früher war er schauspieler  glaube beim,8
Yarborough,varieté die putzfrau kommt dreimal in der woche aber sonst kommt niemand ins,8
Yarborough,haus,8
Justus,und der gärtner,8
Yarborough,hm die magasaybrüder ich sagte ja schon dass es sieben sind uhrenschlagen im,8
Yarborough,hintergrund sie arbeiten seit acht jahren für mich einmal kommt dieser einmal jener ,8
Yarborough,aber nur im garten im haus ist nie einer von ihnen gewesen,8
Justus,hm ich müsste die mumie einmal selbst flüstern hören,8
Yarborough,ich fürchte es ist nur für mich allein bestimmt wenn sonst jemand in der nähe war ist,8
Yarborough,sie stets stumm geblieben,8
Bob,ja wenn das so ist  warum sollte sie denn ausgerechnet für dich flüstern just,8
Peter,also ich finde dieses gerede grässlich mir reichts als ob die mumie sehen  na ,8
Peter,naja als ob sie wüsste was um sie herum vorgeht,8
Yarborough,nun das  äh  klingt zwar unwissenschaftlich aber es scheint fast so als wüsste sie,8
Yarborough,es doch,8
Justus,ich glaube ich werde die mumie flüstern hören das wird mir weitere informationen für,8
Justus,meine ermittlungen verschaffen heute abend kommen wir noch einmal her herr,8
Justus,professor um einen versuch zu machen  wenn es ihnen recht ist,8
Yarborough,ja ja  kommt nur,8
REGIE,zwischenmusik,8
Erzähler,an diesem tage hatte justus jonas eine besondere überraschung für seine beiden,8
Erzähler,freunde und mitdetektive bereit diese warteten in der zentrale auf dem schrottplatz auf,8
Erzähler,ihn plötzlich öffnete sich die luke im boden des wohnwagens und ein bärtiger,9
Erzähler,weißhaariger mann kam herein,9
REGIE,im hintergrund papageiengekrächze,9
Peter,herr professor yarborough wie kommen sie denn hierher und was ist mit justus ,9
Peter,warum kommt er nicht,9
Justus,mit verstellter stimme der fluch des raorkon hat ihn getroffen raorkon hat ihn in,9
Justus,mich verwandelt,9
Peter,was,9
Bob,wie,9
Justus,moment  ich nehm mal die perücke und den bart ab,9
REGIE,stöhnt auf,9
Peter,mensch just  du bist das na ich hab dich tatsächlich für den professor gehalten,9
Bob,just einmalig aber  was soll die maskerade,9
Justus,das war ein test,9
Peter,hm,9
Justus,ich war bei mister grant  dem maskenbildner den ich von meiner arbeit beim film,9
Justus,kenne,9
Peter,ja,9
Justus,ich habe ihm den professor genau beschrieben und so hat er mich dann,9
Justus,zurechtgemacht,9
Bob,ja aber wozu das alles,9
Justus,um die mumie zu täuschen,9
Peter,so ein quatsch was meinst du damit,9
Justus,na wenn die mumie glaubt ich sei professor yarborough dann flüstert sie vielleicht,9
Justus,doch  denn offenbar ist sie dazu bei anderen menschen nicht bereit,9
Peter,ach nun mach mal einen punkt,9
Justus,wieso,9
Peter,so wie du redest sollte man meinen diese mumie könnte nicht nur sprechen sondern,9
Peter,auch hören und sehen ach mann es ist doch bloß eine mumie  und sie ist seit 3000,9
Peter,jahren tot völlig tot absolut tot toter gehts nicht,9
Bob,allerdings,9
Peter,also wenn ich bei einem fall mitwirken soll wo sich jemand extra maskieren muss um,9
Peter,eine mausetote mumie zu täuschen dann steige ich aus also ich stimme dafür dass,9
Peter,wir die mumie mumie sein lassen und die verschwundene katze suchen,9
Justus,nun gut peter da wir zu dritt sind seh ich nicht ein weshalb wir nicht mehr als einen,10
Justus,fall gleichzeitig bearbeiten sollten du gehst zu mrs selby der die katze gehört und,10
Justus,hörst dir an was sie zu sagen hat,10
REGIE,brummt zustimmend,10
Justus,und bob und ich gehen zur mumie und tun das gleiche recht so bob,10
Bob,zögernd mmh  ja gut,10
Peter,und von mir aus auch,10
Justus,also dann kollegen  wir brechen auf ausnahmsweise mal in verschiedene,10
Justus,richtungen,10
REGIE,zwischenmusik,10
Erzähler,während peter mrs selby aufsuchte betrat justus allein den raum in dem die mumie,10
Erzähler,in ihrem sarkophag lag er knipste das licht an weil es schon dunkelte und öffnete das,10
Erzähler,fenster,10
Justus,mit verstellter stimme raorkon ich hoffe du enttäuschst mich nicht raokron,10
Justus,sprich mach dich verständlich,10
Freeman,dumpf und stockend raorkon  wau  ja ißef en tronute  kotte franne  meck na,10
Freeman,ento e iret  botte reff  junse dä u  njekine ßä hotpe e hotte prä orkon hochoff ,10
Freeman,etem raorkon ho  woa ihßeff en chonute spen zetem,10
Erzähler,diese mumie kann einem schon unheimlich erscheinen sie hat nicht nur ihre,10
Erzähler,gesichtszüge sondern auch ihren antiken wortschatz über 3000 jahre konserviert ,10
Erzähler,und nun soll sie auch noch die identität gewisser personen erkennen können vielleicht,10
Erzähler,ahnte peter eine reale bedrohung und wollte sich daher lieber mit domestizierten,10
Erzähler,vierbeinern befassen justus hatte ein tonbandgerät bei sich damit nahm er jedes,10
Erzähler,geflüsterte wort auf bis sich sein künstlicher bart an einem splitter am sarkophag,10
Erzähler,verfing,10
Justus,au ah  verflixt schiebetürgeräusch und schritte,10
Bob,justus was ist passiert,10
Justus,verdammt und zugenäht mein bart hat sich verfangen und ist weggerutscht ich bin,10
Justus,gestürzt  ich bin ein tolpatsch jetzt hab ich wahrscheinlich alles verdorben die mumie,10
Justus,hat geflüstert ,10
Bob,also hast du sie überlistet,10
Justus,ich glaube ja  falls die tonbandaufnahme gut genug geworden ist,10
Yarborough,jaa ich  würde sie gern hören kannst du sie mir mal vorspielen,11
Justus,gern warten sie,11
Freeman,auf dem tonband raorkon  wau  ja ißef en tronute  kotte franne  meck na,11
Freeman,ento e iret  botte reff  junse dä u  njekine ßä hotpe e hotte präorkon hochoff ,11
Freeman,etem raorkon ho  woa ihßeff en chonute spen zetem,11
Justus,bis dahin hab ich aufgenommen  dann kam nichts mehr verstehen sie was die,11
Justus,mumie sagt herr professor,11
Yarborough,nein  leider nicht die aufnahme ist recht undeutlich vielleicht kann uns mein,11
Yarborough,nachbar professor freeman helfen  wir werden ihn fragen,11
REGIE,zwischenmusik,11
Erzähler,professor yarborough justus und bob fuhren mit dem rollsroyce zu professor,11
Erzähler,freeman  obwohl dieser in unmittelbarer nachbarschaft wohnte so dass sie auch,11
Erzähler,hätten zu fuß gehen können butler wilkins blieb allein im haus zurück einige minuten,11
Erzähler,darauf kamen peter und patrick mit dem lastwagen patrick hielt vor dem haus von,11
Erzähler,professor yarborough,11
REGIE,zunächst motorengeräusch das aber schnell erstirbt dann vogelgezwitscher im hintergrund,11
Patrick,ach  so  scheint so als wären alle ausgeflogen peter,11
Peter,der rollsroyce ist nicht da hm der  der butler wilkins ist bestimmt nicht,11
Peter,weggegangen ich seh mal nach,11
Patrick,ist gut  ich warte hier im wagen,11
Peter,okay türenschlagen hallo wilkins sind sie hier im garten mister wilkins wo sind,11
Peter,sie niemand da,11
Wilkins,entfernt hilfe ich  anubis,11
Peter,mister wilkins wo sind sie denn was ist denn passiert  niemand zu sehen  hier,11
Peter,auch nicht eigenartig ich hab doch ganz deutlich gehört  miauen eine katze lacht,11
Peter,kurz nichts als eine katze na komm mal her miez miez miez jaa so ist fein,11
Peter,erneutes miauen na komm  ich nehm dich auf die arme so  jaa du bist ein braves,11
Peter,tier abermaliges miauen mensch  du bist ja sphinx du hast ja ein orangefarbenes,11
Peter,und ein blaues auge  du bist der kater von mrs selby wie kommst du hierher,11
Hamid,dieb,11
Peter,was soll das katzenfauchen au keuchen kurzes handgemenge,11
Hamid,hab ich dich,11
Peter,denkst du mein lieber aus diesem griff kommst du nicht mehr raus ich hab dich wer,12
Peter,bist du wieso treibst du dich hier herum und wieso fällst du über mich her,12
Hamid,du hast großvater raorkon gestohlen dann wolltest du auch noch meine katze,12
Hamid,stehlen  aber ich hamid vom hause hamid ich fange dich,12
Peter,lacht kurz ja so sieht es aus du fängst mich  und liegst dabei auf dem bauch unter,12
Peter,mir und kannst dich nicht rühren weil ich dich im polizeigriff habe kurzes schnaufen,12
Hamid,au aaah ,12
Peter,so und nun sei mal vernünftig freundchen was soll das gerede von großvater ra,12
Peter,orkon wieso glaubst du dass ich ihn gestohlen habe,12
Hamid,hast du es nicht getan,12
Peter,natürlich nicht dein  dein mumienopa liegt drinnen im sarkophag,12
Hamid,eben nicht zwei männer haben ihn fortgetragen sieh doch nach,12
Peter,genau das werde ich tun,12
Hamid,lass mich los  ich laufe nicht weg,12
Peter,na schön  dann komm mit schritte,12
REGIE,zwischenmusik,12
Peter,die tür ist offen,12
Hamid,und der sarkophag auch,12
Peter,die mumie ist weg,12
Hamid,miez miez  wo ist die katze  es ist meine katze  in ihr ist der geist raorkons,12
Hamid,lebendig,12
Peter,der kater gehört mrs selby  und heißt sphinx er hat ein blaues und ein,12
Peter,orangefarbenes auge weiße vorderpfoten ,12
Hamid,nein schwarz so wie bei raorkons lieblingskater,12
Peter,das werden wir ja sehen wichtiger ist dass die mumie weg ist,12
Hamid,ihr habt großvater gestohlen,12
Peter,unsinn  wir haben überhaupt nichts damit zu tun im gegenteil wir  wir wollen,12
Peter,aufklären was mit der mumie eigentlich los ist uhrenschlagen da stimmt nämlich so,12
Peter,einiges nicht,12
Hamid,also gut  ich glaube dir,12
Peter,na schön  dann erzähl mal wieso  wieso nennst du raorkon großvater,12
Hamid,er ist der ahnherr des hauses hamid vor 3000 jahren kamen könige aus libyen nach,12
Hamid,ägypten um das land zu regieren raorkon war ein großer fürst er wurde getötet,12
Hamid,weil er versuchte gerecht und gut zu sein,12
Peter,das scheint oft so zu sein,12
Hamid,er wurde heimlich begraben um ihn vor seinen feinden zu verstecken seine familie,13
Hamid,ging zurück nach libyen sie heißt heute hamid,13
Peter,ach  und woher weißt du das alles,13
Hamid,mein vater hat das alles von dem zauberer sardon erfahren der das vergangene die,13
Hamid,gegenwart und die zukunft kennt sardon hat meinem vater gesagt dass raorkon auf,13
Hamid,eine weite reise ins land der barbaren geht und niemals wieder in frieden schlafen,13
Hamid,kann wenn er nicht in das land seiner väter zurückgebracht wird,13
Peter,ja und was hast du damit zu tun,13
Hamid,mein vater ist krank deshalb fuhren achmed bey unser geschäftsführer und ich,13
Hamid,hierher um raorkon zurückzuholen,13
Peter,ah  jetzt ist mir einiges klar,13
Hamid,wir tun nur unsere pflicht achmed hat als gärtner beim professor gearbeitet weil,13
Hamid,dieser nie auf seine gärtner achtet und sie auch nicht voneinander unterscheiden kann,13
Peter,aha deshalb hat dich der gärtner also entwischen lassen,13
Hamid,ja,13
Peter,dann ist achmed auch dafür verantwortlich dass die anubisstatue umgekippt die,13
Peter,maske von der wand gefallen und die granitkugel beinah über uns weggerollt ist,13
REGIE,türenschlagen,13
Hamid,jemand kommt erneutes türenschlagen ich glaube es sind die männer die die,13
Hamid,mumie gestohlen haben,13
Peter,sie dürfen uns nicht sehen schnell in den sarkophag  los doch quietschen und,13
Peter,rumpeln dann schließgeräusch und jetzt leise flüsternd warte  ich schiebe einen,13
Peter,kugelschreiber unter den deckel damit wir genügend luft haben kurzes knarren,13
Hamid,flüsternd gut sie kommen,13
Harry,hast du den tragegurt joe,13
Joe,na klar harry oh mann oh mann  von diesem kunden hab ich langsam die nase voll,13
Joe,warum sagt er nicht gleich was er will schickt uns wegen der alten kiste nochmal,13
Joe,zurück,13
Harry,na dafür lassen wir ihn kräftig zahlen los komm  mach den gurt fest,13
Joe,okay okay,13
Peter,flüsternd mensch  hamid,13
Joe,gedämpft so ,13
Peter,flüsternd die nehmen den sarkophag mit,13
Hamid,flüsternd und uns dazu,13
Joe,hast du was gesagt harry,13
Harry,ich nein stöhnt oooh  verdammt oooh  schwer wie blei diese kiste,13
Joe,ja,13
Harry,keucht na komm  zum lastwagen damit,14
REGIE,zwischenmusik,14
Erzähler,die beiden männer luden den sarkophag auf den lastwagen ohne zu bemerken dass,14
Erzähler,peter und hamid darin steckten für zwei jungdetektive muss es entmutigend sein,14
Erzähler,weder bewegungsfreiheit noch klare sicht zu haben hoffen wir dass peter sich zur,14
Erzähler,rechten zeit und am rechten ort auf sein erkennungszeichen das blaue fragezeichen,14
Erzähler,besinnt  doch zurück zum ersten detektiv dieser saß mit professor yarborough und,14
Erzähler,bob bei professor freeman sie hörten die tonbandaufnahme ab die justus gemacht,14
Erzähler,hatte,14
Freeman,zunächst auf dem band etem raorkon ho  woa ihßeff en chonute spen zetem,14
Freeman,dann in eigener person hmjaaa  es rauscht noch immer sehr stark obwohl ich,14
Freeman,schon einiges rauschen herausgefiltert habe,14
Justus,können sie denn noch immer nichts verstehen herr professor,14
Freeman,hmm  wartet mal  stühlerücken ich habe da noch ein anderes gerät das ich als,14
Freeman,filter benutzen kann ich bin gleich zurück entfernt sich,14
