Speaker,Text,Page
Justus,nicht wahr ich glaube auch dieser mann der sich als mr fentriss,5
Justus,ausgeben hat ist ausländer,5
Peter,könnte sein  vielleicht engländer,5
Justus,er wußte jedenfalls nicht daß bei uns in kalifornien die,5
Justus,telefonleitungen oberirdisch verlegt sind so daß man von außen,5
Justus,sehen kann ob jemand telefon hat oder nicht,5
Peter,aufgeregt    da aus der ausfahrt kommt ein sportwagen,5
REGIE,reifenquietschen,5
Justus,vorsicht mr morton,5
REGIE,reifenquietschen,5
REGIE,bremsen,5
REGIE,justus und stöhnen,6
Peter,,6
Peter,oh wir sind gerad noch mal an ihm vorbeigekommen,6
Justus,stöhnt      ja das war der angebliche mr fentriss,6
Morton,so da wären wir das haus von mr fentriss,6
Justus,peter ist dir an diesem sportwagen etwas aufgefallen ich meine,6
Justus,außer daß da ein dicker mann am steuer war,6
Peter,es war ein zweitüriges sportcoupé marke ranger ein wagen aus,6
Peter,england neuestes baujahr nach dem nummernschild war er hier,6
Peter,aus der gegend die nummer hab ich nur zum teil überlegt sie,6
Peter,endete auf 13,6
Justus,haben sie sich die nummer gemerkt mr morton,6
Morton,bedauernd    tut mir leid junger mann ich mußte auf die straße achten ich weiß,6
Morton,nur daß der ranger rote polster hatte,6
Justus,zufrieden   na das ist doch schon was komm jetzt peter wir wolln mal sehn,6
Justus,ob der echte mr fentriss im haus ist,6
REGIE,eine autotür wird,6
REGIE,geöffnet und,6
REGIE,zugeschlagen,6
Peter,glaubst du daß wir den ranger wiederfinden in kalifornien gibt es,6
Peter,millionen von autos,6
Justus,überlegt    hm ich weiß noch nicht wie wir den ranger aufspüren mir fällt,6
Justus,schon noch was ein,6
REGIE,hilferufe,6
Peter,aufgeregt    da war es wieder jemand hat um hilfe gerufen,6
Justus,ja schnell,6
REGIE,eilige schritte,6
Justus,mr fentriss hallo mr fentriss sind sie hier,6
Justus,mr fentriss gedrungen helft mir hier bin ich,6
Justus,hastig      dort hinter dem blumenständer er ist gefesselt,6
Peter,alles in ordnung mr fentriss gleich sind sie frei,6
Justus,ich schneide stöhnt die fesseln durch stöhnt so jetzt,6
Justus,mr fentriss erleichtert endlich ich hätte es nicht mehr länger ertragen stöhnt hustet,6
Justus,vielen dank ihr beiden,6
Justus,ich werde die polizei verständigen,6
Justus,mr fentriss          nein nein nicht nötig ich habe auch gar kein telefon,7
Justus,wir können vom wagen aus telefonieren wir haben autotelefon,7
Justus,mr fentriss          nein nein laßt nur wer seid ihr,7
Justus,mr hitchcock hat uns geschickt,7
Justus,mr fentriss erstaunt oh das war nett von alfred,7
Justus,unzufrieden ach sollten wir nicht doch die polizei holen wir drei detektive,7
Justus,stehen ihnen natürlich zur verfügung wenn es darum geht ihren,7
Justus,papagei wiederzufinden doch man hat sie überfallen und,7
Justus,gefesselt,7
Justus,mr fentriss          übernehmt den fall jungs ich glaube ich kann euch vertrauen,7
Justus,bei der polizei war ich schon man glaubt mir doch nicht so recht,7
Justus,man scheint zu befürchten daß ich als schriftsteller nur ein wenig,7
Justus,reklamerummel will was natürlich nicht stimmt,7
Justus,ach ich verstehe eine polizeiaktion nach einem entflogenen,7
Justus,papagei würde natürlich aufmerksamkeit erregen die polizei,7
Justus,fürchtet daß sie nur auf schlagzeilen aus sind,7
Justus,mr fentriss          genau so ist es also keine polizei,7
Justus,einverstanden geben sie uns bitte ein paar informationen,7
Justus,mr fentriss          über den papagei gern ich hänge sehr an ihm an lucky sein,7
Justus,voller name ist lucullus richtiger lucius licinius lucullus ihr wißt,7
Justus,wer das war,7
Justus,ein berühmter feldherr aus dem alten rom er hatte eine,7
Justus,besondere vorliebe für üppige gastmähler lukullische genüsse,7
Justus,sagt man heute noch,7
Justus,mr fentriss          über lucullus habe ich erst kürzlich ein theaterstück geschrieben,7
Justus,daher war ich entzückt als man mir einen papagei mit diesem,7
Justus,namen anbot und der darüber hinaus noch lateinisch sprach,7
Peter,verwundert   lateinisch das muß ein besonders gelehriger vogel gewesen,7
Peter,sein,7
Peter,mr fentriss          ja das ist richtig und seltsam dazu er sagte so schön seinen,7
Peter,namen lucius et licinius et lucullus und dann kopf oder zahl ,7
Peter,errare humanum est sonderbar nicht wahr,7
Justus,lacht       hast du das gehört peter errare humanum est  irren ist,7
Justus,menschlich ich habe das gefühl daß wir mitten in einem,7
Justus,ungewöhnlichen fall stecken,7
Peter,das hab ich schon lange,7
Justus,sir von wem haben sie den papagei,7
Justus,mr fentriss          von einem mexikanischen hausierer miss irma waggoner hat ihn,7
Justus,zu mir geschickt sie wohnt nicht weit von hier sie hat ihm auch,7
Justus,einen papagei abgekauft,7
Justus,dann hatte dieser mexikaner noch mehr papageien,8
Justus,mr fentriss zustimmend hm nun er hatte noch einen schwarzen ziemlich verwahrlost,8
Justus,aussehenden vogel niemand wollte ihn,8
REGIE,stöhnt,8
Justus,interessiert und wie ist lucullus nun abhandengekommen,8
Justus,mr fentriss          er wurde gestohlen oder habt ihr schon mal gehört daß ein,8
Justus,papagei mit seinem käfig davongeflogen ist,8
Justus,lacht       nein natürlich nicht hm was war mit diesem dicken mann,8
Justus,mr fentriss          er tat so als wolle er mit bei der suche nach lucullus helfen und er,8
Justus,stellte allerlei fragen als ich etwas von dem schwarzen vogel,8
Justus,sagte wurde er ganz aufgeregt er meinte das müsse blackbeard,8
Justus,sein,8
Peter,erstaunt     er kannte den namen des schwarzen vogels seltsam,8
Peter,mr fentriss          dann hörte er ein geräusch er blickte aus dem fenster warf sich,8
Peter,auf mich und fesselte und knebelte mich dann lief er nach,8
Peter,draußen kurz darauf kam er mit euch zurück ich verstehe das,8
Peter,alles nicht,8
Justus,selbstbewußt wir detektive werden dafür sorgen daß sich das bald ändert sir,8
REGIE,drei ,8
REGIE,musik,8
REGIE,sprecher             ich ahne bereits daß justus nicht nur nach dem papagei sondern,8
REGIE,auch noch nach etwas anderem fahnden will warum wohl weil,8
REGIE,der papagei so seltsam gebildet spricht errare humanum est aber,8
REGIE,ein rechter detektiv riskiert es auch mal zu irren er setzt seinen,8
REGIE,ehrgeiz daran die wahrheit ans licht zu bringen,8
REGIE,justus und peter verließen mr fentriss sie wollten in den rolls,8
REGIE,royce steigen doch da sahen sie eine dame die offenbar etwas,8
REGIE,suchte,8
REGIE,straßengeräusche,8
REGIE,miss lockend      komm her schätzchen komm komm zu irma schätzchen,8
REGIE,waggoner              komm,8
Justus,da hat jemand ein problem komm peter vielleicht können wir,8
Justus,helfen,8
Peter,o k,8
Peter,miss lockend      komm,8
Peter,waggoner,8
Peter,entschuldigen sie miss haben sie etwas verloren,8
Peter,miss traurig      oh ja schneewittchen ist weg habt ihr sie nicht gesehen,8
Peter,waggoner,9
Justus,nein madame ist schneewittchen ein papagei,9
Justus,miss erstaunt     ja aber aber woher weißt du das,9
Justus,waggoner,9
Justus,wir sind detektive kramt hier unsere karte äh daß sie einen,9
Justus,papagei suchen habe ich daraus geschlossen daß sie dort einen,9
Justus,papageienkäfig abgestellt haben und daß sie mit,9
Justus,sonnenblumenkernen locken,9
Justus,miss              ja papageien lieben sonnenblumenkerne,9
Justus,waggoner,9
Justus,haben sie schneewittchen vor einiger zeit von einem,9
Justus,mexikanischen hausierer gekauft madame,9
REGIE,ein kuckuck,9
REGIE,schreit,9
REGIE,miss              ja das hab ich,9
REGIE,waggoner,9
Justus,wie ist ihnen denn schneewittchen abhanden gekommen miss,9
Justus,waggoner,9
Justus,miss bewundernd   ach meinen namen wißt ihr auch ihr müßt aber wirklich gute,9
Justus,waggoner              detektive sein,9
Justus,ja äh wie war das mit schneewittchen,9
Justus,miss              ja also ich war zum einkaufen und als ich zurückkam war,9
Justus,waggoner              schneewittchen weg der käfig war offen,9
Justus,also gestohlen ist ihnen etwas besonderes aufgefallen,9
Justus,miss überlegt     nein eigentlich nicht nur daß ich beinahe überfahren worden,9
Justus,waggoner              wäre als ich nach haus kam von einem schwarzen sportwagen,9
Justus,ein dicker mann saß am steuer ihr glaubt er hat schneewittchen,9
Justus,gestohlen,9
Justus,ich fürchte ja,9
Justus,miss verwundert   aber warum warum warum kauft er sich denn nicht selbst,9
Justus,waggoner              einen,9
Peter,das werden wir herausfinden madame konnte schneewittchen,9
Peter,sprechen,9
Peter,miss stolz        aber ja doch sehr schön sogar sie sagte weiß wie schnee rot,9
Peter,waggoner              wie blut und braun wie zedernholz ist sherlock holmes zu,9
Peter,hause,9
Peter,sprecher             die märchen der brüder grimm scheinen in kalifornien nicht,9
Peter,besonders gut bekannt zu sein wie stehts denn mit euch,9
Peter,nun die drei  bemühten sich in den nächsten tagen mehr über,9
Peter,die verschwundenen papageien herauszufinden jedoch vergeblich,9
Peter,die sprechenden vögel blieben spurlos verschwunden justus rief,9
Peter,peter und bob zur besprechung in die zentrale dem wohnwagen,9
Peter,auf dem schrottplatz,9
REGIE,hammerschläge,10
REGIE,schrottplatz,10
REGIE,geräusche,10
Justus,nörgelnd    ach bob mach doch mal die tür zu tür schlägt zu danke,10
Peter,stöhnt       wir sind am ende wir sind keinen schritt vorangekommen,10
Bob,wir müßten den wagen finden,10
Peter,seufzend     unmöglich wir wir kennen ja noch nicht mal die,10
Peter,zulassungsnummer,10
Bob,nicht unmöglich wenn wir ein paar tausend kinder in kalifornien,10
Bob,fragen stoßen wir bestimmt auf einen der den wagen gesehen,10
Bob,hat logisch,10
Justus,begeistert  glänzende idee bob,10
Bob,verwundert    meinst du wirklich just,10
Justus,genial einfach und deshalb glänzend wir werden die jungen in,10
Justus,kalifornien fragen irgendeinem ist der sportwagen bestimmt,10
Justus,aufgefallen vogelgekrächtze und über den wagen spüren wir,10
Justus,auch mr claudius auf,10
Bob,begeistert    ja,10
REGIE,vogelgekrächtze,10
Peter,du du sprichst von deiner telefonlawine justus,10
Justus,natürlich peter anders geht es nicht jeder von uns ruft zehn bis,10
Justus,zwölf freunde und bekannte an und die sollen dann wiederum ihre,10
Justus,freunde befragen usw vogelgeschrei peter die genaue,10
Justus,beschreibung bitte,10
Peter,gern just also zweitüriges ranger sportcoupé zustimmendes,10
Peter,gemurmel schwarz rote polster zustimmendes gemurmel,10
Peter,neuestes baujahr zustimmendes gemurmel in kalifornien,10
Peter,zugelassen und äh polizeiliches kennzeichen endet auf dreizehn,10
Bob,o k,10
Justus, dreizehn das müßte genügen wir bringen die lawine ins,10
Justus,rollen und am ende haben wir den sportwagen und den dicken,10
Justus,mr claudius vogelgeschrei vergeßt nicht ihn zu erwähnen,10
Peter,prima just aber na ja wir müssen auch eine belohnung,10
Peter,aussetzen,10
Justus,das ist richtig peter aber was können wir bieten unsere,10
Justus,barschaft ist nicht der rede wert,10
Peter,erregt       wie wärs mit einer fahrt im rolls royce,10
Justus,begeistert  ja,11
Peter,begeistert   so etwas macht jedem autobegeistertem jungen spaß,11
Justus,begeistert  natürlich,11
Peter,begeistert   er könnte über autotelefon mit seinen freunden sprechen,11
Justus,das wär wirklich nicht schlecht,11
Peter,erfreut      dann sind wir uns ja einig ja vielleicht bringen wir auch noch ein,11
Peter,paar dollar zusammen,11
Justus,freunde bringt die lawine ins rollen,11
Peter,gut just laß mich mal ans telefon,11
Bob,was meinst du just wie viele jungen werden wir mit der lawine,11
Bob,erreichen,11
Justus,laß uns mal rechnen bob also wenn jeder von uns fünf jungen,11
Justus,anspricht sind das fünfzehn wenn jeder dieser fünfzehn wiederum,11
Justus,fünf andere anruft haben wir fünfundziebzig fünf mal,11
Justus,fünfundsiebzig gibt dreihundertfünfundsiebzig ,11
Bob,oh mann und das mal fünf ergibt,11
Bob,eintausendachthundertfünfundsiebzig ,11
Justus,stöhnt       und das mal fünf ,11
Bob,stöhnt        oh hör auf ich kann mir schon vorstellen daß wir damit die,11
Bob,telefone in ganz kalifornien blockieren,11
REGIE,musik,11
REGIE,sprecher             justus telefonlawine funktionierte zumindest insofern als kurz,11
REGIE,darauf tatsächlich tausende von telefonanschlüssen in kalifornien,11
REGIE,blockiert waren,11
REGIE,die drei  warteten in der zentrale auf einen rückruf,11
REGIE,vogelgeschrei,11
Justus,während wir hier warten könnten wir ruhig nochmal überlegen mir,11
Justus,ist da nämlich noch etwas aufgefallen,11
Peter,ungeduldig   laß dich nicht lange bitten just,11
Justus,also was sagte schneewittchen noch weiß wie schnee rot wie,11
Justus,blut braun wie zedernholz und das ist doch falsch im märchen,11
Justus,heißt es doch weiß wie schnee rot wie blut schwarz wie,11
Justus,ebenholz,11
Bob,vogelgeschrei laß doch die wortklauberei just was machtn das,11
Bob,schon fürn unterschied,11
Peter,nörgelnd     na ich seh da auch nichts besonderes,11
Bob,ja,12
Justus,unbeirrt    lucky nannte seinen namen immer so lucius et licinius et,12
Justus,lucullus gemurmel hm wieso sagt er immer et also und,12
Justus,das ist ebenfalls ein fehler also sind es schon zwei fehler,12
Peter,da kann ich doch nur kichern wenn wir eine klassenarbeit,12
Peter,schreiben hab ich immer mehr als zwei fehler,12
Justus,das stimmt zwar aber in diesem fall steht fest daß die papageien,12
Justus,einen gebildeten lehrer hatten ein fehler könnte vorkommen aber,12
Justus,gleich zwei ,12
Peter,ja,12
Bob,na es sind ja auch zwei papageien,12
Justus,nee kollegen dahinter steckt absicht,12
Bob,du meinst also es ist ebenso mühsam einem papagei etwas,12
Bob,falsches beizubringen wie etwas richtiges,12
Justus,hm genau das will ich damit sagen erst haben wir uns gefragt,12
Justus,warum stiehlt der dicke mr claudius papageien nun stehen wir,12
Justus,vor einem neuen rätsel warum zitieren papageien ihre,12
Justus,sonderbaren sprüche falsch,12
Bob,wieso kennen die papageien überhaupt son zeug den meisten,12
Bob,leuten genügt es völlig wenn ihr papagei sagt lore ist lieb oder,12
Bob,so was vogelgeschrei,12
REGIE,gelächter,12
Justus,der fall wird umso geheimnisvoller je länger wir uns mit ihm,12
Justus,befassen der lehrer der papageien hat einen plan verfolgt und,12
Justus,mr claudius kennt diesen plan deshalb ist er so scharf auf die,12
Justus,vögel,12
Bob,aufgeregt     mensch just vielleicht gibt es außer lucky und schneewittchen,12
Bob,noch mehr papageien mit solchen sprüchen,12
Justus,hm,12
Bob,denkt doch an blackbeard und erinnert euch daß claudius ganz,12
Bob,aufgeregt war als er von dem schwarzen vogel gehört hat,12
REGIE,das telefon,12
REGIE,klingelt,12
Peter,halt mir reichts,12
Justus,hm,12
Bob,telefon just nimm ab,12
Justus,ja justus jonas am apparat pause ja das stimmt ich habe um,12
Justus,auskünfte über den wagen geb was ihn gesehen ,12
Bob,aufgeregt     mann,13
Justus,schnell hatte die nummer eine dreizehn am ende enttäuscht,13
Justus,nein wirklich nicht hm nein dann ist er es nicht vielen dank,13
Justus,war leider nichts,13
REGIE,hörer wird,13
REGIE,aufgelegt,13
REGIE,das telefon,13
REGIE,klingelt erneut,13
Peter,noch ein anruf,13
Justus,vogelgeschrei ja justus jonas ja es geht um den wagen,13
REGIE,musik,13
REGIE,sprecher             die telefonlawine rollte pausenlos klingelte das telefon doch,13
REGIE,immer ging es um andere autos von dem richtigen ranger sprach,13
REGIE,niemand,13
REGIE,das änderte sich auch am nächsten tag nicht dann aber erschien,13
REGIE,ein kleiner junge in abgerissenen kleidern er hielt einen esel an,13
REGIE,der hand der vor einen zweirädrigen karren gespannt war,13
REGIE,schritte,13
Carlos,senior justus ,13
Justus,ja ich bin justus jonas und wer bist du,13
Carlos,ich bin carlos das auto wo ist es kann ich sehen,13
Justus,das auto was für ein auto,13
Bob,just du bist doch sonst so helle er meint den rolls royce,13
Justus,ach ja der wagen ist in der garage,13
Carlos,ein goldenes auto das muß sein sehr schön kann ich sehen,13
Justus,du bist in unserer autosache hergekommen,13
Carlos,si si senior justus gestern kam ein freund zu mein haus er,13
Carlos,sagte ein senior justus wünscht von rangerauto zu hören mit,13
Carlos,nummer am ende dreieins und äh es gibt belohnung,13
Peter,aber sicher gibt es die,13
Bob,hast du den wagen gesehen wo ist er,13
Carlos,oh ja ich habe gesehen ich habe so viel freude an autos der,13
Carlos,ranger ist ein herrliches wagen ich weiß auch nummer,13
Bob,dann heraus damit,13
Carlos,ak4531 rotes ledersitze kratzer an stoßstange,13
Peter,mann das nenn ich beobachtungsgabe wann hast du den wagen,13
Peter,gesehen,14
Carlos,überlegt    vor acht tagen,14
Justus,oh,14
Bob,das nützt gar nichts,14
Carlos,nützt nichts dann bekomm ich keines belohnung,14
Justus,vielleicht doch erzähle wo bist du dem auto begegnet,14
Carlos,dickes fahrer kam zu mein onkel ramos wollte kaufen,14
Carlos,papageien,14
Peter,papageien kaufen dann hat also dein onkel ramos lucullus,14
Peter,und schneewittchen verkauft,14
Bob,mann ist das n ding,14
Carlos,und auch die anderen alle papageien mit sonderbares namen,14
Justus,was waren das für namen,14
Carlos,oh da war sherlock holmes robin hood äh käptn kidd und al,14
Carlos,capone,14
Justus,schreibt es auf kollegen das waren sechs mit lucky und,14
Justus,schneewittchen,14
Carlos,sieben papageien mit blackbeard welcher spricht so gut alle,14
Carlos,papageien mit gelbe köpfe nur nicht blackbeard der ist schwarz,14
Bob,und mr claudius wollte die papageien alle kaufen,14
Carlos,oh ja er wollte bezahlen tausend dollar aber mein onkel ramos,14
Carlos,hat nicht mehr senior claudius war sehr zornig,14
Justus,dann wissen wir jetzt daß sieben papageien zu dem rätselhaften,14
Justus,fall gehören wenn wir ihn lösen wollen müssen wir alle finden,14
Peter,kannst du uns sonst noch etwas sagen carlos,14
Carlos,oh ja wo senior claudius wohnt,14
Bob,mensch das gibts doch gar nicht,14
Carlos,hier diese karte er gegeben uns,14
REGIE,das telefon,14
REGIE,klingelt,14
Peter,stöhnt       verflixt ausgerechnet jetzt gehst du ran justus,14
Justus,klar ich komm gleich wieder,14
REGIE,geklapper,14
Justus,ja justus jonas vogelgeschrei,15
Justus,frauenstimm leise      schrottplatzgeräusche der wagen ist an einem ort abgestellt wo,15
Justus,e               ihn niemand entdecken kann,15
Justus,wie bitte,15
Justus,frauenstimm leise      ihr dürft nicht weiter versuchen mr claudius zu finden,15
Justus,e,15
Justus,wer spricht denn da hallo,15
Justus,frauenstimm leise      hört ihr er wird sehr leicht wütend und es ist gefährlich ihm dann,15
Justus,e               zu begegnen lebensgefährlich,15
Justus,hallo sagen sie doch ihren namen antworten sie doch hach,15
Justus,aufgelegt zu spät,15
REGIE,telefonhörer,15
REGIE,wird aufgelegt,15
REGIE,musik,15
REGIE,fahren des,15
REGIE,rolls royce,15
Carlos,verzückt    schönes wagen wunderschönes wagen alles man hört ist,15
Carlos,ticken von uhr es ist wie traum,15
Morton,wie geht es an der nächsten abbiegung weiter carlos,15
Carlos,nach rechts da da in dem haus wohnen wir,15
Justus,der weg dorthin ist zu schlecht mr morton wir gehen das letzte,15
Justus,stück zu fuß,15
Morton,einverstanden ich halte,15
Justus,kommt wir steigen aus stöhnen,15
REGIE,quietschen,15
REGIE,der,15
REGIE,ledersitze,15
REGIE,schlüssel,15
REGIE,klappern,15
Peter,mein schlüssel,15
REGIE,schlagen,15
REGIE,der,15
REGIE,autotür,15
Carlos,mein onkel ramos wird sich freuen als er kam von mexiko er,15
Carlos,hatte kein geld hier ist einzige platz an dem er bleiben kann,15
Carlos,miete ist fünf dollar vogelgezwitscher im hintergrund,15
Bob,erstaunt      fünf dollar,15
Carlos,schnell     ich habe verdient fünf dollar ich kann bezahlen miete,15
Peter,verwundert   da steht ein auto bei der hütte hat onkel ramos ein auto,16
