Speaker,Text,Page
Bob,das hätte ich schon noch erwähnt peter aber just interessiert sich ja nur für,3
Bob,tatsachen,3
Peter,mhm,3
Bob,drachen kommen in sagen vor  also gibt es sie nicht wirklich und wenns sie,3
Bob,nicht gibt braucht es uns nicht zu kümmern ob sie umgänglich sind oder nicht,3
REGIE,schritte knirschen auf sand,3
Justus,mmmh hier ist es allen,3
REGIE,brummt zustimmend,3
Justus,tatsächlich von hier aus kann man das meer sehen,3
Peter,au ganz nette brandung,3
Justus,hm kommt wir gehen rein,4
Peter,naja  ein gartentor quietscht danach schritte auf sand,4
Bob,hübscher garten,4
REGIE,brummt zustimmend,4
Peter,da ist ein mann im garten,4
Justus,hallo guten tag sind sie mr allen,4
Allen,der äh bin ich und ihr seid die drei detektive die äh alfred hitchcock mir,4
Allen,angekündigt hat,4
Justus,sind wir sir hier  unsere karte,4
Allen,hm erster detektiv justus jonas,4
Justus,das bin ich,4
Allen,zweiter detektiv peter shaw recherchen und archiv bob andrews,4
Justus,die drei fragezeichen sind unser symbol unser gütezeichen sie stehen für nicht,4
Justus,beantwortete fragen nicht gelöste rätsel nicht enthüllte geheimnisse,4
REGIE,brummt zustimmend,4
Justus,wir bemühen uns lösungen zu finden,4
Allen,kommt äh mit in mein studio da können wir uns unterhalten schritte auf kies,4
Peter,gern sir schritte auf kies dann auf holzboden,4
Allen,also ihr wollt meinen hund wiederfinden,4
Bob,wir werden uns bemühen,4
REGIE,brummt zustimmend,4
Peter,dürfen wir zunächst fragen wie das war als sie den drachen gesehen haben,4
Allen,gern aber  ich habe ihn nicht nur gesehen ich äh hab ihn auch gehört,4
Justus,gehört,4
Allen,ja zum kuckuck ich weiß dass es hier in der gegend keine drachen gibt und in,4
Allen,den letzten paar millionen jahren auch nicht gegeben hat,4
Justus,so ist es sir,4
Allen,ich weiß nur dass solche ungeheuer höchstens in filmen vorkommen,4
Justus,mh sie haben selbst solche filme gedreht nicht wahr sir,4
Allen,das habe ich aber das war es nicht was ich gestern nacht gehört und gesehen,4
Allen,habe das waren keine drachenschreie aus einem film sondern eher ein husten,4
Allen,oder krächzen in hoher tonlage  fast so als hätte das wesen asthma,4
Allen,beschwerden oder  oder husten,4
REGIE,zwischenmusik,4
Erzähler,das gespräch war schnell beendet viele informationen konnte mein freund mr,5
Erzähler,allen den drei detektiven nicht geben justus peter und bob kehrten auf die,5
Erzähler,straße zurück,5
REGIE,im hintergrund wieder meeresrauschen möwengeschrei und gedämpfter motorenlärm,5
Peter,vergiss nicht das tor zuzumachen justus,5
Justus,bin schon dabei quietschen und klappern,5
Peter,belustigt das machst du aber sorgfältig der drache soll wohl nicht bei mr allen,5
Peter,eindringen können wie,5
Justus,gleichfalls amüsiert ich bezweifle sehr dass ein verriegeltes tor und selbst eine,5
Justus,verschlossene tür für einen drachen ernstzunehmende hindernisse sind peter,5
Peter,gefällt mir gar nicht wie du das eben gesagt hast wo ist denn patrick,5
Bob,es ist noch viel zu früh für ihn wir haben noch eine menge zeit,5
Peter,zeit wofür,5
Justus,naja  für einen besuch bei mr carter und anschließend bei mr shelby macht,5
Justus,euch das nicht neugierig zwei männer die hier in der einsamkeit leben und,5
Justus,keinen hund zu ihrem schutz brauchen,5
Peter,also mich nicht ich jedenfalls frage mich eher warum ich mir noch keinen hund,5
Peter,zu meinem schutz gekauft habe  einen großen der sich nicht vor drachen,5
Peter,fürchtet,5
Justus,ach  seht euch das an die hecken sind grade gestutzt und der rasen ist,5
Justus,sauber gemäht die bäume sind zurückgeschnitten mr carter muss ein,5
Justus,ordentlicher mann sein,5
Bob,ich drück mal die bimmel klingelgeräusch,5
Carter,öffnet die tür ja was wollt ihr burschen hier,5
Justus,bitte entschuldigen sie sir wir haben soeben ihren nachbarn gegenüber mr,5
Justus,allen besucht er vermisst seinen hund rover wie ihnen vielleicht schon bekannt,5
Justus,ist da haben wir uns gefragt ob sie nicht etwas über sein verschwinden wissen,5
Carter,mr allen hat seinen hund verloren ha wie die andern hier in der gegend auch,5
Carter,was na sollen sie zum teufel gehen ein glück dass sie fort sind und,5
Carter,hoffentlich bleiben sie auch weg ich hasse hunde,5
Justus,sicherlich haben sie ihre gründe dafür dass sie diese tiere nicht mögen sir,5
Justus,würden sie uns wohl sagen was sie ihnen getan haben,5
Carter,was sie mir getan haben na was sie dauernd tun sie bellen und jaulen die,5
Carter,ganze nacht den mond an sie zertrampeln meine beete scharren in meinem,5
Carter,rasen und hinterlassen dreck,5
Justus,wir kennen uns hier in der nachbarschaft nicht aus der hund den wir suchen,6
Justus,gehört mr allen wenn er schaden angerichtet hat so wird mr allen ihn sicherlich,6
Justus,wieder gutmachen,6
Peter,bestimmt,6
Justus,er vermisst seinen hund sehr ich bin überzeugt er würde alles tun ,6
Carter,alles tun ha das kann ich auch von mir behaupten wartet mal,6
Justus,aber  sir  wir ,6
Bob,weg ist er,6
Peter,na  und schon kommt er zurück,6
Carter,das würde ich tun,6
Justus,ein gewehr,6
Carter,ja eine schrottflinte eine ladung würde ich ihm in die rippen jagen und wenn,6
Carter,mir dieser hund von allen oder irgendein anderer verflixter köter hier auf meinem,6
Carter,grundstück unter die augen kommt dann zahle ich es ihm heim,6
REGIE,zwischenmusik,6
Erzähler,das haus von mr shelby war nicht weit von dem des so bedrohlich wirkenden mr,6
Erzähler,carter entfernt justus peter und bob betraten das grundstück durch die,6
Erzähler,gartenpforte sie waren einige schritte gegangen als plötzlich ,6
REGIE,türenschlagen,6
REGIE,schnappen nach luft,6
Peter,die pforte ist zugefallen ,6
Justus,ja,6
Peter,von selbst,6
Bob,unmöglich jemand muss sie geschlossen haben raubvogelgeschrei,6
Peter,in deckung vorsicht der vogel greift uns an,6
Justus,auf den boden weitere schreie,6
Bob,hee  was ist das,6
Peter,hm,6
Justus,nur ruhig freunde der vogel ist ja gar nicht echt,6
Peter,was,6
Justus,ja ein künstlicher vogel der an drähten hängt,6
REGIE,stöhnt auf,6
Justus,mr shelby scheint ein spassvogel zu sein dass er uns so erschrecken wollte,6
Peter,das ist ihm auch hundertprozentig gelungen,7
Bob,mensch ein spielzeug und  wir sind wie die frontsoldaten unter die büsche,7
Bob,gekrochen schöne blamage,7
Peter,ach still mr shelby kommt,7
Shelby,lacht vor sich hin dann heiseres husten willkommen in meiner verhexten burg,7
REGIE,hustet wieder,7
Justus,willkommen tag,7
Peter,leise kann man wohl sagen dass der eine besondere art von humor hat,7
Shelby,gestatten arthur shelby äh ich nehm wohl besser meinen vogel weg ehe er,7
Shelby,nach euch schnappt he hustet,7
Justus,hm tja,7
REGIE,hustet stark,7
Erzähler,schon wieder wird krampfhaft gehustet  mr allen wird doch nicht etwa einer,7
Erzähler,sinnestäuschung erlegen sein und seinen nachbarn shelby bei einem nächtlichen,7
Erzähler,bad für ein vorsintflutliches ungeheuer gehalten haben nun wie dem auch sei,7
Erzähler,justus stellte mr shelby eine reihe von fragen über die verschwundenen hunde,7
Erzähler,mr shelby bemühte sich sie ernsthaft zu beantworten was bei einem mann wie,7
Erzähler,ihm schon mal eine angenehme überraschung war als das gespräch eigentlich,7
Erzähler,schon zu ende war machte justus eine bemerkung die mr shelby aufhorchen,7
Erzähler,ließ,7
Justus,es ist und bleibt sonderbar sie wohnen unmittelbar neben mr allen da ist es,7
Justus,wenig wahrscheinlich dass er in der umgebung etwas mysteriöses bemerkt haben,7
Justus,sollte das ihnen entgangen ist,7
Peter,ach das versteht ja kein mensch was justus ihnen gerne verschweigen würde,7
Peter,ist dass mr allen gestern abend einen drachen aus dem meer steigen sah,7
Justus,erbost das hättest du nicht sagen dürfen peter was uns unsere kunden,7
Justus,anvertrauen müssen wir für uns behalten,7
Shelby,einen drachen jahaha davon gibts hier hunderttausende es wimmelt geradezu,7
Shelby,davon lacht,7
Justus,ernsthaft mr shelby,7
Shelby,lacht einen drachen will mr allen gesehen haben ah das ist doch unmöglich,7
REGIE,hustet,7
Bob,mr allen sagte er habe ihn nicht nur gesehen sondern auch gehört,7
Justus,lacht gequält hmm ja da haben wir wohl alles ausgeplaudert aber wenn da,8
Justus,unten wirklich ein drache ist sollten sie vorsichtig sein mr shelby wenn sie mal,8
Justus,die treppe zum strand runtersteigen,8
Shelby,ich äh ich gehe nicht nach dort unten auch nicht zu den höhlen das ist mir viel,8
Shelby,zu gefährlich hustet kurz versteht ihr mich hustet wieder,8
Justus,sie glauben dass an der sache mit dem drachen nichts dran ist,8
Shelby,ja hustet was glaubt ihr denn,8
Justus,naja ,8
Shelby,na also hustet stark,8
Justus,na dann vielen dank mr shelby,8
Shelby,und lasst euch ja nicht aus neugierde verleiten zu den höhlen zu gehen das ist,8
Shelby,zu gefährlich ein kleiner erdrutsch und es ist aus mit euch und sowas passiert,8
Shelby,hier alle tage lacht,8
Justus,hm vielen dank für die ratschläge,8
REGIE,zwischenmusik,8
Bob,und was machen wir jetzt warten bis uns patrick hier aufliest,8
Peter,ach ich wäre eher dafür dass wir einen spurt bis rocky beach einlegen was,8
Peter,sind schon 35 kilometer wenn man bedenkt dass man sich am anderen ende,8
Peter,nicht vor schrotflinten zu fürchten braucht,8
Justus,hm was haltet ihr denn davon wenn wir uns diese höhle da unten mal ansehen,8
Justus,bevor wir uns auf den heimweg machen,8
Peter,das ist doch genau das wovon uns mr shelby abgeraten hat,8
Bob,ja ,8
Justus,naja,8
Peter,könnte ja auch sein dass da unten wirklich ein drache ist,8
Justus,also ich schlage vor dass wir einen blick riskieren ich steige mal die holztreppe,8
Justus,hinunter vorsichtige schritte auf holz,8
Peter,wie kommt es nur dass er immer entscheidet auch wenn wir beide dagegen,8
Peter,sind,8
Bob,ist doch klar peter justus regelt immer alles demokratisch,8
Peter,gequält ooh  er hat eben den größten dickkopf von uns dreien,8
Bob,ja,8
Peter,komm wir sehen mal nach wo er bleibt,8
Bob,okay  ein bisschen neugierig bin ich natürlich auch,8
Peter,hm  verdammt wacklig,8
Bob,he just was ist warum gehts nicht weiter,9
Justus,etwas entfernt die treppe die müsste mal repariert  aaah krachen und,9
REGIE,poltern,9
Peter,die treppe bricht zusammen bob halte mich,9
Bob,ich kann nicht ich  ich falle auch ah poltern dann stille,9
REGIE,stöhnen und seufzen,9
Peter,just ist alles in ordnung mit dir,9
Justus,ja peter ich hab nur den mund voller sand spuckt und würgt,9
REGIE,räuspert sich,9
Bob,belustigt armer just tut mir richtig leid,9
REGIE,lacht belustigt,9
Justus,keinen spott bitte bob wir können froh sein dass wir uns nicht die beine,9
Justus,gebrochen haben abgesehen davon dass es mir nicht grade prächtig bekommen,9
Justus,ist wie ihr beide gleichzeitig auf mir gelandet seid  sonst gehts mir gut,9
Peter,wirklich alles bestens er redet umständlich wie gewohnt,9
Bob,ich hörs wie gewohnt stellt er es so hin als seien wir an allem schuld,9
Peter,natürlich,9
Bob,dabei sind treppe und geländer unter seinem gewicht zusammengekracht,9
REGIE,brummt zustimmend,9
Bob,was hätten wir tun sollen etwa über ihn hinwegfliegen,9
Peter,ha,9
Justus,deine feststellung ist richtig bob unter meinem gewicht sind beide,9
Justus,zusammengebrochen aber ich habe veranlassung zu glauben dass da,9
Justus,nachgeholfen wurde die stufen sind angesägt das kann man deutlich sehen,9
Peter,was,9
Bob,das ist ja ein ding,9
Justus,hm naja wir wollen uns von unserem eigentlichen vorhaben nicht ablenken,9
Justus,lassen schließlich sind wir hier weil wir die höhle sehen wollen,9
Peter,ja muss das sein vielleicht war der zusammenbruch der treppe ein  ein,9
Peter,letztes warnendes zeichen für uns,9
Justus,spöttisch wenn du damit andeuten willst der drache könnte die treppe angesägt,9
Justus,haben peter ,9
Peter,missmutig ha ha sehr witzig,9
Justus, dann lass dir sagen dass du auf dem holzweg bist,9
Peter,ja vielleicht sollten wir die möwen fragen ob die vor kurzem einen drachen,9
Peter,gesehen haben justus,9
Justus,hier in diesem bereich müssten spuren zu finden sein,9
Bob,ich seh nur angeschwemmten tang,10
Peter,ich auch und ein paar muscheln und eine menge treibholz,10
Bob,keine anzeichen von spuren just die flut hat sie weggespült,10
Justus,hier schon aber nicht weiter oben da ist der strand überall trocken kommt wir,10
Justus,sehen nach,10
Peter,ist das wirklich notwendig und wenn der drache in der höhle ist sollen wir uns,10
Peter,dann auf einen kampf mit bloßen händen einlassen,10
Justus,hm ich rechne nicht damit dass es zu einem kampf kommt peter,10
Peter,kollegen seht mal da sind tatsächlich spuren im sand,10
Bob,wo ich seh nichts,10
Peter,ungeduldig ach da drüben,10
Justus,ja tatsächlich,10
Bob,aber  das sind doch keine fußspuren dieser drache muss eine neue spezies,10
Bob,sein sieht aus als liefe er auf rädern,10
Justus,es sieht tatsächlich aus wie die spur irgendeines fahrzeugs hm vielleicht ein,10
Justus,leichter wagen in einem ausgedehnten strandrevier wie hier benutzt die,10
Justus,küstenwache manchmal jeeps oder kübelwagen für ihre streifenfahrten,10
Bob,kann sein aber dann würden die spuren hier nach norden und süden verlaufen ,10
Bob,also am ufer entlang stattdessen aber führen sie quer über den strand zur höhle,10
Justus,ja da hast du recht bob,10
Peter,hm mr allen ist ein alter mann seine augen sind wahrscheinlich nicht mehr die,10
Peter,besten er hat einen jeep oder sowas gesehen und es für einen drachen gehalten,10
Justus,möglich auf alle fälle werden wir das irgendwie herausfinden wenn wir in die,10
Justus,höhle gehen,10
Bob,die höhlenöffnung ist fast groß genug für einen bus los wir gehen mal rein,10
Peter,mensch  kollegen seht mal,10
Justus,was ist denn peter,10
Peter,da im wasser ich glaube  es könnte der drache sein,10
Justus,du spinnst peter,10
Peter,es hat einen kleinen dunklen kopf  so ähnlich wie ein drache ich hab es deutlich,10
Peter,gesehen,10
Bob,jetzt hab ich auch was gesehen,10
Peter,ein taucher es ist ein taucher,10
Justus,hm,10
Peter,belustigt mit maske und flossen  und davor haben wir uns erschrocken,10
Peter,kichert kommt wir gehen,10
Justus,ach vorsicht er hat eine harpune bei sich,10
Peter,ja na und er ist eben auf fischjagd,11
Justus,nein er kommt auf uns zu,11
Bob,hä er kniet sich hin was ist denn mit dem los erschrocken er zielt auf uns,11
Bob,verdammt das gibts doch gar nicht,11
Peter,tatsächlich er zielt auf uns,11
Justus,weg hier bloß schnell weg lauft schnelle schritte und laufgeräusche,11
Bob,wohin denn just,11
Justus,uns bleibt nur eins übrig  zur höhle schnell gleich haben wirs geschafft weiter,11
Justus,weiter,11
Peter,der kerl ist wohl wahnsinnig geworden,11
Bob,los in die höhle schnell macht doch beeilt euch doch schnaufen und,11
REGIE,keuchen,11
Peter,wir habens geschafft,11
Justus,hier verstecken wir uns damit gewinnen wir zeit wir können uns einen plan,11
Justus,zurechtlegen,11
Bob,leise zugleich können wir uns in der höhle umsehen,11
Peter,ob der kerl uns hinterher kommt,11
Bob,keine ahnung,11
Justus,da ist ja eine bretterwand,11
Peter,ob ein brett lose ist klopft fest sind die bretter jedenfalls nicht,11
Justus,hm wir versuchen eins zu lösen  peter sieh du nach ob uns der taucher folgt,11
Peter,okay bin gleich wieder da,11
Bob,kratzen und schaben dies brett ist locker,11
Justus,ja wir kratzen unten ein wenig sand weg ächzen und kratzen,11
Bob,das brett wird frei,11
Justus,peter kommt schon zurück  na was ist peter,11
Peter,das problem hat sich verdoppelt es sind plötzlich zwei taucher,11
Bob,nein,11
Peter,und sie kommen hierher,11
Justus,zwei dann dürfen wir keine zeit verlieren wir drehen das brett zur seite,11
Justus,kratzen und schaben jetzt können wir durch los bob  du zuerst,11
Peter,es sind zwei und beide haben harpunen sie sind gleich hier,11
Bob,okay es geht ganz leicht,11
Justus,jetzt du peter,11
Peter,bin schon unterwegs ächzt ich halt das brett komm justus  oh mensch mach,11
Peter,doch zu,11
Justus,aber es geht nicht  ich bin zu fett,11
Peter,du mußt es versuchen die kerle sind gefährlich sie bringen dich um,12
Justus,na schön ich versuche es ächzt,12
Bob,streng dich an just los,12
Peter,schnell,12
Justus,es geht  ich bin durch,12
Peter,seufzt erleichtert auf wurde aber auch zeit  sie kommen,12
Bob,leise jetzt sie dürfen uns nicht hören,12
Peter,pscht,12
Justus,flüstert sitzt das brett wieder richtig,12
Bob,flüstert ganz genau schritte,12
Jack,ich hätte schwören können dass die bengels hier rein gerannt sind harry pech,12
Jack,dass ich mich gerade nach dir umgedreht habe als sie in den höhlen,12
Jack,verschwanden,12
Harry,ach wenn sie hier drin sind dann haben wir sie bald gefunden und wenn nicht,12
Harry,dann machen wir uns an die arbeit  aha nein nein hier ist niemand du hast,12
Harry,dich bestimmt getäuscht jack,12
Jack,dann sind sie wohl die nächste treppe hochgelaufen schritte,12
REGIE,stöhnen und seufzen erleichtert auf,12
Peter,das war knapp,12
Justus,ja,12
Peter,mensch wenn die uns erwischt hätten,12
Bob,haben sie aber nicht,12
Peter,ja,12
Justus,wir müssen zurück patrick wartet bestimmt schon auf uns schiebt das brett zur,12
Justus,seite und dann nichts wie weg hier ich möchte nicht noch einmal erleben dass,12
Justus,einer mit einer harpune auf mich zielt,12
REGIE,zwischenmusik,12
Erzähler,am nächsten tag trafen sich justus peter und bob in der zentrale um zu beraten,12
REGIE,im hintergrund vogelgezwitscher besteckklappern und papageiengekrächze,12
Peter,tritt ein hallo just hallo bob,12
Justus,hm hallo peter,12
Bob,hallo,12
Peter,gibts was neues,12
Bob,wir überlegen uns grad was wir tun sollen peter,13
Peter,also für mich ist das ganz klar wir geben auf,13
Bob,ach,13
Peter,ich hab ja nichts dagegen mr allens hund zu suchen wenn man aber mit,13
Peter,harpunen und schrotflinten auf uns schießen will wenn drachen uns in gefahr,13
Peter,bringen  dann muss man vernünftig sein,13
Justus,es  es ist zu früh von aufgeben zu sprechen wir müssen uns zumindest den,13
Justus,tunnel ansehen den wir hinter der bretterwand gefunden haben,13
Peter,ach ich sehe nicht ein was wir damit zu tun haben mr allens hund war dort,13
Peter,jedenfalls nicht versteckt,13
Bob,hmja,13
Justus,als detektive müssen wir nochmal hin und die höhle gründlicher untersuchen,13
Peter,ach nein,13
Justus,ist dir das denn nicht klar peter,13
Peter,ach  ja schon aber  mir gefällt nicht dass  telefonklingeln na geh schon,13
Peter,ran justus,13
Justus,ach  hallo wer ist denn da hallo wer ist da,13
REGIE,stöhnt und röchelt,13
Peter,vie  vielleicht hat er sich verwählt,13
Justus,hallo wer ist denn dort melden sie sich doch,13
Shelby,stöhnt laß es sein  laß es sein,13
Justus,was sollen wir sein lassen,13
Shelby,meine höhle,13
Justus,und warum was ist mit der höhle hören sie wer sind sie eigentlich,13
Shelby,stöhnt tote  reden nicht,13
Justus,hallo ihr name,13
Peter,also  jetzt  jetzt reichts aber iiich muss nach hause,13
Bob,ja iiich muss zum essen stühlerücken dann rasche schritte,13
Justus,bob aber bob bleib du doch wenigstens,13
REGIE,zwischenmusik,13
REGIE,im hintergrund arbeitslärm,13
Erzähler,am darauffolgenden tag fanden sich die drei detektive zu einer weiteren beratung,13
Erzähler,in der zentrale ein  die war nun auch dringend notwendig geworden,13
Justus,hallo ihr beiden  da seid ihr ja,14
Peter,hallo,14
Bob,hi just alles okay,14
Justus,klar bob,14
Peter,äh  bob war in der stadtbibliothek er hat in der chronik der stadt seaside,14
Peter,geblättert,14
Justus,und hast du was herausgefunden,14
Bob,hmmm wenig hört zu ich habs mir rausgeschrieben  warte ,14
Justus,lies vor,14
Peter,ja,14
Bob,die vielleicht bitterste enttäuschung für seaside war das scheitern des,14
Bob,untergrundbahnprojekts das das erste seiner art an der westküste war,14
Bob,geldgeber und bevölkerung standen aber den plänen eines schnell,14
Bob,verkehrssystems das den strand von seaside mit der innenstadt und einigen,14
Bob,nachbarorten verbinden sollte ablehnend gegenüber demzufolge wurde das,14
Bob,unterirdische schienennetz nie fertiggestellt und der erst wenige kilometer lange,14
Bob,tunnel ist heute mit brettern verschalt und in vergessenheit geraten,14
Justus,hm interessant,14
Bob,ja,14
Justus,also wenn ich es richtig sehe stellen die höhlen den anfang für ein tunnelsystem,14
Justus,dar das  das bis in die nähe der innenstadt von seaside reicht,14
Bob,genau,14
Peter,hört auf euch die köpfe zu zerbrechen ich meine wir sollten den fall aufgeben,14
Peter,für mr allen geht es nur um einen vermissten hund,14
Justus,ach,14
Peter,für mich spielen da aber noch ein drache mit und zwei taucher mit,14
Peter,schussbereiten harpunen gar nicht zu reden von  von einer treppe die,14
Peter,zusammenkracht und von einer morddrohung tote reden nicht,14
Justus,von dem mysteriösen drachen haben wir noch nichts gesehen,14
Peter,hach,14
Justus,ich schlage vor dass wir heute abend noch einmal hingehen und nachschauen,14
Peter,oha hast du nicht gehört was ich gesagt habe ich will zumindest dass wir,14
Peter,darüber abstimmen also  ich bin dafür dass wir den fall aufgeben wer sonst,14
Peter,noch dafür ist sagt ja papageiengekrächze hach ruhe da oben du bist kein,14
Peter,eingeschriebenes mitglied unseres vereins du bist nur als gast geduldet,14
Blacky,tote reden nicht,14
Bob,hoffnungsvoll vielleicht haben wir uns getäuscht vielleicht haben wir nur blacky,15
Bob,unseren mynahvogel gehört,15
Peter,och,15
Justus,nein das gespräch kam von einem der beschwerden beim atmen und sprechen,15
Justus,hatte  oder der so getan hat als ob er sie hätte,15
Peter,jetzt hab ich noch keine grauen haare  morgen ist es aber bestimmt soweit,15
Justus,du hast doch nicht mehr angst als wir alle peter du spielst dich ja bloß auf,15
Peter,wetten dass es mir ernst ist,15
Justus,ich gehe jede wette ein dass du mitkommst wenn morton nachher mit dem rolls,15
Justus,royce aufkreuzt,15
Peter,hach,15
REGIE,zwischenmusik,15
Erzähler,kaum eine stunde später näherten sich die drei detektive den höhlen von,15
Erzähler,seaside,15
REGIE,im hintergrund meeresrauschen,15
Peter,manchmal wünsche ich wir hätten diesen rollsroyce nicht zur verfügung,15
Peter,mensch  just  wenn ich bedenke was für probleme wir darin schon angesteuert,15
Peter,haben ,15
Bob, und hinter uns gelassen haben,15
Peter,gut  dann hals und beinbruch für uns drei,15
Justus,los  rein in die höhle,15
Bob,jetzt haben wir wenigstens taschenlampen dabei,15
Peter,deshalb ist mir auch nicht viel wohler ,15
Justus,hm da ist die bretterwand,15
Bob,ich schieb das brett zur seite ächzen dann lautes grollen und poltern he  was,15
Bob,sagt ihr dazu toll eine verschiebbare felskulisse,15
Peter,wie kommt denn das,15
Bob,ich hatte mich gegen den fels hier gelehnt um mich abzustützen  und rums da,15
Bob,ging das ding auf,15
Justus,wir sehen uns an was es dahinter gibt,15
Bob,ha das will ich auch wissen hier entlang schritte auf fels,15
Peter,ja mann seht euch das an das licht der taschenlampe reicht nicht bis zum,15
Peter,andern ende der höhle in dieser richtung jedenfalls,15
REGIE,schnauft,16
Justus,von hier aus gehts landeinwärts,16
Bob,das könnte der tunnel sein der mal ein ubahntunnel werden sollte ja genau,16
Justus,ja,16
Peter,ja scheint so als hätten wir den größten unbenutzten parkplatz der welt entdeckt,16
Justus,hm  diese wand da  stutzt irgendwas stört mich daran,16
Peter,was sieht für mich aus wie eine gewöhnliche wand mal sehen  klopft,16
Bob,hört sich komisch an  nicht just,16
